"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
3,5,3.14514574292624e-20,-55.4,-48.9,-66.5,-66.5,-66.5,NA,NA,NA,NA,NA,0.7393,0.2423,0.0061,0.0061,0.0061,NA,NA,NA,NA,NA,3.14514574292624e-19,3,1,"Forest_disc_25","wireless"
3,6,1.77484857201311e-20,-55.4,-48.9,-66.5,-66.5,-66.5,-66.5,NA,NA,NA,NA,0.7388,0.243,0.0045,0.0045,0.0045,0.0045,NA,NA,NA,NA,1.77484857201311e-19,3,1,"Forest_disc_25","wireless"
3,7,5.49574581028286e-21,-55.4,-48.9,-66.5,-66.5,-66.5,-66.5,-66.5,NA,NA,NA,0.7388,0.243,0.0036,0.0036,0.0036,0.0036,0.0036,NA,NA,NA,5.49574581028286e-20,3,1,"Forest_disc_25","wireless"
3,8,7.50271513814808e-21,-55.4,-48.9,-66.5,-66.5,-66.5,-66.5,-66.5,-66.5,NA,NA,0.7388,0.2431,0.003,0.003,0.003,0.003,0.003,0.003,NA,NA,7.50271513814808e-20,3,1,"Forest_disc_25","wireless"
3,9,1.61740871891054e-20,-55.4,-48.9,-66.5,-66.5,-66.5,-66.5,-66.5,-66.5,-66.5,NA,0.7388,0.2431,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,NA,1.61740871891054e-19,3,1,"Forest_disc_25","wireless"
3,10,1.48308157034468e-20,-55.4,-48.9,-66.5,-66.5,-66.5,-66.5,-66.5,-66.5,-66.5,-66.5,0.7388,0.2431,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,1.48308157034468e-19,3,1,"Forest_disc_25","wireless"
4,2,3.25202721648187e-10,-46.5,-59.2,NA,NA,NA,NA,NA,NA,NA,NA,0.572,0.428,NA,NA,NA,NA,NA,NA,NA,NA,3.25202721648187e-10,2,1,"Forest_disc_25","wireless"
4,3,3.33677298411079e-21,-56.4,-45,-69.5,NA,NA,NA,NA,NA,NA,NA,0.5477,0.4252,0.0272,NA,NA,NA,NA,NA,NA,NA,3.33677298411079e-20,3,1,"Forest_disc_25","wireless"
4,4,5.70196711490638e-21,-56.4,-45,-69.5,-69.5,NA,NA,NA,NA,NA,NA,0.5476,0.4253,0.0135,0.0135,NA,NA,NA,NA,NA,NA,5.70196711490639e-20,3,1,"Forest_disc_25","wireless"
4,5,5.77836483946622e-21,-56.4,-45,-69.5,-69.5,-69.5,NA,NA,NA,NA,NA,0.5476,0.4253,0.009,0.009,0.009,NA,NA,NA,NA,NA,5.77836483946622e-20,3,1,"Forest_disc_25","wireless"
4,6,5.70388673114802e-21,-56.4,-45,-69.5,-69.5,-69.5,-69.5,NA,NA,NA,NA,0.5476,0.4253,0.0068,0.0068,0.0068,0.0068,NA,NA,NA,NA,5.70388673114802e-20,3,1,"Forest_disc_25","wireless"
4,7,5.6962253572342e-21,-56.4,-45,-69.5,-69.5,-69.5,-69.5,-69.5,NA,NA,NA,0.5476,0.4253,0.0054,0.0054,0.0054,0.0054,0.0054,NA,NA,NA,5.6962253572342e-20,3,1,"Forest_disc_25","wireless"
4,8,5.6784198659993e-21,-56.4,-45,-69.5,-69.5,-69.5,-69.5,-69.5,-69.5,NA,NA,0.5476,0.4253,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,NA,NA,5.6784198659993e-20,3,1,"Forest_disc_25","wireless"
4,9,5.7892042559709e-21,-56.4,-45,-69.5,-69.5,-69.5,-69.5,-69.5,-69.5,-69.5,NA,0.5476,0.4253,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,NA,5.7892042559709e-20,3,1,"Forest_disc_25","wireless"
4,10,4.8815619316671e-21,-56.4,-45,-69.5,-69.5,-69.5,-69.5,-69.5,-69.5,-69.5,-69.5,0.5476,0.4253,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,4.8815619316671e-20,3,1,"Forest_disc_25","wireless"
5,2,5.64951095432927e-11,-59,-70.6,NA,NA,NA,NA,NA,NA,NA,NA,0.6127,0.3873,NA,NA,NA,NA,NA,NA,NA,NA,5.64951095432927e-11,2,1,"Forest_disc_25","wireless"
5,3,1.94308783198463e-20,-67.6,-57.5,-81,NA,NA,NA,NA,NA,NA,NA,0.5371,0.4389,0.024,NA,NA,NA,NA,NA,NA,NA,1.94308783198463e-19,3,1,"Forest_disc_25","wireless"
5,4,1.13927763804606e-20,-67.6,-57.5,-81,-81,NA,NA,NA,NA,NA,NA,0.537,0.439,0.012,0.012,NA,NA,NA,NA,NA,NA,1.13927763804606e-19,3,1,"Forest_disc_25","wireless"
5,5,8.0984954439702e-21,-67.6,-57.5,-81,-81,-81,NA,NA,NA,NA,NA,0.537,0.4391,0.008,0.008,0.008,NA,NA,NA,NA,NA,8.0984954439702e-20,3,1,"Forest_disc_25","wireless"
5,6,1.88276734235601e-20,-67.6,-57.5,-81,-81,-81,-81,NA,NA,NA,NA,0.537,0.4391,0.006,0.006,0.006,0.006,NA,NA,NA,NA,1.88276734235601e-19,3,1,"Forest_disc_25","wireless"
5,7,1.87241144368661e-20,-67.6,-57.5,-81,-81,-81,-81,-81,NA,NA,NA,0.537,0.4391,0.0048,0.0048,0.0048,0.0048,0.0048,NA,NA,NA,1.87241144368661e-19,3,1,"Forest_disc_25","wireless"
5,8,1.92596595720017e-20,-67.6,-57.5,-81,-81,-81,-81,-81,-81,NA,NA,0.537,0.4391,0.004,0.004,0.004,0.004,0.004,0.004,NA,NA,1.92596595720017e-19,3,1,"Forest_disc_25","wireless"
5,9,1.70139133353516e-20,-67.6,-57.5,-81,-81,-81,-81,-81,-81,-81,NA,0.537,0.4391,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,NA,1.70139133353516e-19,3,1,"Forest_disc_25","wireless"
5,10,8.03011068368595e-21,-67.6,-57.5,-81,-81,-81,-81,-81,-81,-81,-81,0.537,0.4391,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,8.03011068368595e-20,3,1,"Forest_disc_25","wireless"
6,2,6.89379438848155e-13,-76.5,-85.8,NA,NA,NA,NA,NA,NA,NA,NA,0.5827,0.4173,NA,NA,NA,NA,NA,NA,NA,NA,6.89379438848155e-13,2,1,"Forest_disc_25","wireless"
6,3,3.55783939487996e-22,-84,-75.8,-91.5,NA,NA,NA,NA,NA,NA,NA,0.4818,0.4799,0.0382,NA,NA,NA,NA,NA,NA,NA,3.55783939487996e-21,3,1,"Forest_disc_25","wireless"
6,4,5.01038813888301e-21,-84,-75.8,-91.5,-91.5,NA,NA,NA,NA,NA,NA,0.482,0.4804,0.0188,0.0188,NA,NA,NA,NA,NA,NA,5.01038813888301e-20,3,1,"Forest_disc_25","wireless"
6,5,3.4654003844345e-21,-84,-75.8,-91.5,-91.5,-91.5,NA,NA,NA,NA,NA,0.482,0.4804,0.0125,0.0125,0.0125,NA,NA,NA,NA,NA,3.4654003844345e-20,3,1,"Forest_disc_25","wireless"
6,6,1.55888985309343e-22,-84,-75.8,-91.5,-91.5,-91.5,-91.5,NA,NA,NA,NA,0.482,0.4804,0.0094,0.0094,0.0094,0.0094,NA,NA,NA,NA,1.55888985309343e-21,3,1,"Forest_disc_25","wireless"
6,7,3.44159192684283e-22,-84,-75.8,-91.5,-91.5,-91.5,-91.5,-91.5,NA,NA,NA,0.482,0.4804,0.0075,0.0075,0.0075,0.0075,0.0075,NA,NA,NA,3.44159192684283e-21,3,1,"Forest_disc_25","wireless"
6,8,5.55890575370814e-21,-84,-75.8,-91.5,-91.5,-91.5,-91.5,-91.5,-91.5,NA,NA,0.482,0.4804,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,NA,NA,5.55890575370814e-20,3,1,"Forest_disc_25","wireless"
6,9,2.53432671745736e-21,-84,-75.8,-91.5,-91.5,-91.5,-91.5,-91.5,-91.5,-91.5,NA,0.482,0.4804,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,NA,2.53432671745736e-20,3,1,"Forest_disc_25","wireless"
6,10,9.79903607298799e-21,-84,-75.8,-91.5,-91.5,-91.5,-91.5,-91.5,-91.5,-91.5,-91.5,0.482,0.4804,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,9.79903607298799e-20,3,1,"Forest_disc_25","wireless"
7,2,1.79497647390107e-12,-76.8,-86.1,NA,NA,NA,NA,NA,NA,NA,NA,0.567,0.433,NA,NA,NA,NA,NA,NA,NA,NA,1.79497647390107e-12,2,1,"Forest_disc_25","wireless"
7,3,1.41821901909935e-20,-83.7,-75.6,-92.5,NA,NA,NA,NA,NA,NA,NA,0.5562,0.4011,0.0426,NA,NA,NA,NA,NA,NA,NA,1.41821901909935e-19,3,1,"Forest_disc_25","wireless"
7,4,2.86025976151922e-21,-83.7,-75.6,-92.5,-92.5,NA,NA,NA,NA,NA,NA,0.5562,0.4011,0.0213,0.0213,NA,NA,NA,NA,NA,NA,2.86025976151922e-20,3,1,"Forest_disc_25","wireless"
7,5,1.17469073660641e-20,-83.7,-75.6,-92.5,-92.5,-92.5,NA,NA,NA,NA,NA,0.5562,0.4013,0.0142,0.0142,0.0142,NA,NA,NA,NA,NA,1.17469073660641e-19,3,1,"Forest_disc_25","wireless"
7,6,2.0670634385821e-20,-83.7,-75.6,-92.5,-92.5,-92.5,-92.5,NA,NA,NA,NA,0.5563,0.4006,0.0108,0.0108,0.0108,0.0108,NA,NA,NA,NA,2.0670634385821e-19,3,1,"Forest_disc_25","wireless"
7,7,1.84406769510546e-20,-83.7,-75.6,-92.5,-92.5,-92.5,-92.5,-92.5,NA,NA,NA,0.5562,0.4013,0.0085,0.0085,0.0085,0.0085,0.0085,NA,NA,NA,1.84406769510546e-19,3,1,"Forest_disc_25","wireless"
7,8,2.03333525361341e-20,-83.7,-75.6,-92.5,-92.5,-92.5,-92.5,-92.5,-92.5,NA,NA,0.5562,0.4013,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,NA,NA,2.03333525361341e-19,3,1,"Forest_disc_25","wireless"
7,9,2.92932438060601e-20,-83.7,-75.6,-92.5,-92.5,-92.5,-92.5,-92.5,-92.5,-92.5,NA,0.5562,0.4013,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,NA,2.92932438060601e-19,3,1,"Forest_disc_25","wireless"
7,10,9.31266003210869e-21,-83.7,-75.6,-92.5,-92.5,-92.5,-92.5,-92.5,-92.5,-92.5,-92.5,0.5562,0.4013,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,9.31266003210869e-20,3,1,"Forest_disc_25","wireless"
1,2,1.40960228851252e-10,-45.9,-58.3,NA,NA,NA,NA,NA,NA,NA,NA,0.5995,0.4005,NA,NA,NA,NA,NA,NA,NA,NA,1.40960228851252e-10,2,1,"Forest_disc_50","wireless"
1,3,1.13523861275742e-20,-45,-55.8,-65.5,NA,NA,NA,NA,NA,NA,NA,0.4898,0.469,0.0412,NA,NA,NA,NA,NA,NA,NA,1.13523861275742e-19,3,1,"Forest_disc_50","wireless"
1,4,9.9954056617223e-21,-45,-55.8,-65.5,-65.5,NA,NA,NA,NA,NA,NA,0.4899,0.469,0.0205,0.0205,NA,NA,NA,NA,NA,NA,9.9954056617223e-20,3,1,"Forest_disc_50","wireless"
1,5,5.36872121909213e-21,-45,-55.8,-65.5,-65.5,-65.5,NA,NA,NA,NA,NA,0.49,0.469,0.0137,0.0137,0.0137,NA,NA,NA,NA,NA,5.36872121909213e-20,3,1,"Forest_disc_50","wireless"
1,6,1.02479694371978e-20,-45,-55.8,-65.5,-65.5,-65.5,-65.5,NA,NA,NA,NA,0.4899,0.469,0.0103,0.0103,0.0103,0.0103,NA,NA,NA,NA,1.02479694371978e-19,3,1,"Forest_disc_50","wireless"
1,7,1.49151810588754e-20,-45,-55.8,-65.5,-65.5,-65.5,-65.5,-65.5,NA,NA,NA,0.4899,0.469,0.0082,0.0082,0.0082,0.0082,0.0082,NA,NA,NA,1.49151810588754e-19,3,1,"Forest_disc_50","wireless"
1,8,1.23405946992767e-20,-45,-55.8,-65.5,-65.5,-65.5,-65.5,-65.5,-65.5,NA,NA,0.4899,0.469,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,NA,NA,1.23405946992767e-19,3,1,"Forest_disc_50","wireless"
1,9,1.04136243307361e-20,-45,-55.8,-65.5,-65.5,-65.5,-65.5,-65.5,-65.5,-65.5,NA,0.49,0.469,0.0059,0.0059,0.0059,0.0059,0.0059,0.0059,0.0059,NA,1.04136243307361e-19,3,1,"Forest_disc_50","wireless"
1,10,1.45479474704362e-20,-45,-55.8,-65.5,-65.5,-65.5,-65.5,-65.5,-65.5,-65.5,-65.5,0.49,0.469,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,1.45479474704362e-19,3,1,"Forest_disc_50","wireless"
2,2,7.15370998307678e-12,-52.8,-60,NA,NA,NA,NA,NA,NA,NA,NA,0.614,0.386,NA,NA,NA,NA,NA,NA,NA,NA,7.15370998307678e-12,2,1,"Forest_disc_50","wireless"
2,3,1.5473176429967e-20,-57.9,-51.7,-67,NA,NA,NA,NA,NA,NA,NA,0.5668,0.4102,0.023,NA,NA,NA,NA,NA,NA,NA,1.5473176429967e-19,3,1,"Forest_disc_50","wireless"
2,4,1.83812232518772e-19,-57.9,-51.7,-67,-67,NA,NA,NA,NA,NA,NA,0.5667,0.4104,0.0115,0.0115,NA,NA,NA,NA,NA,NA,1.83812232518772e-18,3,1,"Forest_disc_50","wireless"
2,5,2.28678016711832e-21,-57.9,-51.7,-67,-67,-67,NA,NA,NA,NA,NA,0.5667,0.4104,0.0076,0.0076,0.0076,NA,NA,NA,NA,NA,2.28678016711832e-20,3,1,"Forest_disc_50","wireless"
2,6,1.37203666892587e-20,-57.9,-51.7,-67,-67,-67,-67,NA,NA,NA,NA,0.5666,0.4105,0.0057,0.0057,0.0057,0.0057,NA,NA,NA,NA,1.37203666892587e-19,3,1,"Forest_disc_50","wireless"
2,7,1.42223998267127e-23,-57.9,-51.7,-67,-67,-67,-67,-67,NA,NA,NA,0.5666,0.4105,0.0046,0.0046,0.0046,0.0046,0.0046,NA,NA,NA,1.42223998267127e-22,3,1,"Forest_disc_50","wireless"
2,8,1.25107754774105e-20,-57.9,-51.7,-67,-67,-67,-67,-67,-67,NA,NA,0.5666,0.4105,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,NA,NA,1.25107754774105e-19,3,1,"Forest_disc_50","wireless"
2,9,1.19043791077178e-19,-57.9,-51.7,-67,-67,-67,-67,-67,-67,-67,NA,0.5666,0.4105,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,NA,1.19043791077178e-18,3,1,"Forest_disc_50","wireless"
2,10,2.61409838245507e-20,-57.9,-51.7,-67,-67,-67,-67,-67,-67,-67,-67,0.5666,0.4105,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,2.61409838245507e-19,3,1,"Forest_disc_50","wireless"
3,2,3.58470638725034e-12,-56.9,-51,NA,NA,NA,NA,NA,NA,NA,NA,0.5424,0.4576,NA,NA,NA,NA,NA,NA,NA,NA,3.58470638725034e-12,2,1,"Forest_disc_50","wireless"
3,3,1.27033477175182e-23,-55.5,-49.6,-62.5,NA,NA,NA,NA,NA,NA,NA,0.716,0.2533,0.0307,NA,NA,NA,NA,NA,NA,NA,1.27033477175182e-22,3,1,"Forest_disc_50","wireless"
3,4,4.56826844299734e-20,-55.5,-49.6,-62.5,-62.5,NA,NA,NA,NA,NA,NA,0.7159,0.2536,0.0152,0.0152,NA,NA,NA,NA,NA,NA,4.56826844299734e-19,3,1,"Forest_disc_50","wireless"
3,5,2.37994157200856e-21,-55.5,-49.6,-62.5,-62.5,-62.5,NA,NA,NA,NA,NA,0.7158,0.2538,0.0101,0.0101,0.0101,NA,NA,NA,NA,NA,2.37994157200856e-20,3,1,"Forest_disc_50","wireless"
3,6,5.45114384787877e-21,-55.5,-49.6,-62.5,-62.5,-62.5,-62.5,NA,NA,NA,NA,0.7158,0.2539,0.0076,0.0076,0.0076,0.0076,NA,NA,NA,NA,5.45114384787877e-20,3,1,"Forest_disc_50","wireless"
3,7,2.81078831595382e-20,-55.5,-49.6,-62.5,-62.5,-62.5,-62.5,-62.5,NA,NA,NA,0.7158,0.2539,0.0061,0.0061,0.0061,0.0061,0.0061,NA,NA,NA,2.81078831595382e-19,3,1,"Forest_disc_50","wireless"
3,8,6.86133113379996e-21,-55.5,-49.6,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,NA,NA,0.7158,0.2539,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,NA,NA,6.86133113379996e-20,3,1,"Forest_disc_50","wireless"
3,9,3.59197885011177e-21,-55.5,-49.6,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,NA,0.7158,0.2538,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,NA,3.59197885011177e-20,3,1,"Forest_disc_50","wireless"
3,10,1.11484910804072e-20,-55.5,-49.6,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,0.7158,0.2539,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,1.11484910804072e-19,3,1,"Forest_disc_50","wireless"
4,2,3.46288389018542e-10,-46,-58.9,NA,NA,NA,NA,NA,NA,NA,NA,0.5563,0.4437,NA,NA,NA,NA,NA,NA,NA,NA,3.46288389018542e-10,2,1,"Forest_disc_50","wireless"
4,3,4.86946387657451e-21,-56.3,-44.5,-69.5,NA,NA,NA,NA,NA,NA,NA,0.5566,0.4182,0.0252,NA,NA,NA,NA,NA,NA,NA,4.86946387657451e-20,3,1,"Forest_disc_50","wireless"
4,4,4.90985859205651e-21,-56.3,-44.5,-69.5,-69.5,NA,NA,NA,NA,NA,NA,0.5566,0.4182,0.0126,0.0126,NA,NA,NA,NA,NA,NA,4.90985859205651e-20,3,1,"Forest_disc_50","wireless"
4,5,3.47481548807303e-21,-56.3,-44.5,-69.5,-69.5,-69.5,NA,NA,NA,NA,NA,0.5566,0.4183,0.0084,0.0084,0.0084,NA,NA,NA,NA,NA,3.47481548807303e-20,3,1,"Forest_disc_50","wireless"
4,6,4.88215907897544e-21,-56.3,-44.5,-69.5,-69.5,-69.5,-69.5,NA,NA,NA,NA,0.5566,0.4182,0.0063,0.0063,0.0063,0.0063,NA,NA,NA,NA,4.88215907897544e-20,3,1,"Forest_disc_50","wireless"
4,7,4.84955072020745e-21,-56.3,-44.5,-69.5,-69.5,-69.5,-69.5,-69.5,NA,NA,NA,0.5566,0.4182,0.005,0.005,0.005,0.005,0.005,NA,NA,NA,4.84955072020745e-20,3,1,"Forest_disc_50","wireless"
4,8,4.92981795435925e-21,-56.3,-44.5,-69.5,-69.5,-69.5,-69.5,-69.5,-69.5,NA,NA,0.5566,0.4183,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,NA,NA,4.92981795435925e-20,3,1,"Forest_disc_50","wireless"
4,9,4.79588355874231e-21,-56.3,-44.5,-69.5,-69.5,-69.5,-69.5,-69.5,-69.5,-69.5,NA,0.5565,0.4183,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,NA,4.79588355874231e-20,3,1,"Forest_disc_50","wireless"
4,10,4.84271228313602e-21,-56.3,-44.5,-69.5,-69.5,-69.5,-69.5,-69.5,-69.5,-69.5,-69.5,0.5565,0.4183,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,4.84271228313602e-20,3,1,"Forest_disc_50","wireless"
5,2,4.51497819105614e-11,-58.7,-69.7,NA,NA,NA,NA,NA,NA,NA,NA,0.5943,0.4057,NA,NA,NA,NA,NA,NA,NA,NA,4.51497819105614e-11,2,1,"Forest_disc_50","wireless"
5,3,2.53973085664204e-22,-67.1,-57.2,-81,NA,NA,NA,NA,NA,NA,NA,0.5529,0.4288,0.0183,NA,NA,NA,NA,NA,NA,NA,2.53973085664204e-21,3,1,"Forest_disc_50","wireless"
5,4,1.82263503604064e-20,-67.1,-57.2,-81,-81,NA,NA,NA,NA,NA,NA,0.5529,0.4288,0.0091,0.0091,NA,NA,NA,NA,NA,NA,1.82263503604064e-19,3,1,"Forest_disc_50","wireless"
5,5,7.14153717017537e-21,-67.1,-57.2,-81,-81,-81,NA,NA,NA,NA,NA,0.5529,0.4288,0.0061,0.0061,0.0061,NA,NA,NA,NA,NA,7.14153717017537e-20,3,1,"Forest_disc_50","wireless"
5,6,1.89522335566495e-20,-67.1,-57.2,-81,-81,-81,-81,NA,NA,NA,NA,0.5529,0.4288,0.0046,0.0046,0.0046,0.0046,NA,NA,NA,NA,1.89522335566495e-19,3,1,"Forest_disc_50","wireless"
5,7,1.21637173592675e-20,-67.1,-57.2,-81,-81,-81,-81,-81,NA,NA,NA,0.5529,0.4289,0.0037,0.0037,0.0037,0.0037,0.0037,NA,NA,NA,1.21637173592675e-19,3,1,"Forest_disc_50","wireless"
5,8,1.83945956371035e-20,-67.1,-57.2,-81,-81,-81,-81,-81,-81,NA,NA,0.5529,0.4288,0.003,0.003,0.003,0.003,0.003,0.003,NA,NA,1.83945956371035e-19,3,1,"Forest_disc_50","wireless"
5,9,8.71818742172261e-21,-67.1,-57.2,-81,-81,-81,-81,-81,-81,-81,NA,0.5529,0.4288,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,NA,8.71818742172261e-20,3,1,"Forest_disc_50","wireless"
5,10,6.79405975516404e-21,-67.1,-57.2,-81,-81,-81,-81,-81,-81,-81,-81,0.5529,0.4289,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,6.79405975516404e-20,3,1,"Forest_disc_50","wireless"
6,2,6.09742114989339e-13,-76.7,-85.2,NA,NA,NA,NA,NA,NA,NA,NA,0.5308,0.4692,NA,NA,NA,NA,NA,NA,NA,NA,6.09742114989339e-13,2,1,"Forest_disc_50","wireless"
6,3,1.84691739215931e-20,-83.9,-76,-93,NA,NA,NA,NA,NA,NA,NA,0.5602,0.4208,0.0189,NA,NA,NA,NA,NA,NA,NA,1.84691739215931e-19,3,1,"Forest_disc_50","wireless"
