"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
21,8,8.56680160942391e-15,0.0729,0.1315,0.02,0.02,0.02,0.02,0.02,0.02,NA,NA,0.7074,0.2165,0.0127,0.0127,0.0127,0.0127,0.0127,0.0127,NA,NA,8.56680160942391e-14,3,1,"Forest_disc_25","thyroid"
21,9,6.93260687129488e-15,0.0733,0.1317,0.021,0.021,0.021,0.021,0.021,0.021,0.021,NA,0.7055,0.2142,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,NA,6.93260687129488e-14,3,1,"Forest_disc_25","thyroid"
21,10,4.4080303808378e-14,0.071,0.1307,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.7213,0.2277,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,4.4080303808378e-13,3,1,"Forest_disc_25","thyroid"
1,2,7.42788861184309e-07,0.708,0.292,NA,NA,NA,NA,NA,NA,NA,NA,0.5715,0.4285,NA,NA,NA,NA,NA,NA,NA,NA,7.42788861184309e-07,2,1,"Forest_disc_50","thyroid"
1,3,2.07699016157115e-17,0.384,0.737,0.015,NA,NA,NA,NA,NA,NA,NA,0.489,0.4623,0.0487,NA,NA,NA,NA,NA,NA,NA,2.07699016157115e-16,3,1,"Forest_disc_50","thyroid"
1,4,1.22102914458008e-17,0.385,0.737,0.016,0.016,NA,NA,NA,NA,NA,NA,0.489,0.462,0.0245,0.0245,NA,NA,NA,NA,NA,NA,1.22102914458008e-16,3,1,"Forest_disc_50","thyroid"
1,5,6.98368250562798e-20,0.392,0.739,0.033,0.033,0.033,NA,NA,NA,NA,NA,0.4899,0.4536,0.0188,0.0188,0.0188,NA,NA,NA,NA,NA,6.98368250562798e-19,3,1,"Forest_disc_50","thyroid"
1,6,2.32122662546867e-20,0.413,0.745,0.07,0.07,0.07,0.07,NA,NA,NA,NA,0.4919,0.4304,0.0194,0.0194,0.0194,0.0194,NA,NA,NA,NA,2.32122662546867e-19,3,1,"Forest_disc_50","thyroid"
1,7,3.44372540484239e-18,0.435,0.752,0.099,0.099,0.099,0.099,0.099,NA,NA,NA,0.4947,0.4051,0.02,0.02,0.02,0.02,0.02,NA,NA,NA,3.44372540484239e-17,3,1,"Forest_disc_50","thyroid"
1,8,2.18815376622412e-18,0.453,0.758,0.118,0.118,0.118,0.118,0.118,0.118,NA,NA,0.499,0.3819,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,NA,NA,2.18815376622412e-17,3,1,"Forest_disc_50","thyroid"
1,9,2.94575721327742e-17,0.461,0.761,0.125,0.125,0.125,0.125,0.125,0.125,0.125,NA,0.5017,0.3707,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,NA,2.94575721327742e-16,3,1,"Forest_disc_50","thyroid"
1,10,5.83564356506297e-17,0.458,0.76,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.5007,0.3746,0.0156,0.0156,0.0156,0.0156,0.0156,0.0156,0.0156,0.0156,5.83564356506297e-16,3,1,"Forest_disc_50","thyroid"
17,2,2.08177336632346e-13,0.00977,0.08077,NA,NA,NA,NA,NA,NA,NA,NA,0.9389,0.0611,NA,NA,NA,NA,NA,NA,NA,NA,2.08177336632346e-13,2,1,"Forest_disc_50","thyroid"
17,3,1.88672584675743e-13,0.01071,0.00471,0.08167,NA,NA,NA,NA,NA,NA,NA,0.8123,0.1289,0.0588,NA,NA,NA,NA,NA,NA,NA,1.88672584675743e-12,3,1,"Forest_disc_50","thyroid"
17,4,8.16817103645673e-15,0.02069,0.0049,0.00327,0.09919,NA,NA,NA,NA,NA,NA,0.4324,0.2689,0.2689,0.0299,NA,NA,NA,NA,NA,NA,8.16817103645673e-13,4,1,"Forest_disc_50","thyroid"
17,5,1.33683509891926e-13,0.0126,0.00327,0.00327,0.00327,0.08476,NA,NA,NA,NA,NA,0.7072,0.0803,0.0803,0.0803,0.052,NA,NA,NA,NA,NA,1.33683509891926e-12,3,1,"Forest_disc_50","thyroid"
17,6,1.21109593620409e-13,0.01312,0.00327,0.00327,0.00327,0.00327,0.08557,NA,NA,NA,NA,0.6797,0.0675,0.0675,0.0675,0.0675,0.0503,NA,NA,NA,NA,1.21109593620409e-12,3,1,"Forest_disc_50","thyroid"
17,7,1.11282080650298e-13,0.01353,0.00327,0.00327,0.00327,0.00327,0.00327,0.08624,NA,NA,NA,0.6598,0.0582,0.0582,0.0582,0.0582,0.0582,0.049,NA,NA,NA,1.11282080650298e-12,3,1,"Forest_disc_50","thyroid"
17,8,1.03765548903533e-13,0.01386,0.00327,0.00327,0.00327,0.00327,0.00327,0.00327,0.08678,NA,NA,0.6453,0.0511,0.0511,0.0511,0.0511,0.0511,0.0511,0.0479,NA,NA,1.03765548903533e-12,3,1,"Forest_disc_50","thyroid"
17,9,9.69004753464083e-14,0.01416,0.0873,0.00327,0.00327,0.00327,0.00327,0.00327,0.00327,0.00327,NA,0.6326,0.047,0.0458,0.0458,0.0458,0.0458,0.0458,0.0458,0.0458,NA,9.69004753464083e-13,3,1,"Forest_disc_50","thyroid"
17,10,9.14856633405198e-14,0.0144,0.08772,0.00327,0.00327,0.00327,0.00327,0.00327,0.00327,0.00327,0.00327,0.6229,0.0462,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,9.14856633405198e-13,3,1,"Forest_disc_50","thyroid"
18,2,3.53937258068965e-17,0.01213,0.02616,NA,NA,NA,NA,NA,NA,NA,NA,0.6185,0.3815,NA,NA,NA,NA,NA,NA,NA,NA,3.53937258068965e-17,2,1,"Forest_disc_50","thyroid"
18,3,9.40789554110777e-18,0.01459,0.02874,0.00075,NA,NA,NA,NA,NA,NA,NA,0.7247,0.2395,0.0358,NA,NA,NA,NA,NA,NA,NA,9.40789554110777e-17,3,1,"Forest_disc_50","thyroid"
18,4,9.61957953017843e-18,0.01465,0.02883,0.00076,0.00076,NA,NA,NA,NA,NA,NA,0.7278,0.2355,0.0183,0.0183,NA,NA,NA,NA,NA,NA,9.61957953017843e-17,3,1,"Forest_disc_50","thyroid"
18,5,9.76666184750908e-18,0.01467,0.02886,0.00075,0.00075,0.00075,NA,NA,NA,NA,NA,0.729,0.2341,0.0123,0.0123,0.0123,NA,NA,NA,NA,NA,9.76666184750908e-17,3,1,"Forest_disc_50","thyroid"
18,6,1.05993333191687e-17,0.01469,0.02889,0.00076,0.00076,0.00076,0.00076,NA,NA,NA,NA,0.7299,0.233,0.0093,0.0093,0.0093,0.0093,NA,NA,NA,NA,1.05993333191687e-16,3,1,"Forest_disc_50","thyroid"
18,7,9.41517790946852e-18,0.01469,0.02889,0.00075,0.00075,0.00075,0.00075,0.00075,NA,NA,NA,0.7298,0.233,0.0074,0.0074,0.0074,0.0074,0.0074,NA,NA,NA,9.41517790946852e-17,3,1,"Forest_disc_50","thyroid"
18,8,9.08538362070789e-18,0.01469,0.0289,0.00075,0.00075,0.00075,0.00075,0.00075,0.00075,NA,NA,0.73,0.2328,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,NA,NA,9.08538362070789e-17,3,1,"Forest_disc_50","thyroid"
18,9,9.51676876224532e-18,0.01469,0.0289,0.00075,0.00075,0.00075,0.00075,0.00075,0.00075,0.00075,NA,0.7302,0.2326,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,NA,9.51676876224532e-17,3,1,"Forest_disc_50","thyroid"
18,10,9.6566066412916e-18,0.0147,0.02891,0.00075,0.00075,0.00075,0.00075,0.00075,0.00075,0.00075,0.00075,0.7303,0.2324,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,9.6566066412916e-17,3,1,"Forest_disc_50","thyroid"
19,2,5.29518376743938e-12,0.057,0.1287,NA,NA,NA,NA,NA,NA,NA,NA,0.5716,0.4284,NA,NA,NA,NA,NA,NA,NA,NA,5.29518376743938e-12,2,1,"Forest_disc_50","thyroid"
19,3,7.26061313013282e-16,0.0802,0.1448,0.0272,NA,NA,NA,NA,NA,NA,NA,0.6409,0.2257,0.1334,NA,NA,NA,NA,NA,NA,NA,7.26061313013282e-15,3,1,"Forest_disc_50","thyroid"
19,4,4.41926138340956e-15,0.0878,0.1499,0.0352,0.0352,NA,NA,NA,NA,NA,NA,0.6136,0.176,0.1052,0.1052,NA,NA,NA,NA,NA,NA,4.41926138340956e-14,3,1,"Forest_disc_50","thyroid"
19,5,4.68381783379966e-15,0.0923,0.1535,0.0386,0.0386,0.0386,NA,NA,NA,NA,NA,0.5996,0.147,0.0845,0.0845,0.0845,NA,NA,NA,NA,NA,4.68381783379966e-14,3,1,"Forest_disc_50","thyroid"
19,6,4.71717455474793e-15,0.0948,0.1559,0.0402,0.0402,0.0402,0.0402,NA,NA,NA,NA,0.5932,0.1303,0.0691,0.0691,0.0691,0.0691,NA,NA,NA,NA,4.71717455474793e-14,3,1,"Forest_disc_50","thyroid"
19,7,4.94179984217399e-18,0.0959,0.1563,0.0412,0.0412,0.0412,0.0412,0.0412,NA,NA,NA,0.5843,0.1264,0.0579,0.0579,0.0579,0.0579,0.0579,NA,NA,NA,4.94179984217399e-17,3,1,"Forest_disc_50","thyroid"
19,8,3.71827668494734e-15,0.0976,0.1589,0.0418,0.0418,0.0418,0.0418,0.0418,0.0418,NA,NA,0.5866,0.1123,0.0502,0.0502,0.0502,0.0502,0.0502,0.0502,NA,NA,3.71827668494734e-14,3,1,"Forest_disc_50","thyroid"
19,9,5.02084344863474e-15,0.0981,0.1596,0.0421,0.0421,0.0421,0.0421,0.0421,0.0421,0.0421,NA,0.5865,0.1084,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,NA,5.02084344863474e-14,3,1,"Forest_disc_50","thyroid"
19,10,1.20966564265977e-15,0.0992,0.1605,0.0428,0.0428,0.0428,0.0428,0.0428,0.0428,0.0428,0.0428,0.5814,0.1031,0.0394,0.0394,0.0394,0.0394,0.0394,0.0394,0.0394,0.0394,1.20966564265977e-14,3,1,"Forest_disc_50","thyroid"
20,2,4.18748524297625e-13,0.084,0.1312,NA,NA,NA,NA,NA,NA,NA,NA,0.6472,0.3528,NA,NA,NA,NA,NA,NA,NA,NA,4.18748524297625e-13,2,1,"Forest_disc_50","thyroid"
20,3,5.36170015411559e-14,0.09,0.1381,0.039,NA,NA,NA,NA,NA,NA,NA,0.7345,0.2437,0.0217,NA,NA,NA,NA,NA,NA,NA,5.36170015411559e-13,3,1,"Forest_disc_50","thyroid"
20,4,5.04508303170062e-14,0.0901,0.1383,0.039,0.039,NA,NA,NA,NA,NA,NA,0.736,0.242,0.011,0.011,NA,NA,NA,NA,NA,NA,5.04508303170062e-13,3,1,"Forest_disc_50","thyroid"
20,5,4.97909963421216e-14,0.0901,0.1383,0.039,0.039,0.039,NA,NA,NA,NA,NA,0.7362,0.2417,0.0074,0.0074,0.0074,NA,NA,NA,NA,NA,4.97909963421216e-13,3,1,"Forest_disc_50","thyroid"
20,6,3.16235954368074e-15,0.0921,0.1416,0.039,0.039,0.039,0.039,NA,NA,NA,NA,0.7674,0.2039,0.0072,0.0072,0.0072,0.0072,NA,NA,NA,NA,3.16235954368074e-14,3,1,"Forest_disc_50","thyroid"
20,7,1.42735475842188e-14,0.0929,0.1417,0.0476,0.0476,0.0476,0.0476,0.0476,NA,NA,NA,0.7556,0.1998,0.0089,0.0089,0.0089,0.0089,0.0089,NA,NA,NA,1.42735475842188e-13,3,1,"Forest_disc_50","thyroid"
20,8,4.90211997250559e-14,0.0902,0.1383,0.039,0.039,0.039,0.039,0.039,0.039,NA,NA,0.7365,0.2413,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,NA,NA,4.90211997250559e-13,3,1,"Forest_disc_50","thyroid"
20,9,4.89850293777761e-14,0.0902,0.1383,0.039,0.039,0.039,0.039,0.039,0.039,0.039,NA,0.7365,0.2413,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,NA,4.89850293777761e-13,3,1,"Forest_disc_50","thyroid"
20,10,4.90250597721684e-14,0.0902,0.1383,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.7365,0.2412,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,4.90250597721684e-13,3,1,"Forest_disc_50","thyroid"
21,2,5.80279752391929e-12,0.05705,0.12079,NA,NA,NA,NA,NA,NA,NA,NA,0.5628,0.4372,NA,NA,NA,NA,NA,NA,NA,NA,5.80279752391929e-12,2,1,"Forest_disc_50","thyroid"
21,3,4.70327781646074e-16,0.07536,0.13839,0.00975,NA,NA,NA,NA,NA,NA,NA,0.7301,0.212,0.0579,NA,NA,NA,NA,NA,NA,NA,4.70327781646074e-15,3,1,"Forest_disc_50","thyroid"
21,4,5.8778751692604e-14,0.07409,0.13631,0.00975,0.00975,NA,NA,NA,NA,NA,NA,0.7152,0.2304,0.0272,0.0272,NA,NA,NA,NA,NA,NA,5.8778751692604e-13,3,1,"Forest_disc_50","thyroid"
21,5,4.7663225020566e-14,0.07423,0.13653,0.00975,0.00975,0.00975,NA,NA,NA,NA,NA,0.7168,0.2284,0.0183,0.0183,0.0183,NA,NA,NA,NA,NA,4.7663225020566e-13,3,1,"Forest_disc_50","thyroid"
21,6,4.73730675174077e-16,0.07536,0.13839,0.00975,0.00975,0.00975,0.00975,NA,NA,NA,NA,0.7301,0.212,0.0145,0.0145,0.0145,0.0145,NA,NA,NA,NA,4.73730675174077e-15,3,1,"Forest_disc_50","thyroid"
21,7,4.07143036623448e-14,0.07435,0.1367,0.00983,0.00983,0.00983,0.00983,0.00983,NA,NA,NA,0.718,0.2267,0.0111,0.0111,0.0111,0.0111,0.0111,NA,NA,NA,4.07143036623448e-13,3,1,"Forest_disc_50","thyroid"
21,8,3.87998488724622e-14,0.07435,0.13673,0.00975,0.00975,0.00975,0.00975,0.00975,0.00975,NA,NA,0.7183,0.2266,0.0092,0.0092,0.0092,0.0092,0.0092,0.0092,NA,NA,3.87998488724622e-13,3,1,"Forest_disc_50","thyroid"
21,9,3.72707385349171e-14,0.07438,0.13676,0.00975,0.00975,0.00975,0.00975,0.00975,0.00975,0.00975,NA,0.7186,0.2262,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,NA,3.72707385349171e-13,3,1,"Forest_disc_50","thyroid"
