"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,4,6.43129682762983e-32,45.5,52.7,69,33.9,NA,NA,NA,NA,NA,NA,0.3881,0.3029,0.2343,0.0747,NA,NA,NA,NA,NA,NA,6.43129682762983e-30,4,1,"Forest_disc_NLD100","Haberman"
1,5,1.5209326266806e-31,46,48.7,69.1,55.4,34.3,NA,NA,NA,NA,NA,0.303,0.2351,0.2293,0.1462,0.0863,NA,NA,NA,NA,NA,1.5209326266806e-28,5,1,"Forest_disc_NLD100","Haberman"
1,6,1.20090378408656e-07,58.8,46.8,53.7,35.6,74.7,73.3,NA,NA,NA,NA,0.2949,0.251,0.1978,0.1671,0.0892,0,NA,NA,NA,NA,0.000120090378408656,5,1,"Forest_disc_NLD100","Haberman"
1,7,1.5636879153197e-32,47.2,50.6,60,37.3,71.1,46.5,33.7,NA,NA,NA,0.2325,0.213,0.1895,0.1605,0.1499,0.0545,2e-04,NA,NA,NA,1.5636879153197e-27,7,1,"Forest_disc_NLD100","Haberman"
1,8,5.38308809999452e-10,68.2,50.7,45.3,45.2,40.3,52.7,49,33.6,NA,NA,0.2636,0.168,0.1216,0.112,0.1098,0.1052,0.0816,0.0382,NA,NA,0.000538308809999452,8,1,"Forest_disc_NLD100","Haberman"
1,9,1.09574791110853e-07,63.9,54.2,41.5,45.5,39.9,42.6,71.3,35.3,55.5,NA,0.2479,0.1996,0.1434,0.1381,0.1086,0.0809,0.076,0.0057,0,NA,0.109574791110853,8,1,"Forest_disc_NLD100","Haberman"
1,10,1.13334703679763e-08,41.3,47.2,58.9,41.9,70,67.9,58.6,61,44.7,35.3,0.2107,0.1932,0.1187,0.1116,0.0938,0.0911,0.0812,0.0505,0.0492,0,0.113334703679763,9,1,"Forest_disc_NLD100","Haberman"
2,2,1.73534592318034e-05,63.3,58.5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1.73534592318034e-06,1,1,"Forest_disc_NLD100","Haberman"
2,3,1.96070422317033e-14,62.7,67.4,58.5,NA,NA,NA,NA,NA,NA,NA,0.5513,0.2615,0.1872,NA,NA,NA,NA,NA,NA,NA,1.96070422317033e-13,3,1,"Forest_disc_NLD100","Haberman"
2,4,7.80873326039187e-12,63.4,58.5,68.3,62.9,NA,NA,NA,NA,NA,NA,0.4694,0.2046,0.1685,0.1574,NA,NA,NA,NA,NA,NA,7.80873326039187e-10,4,1,"Forest_disc_NLD100","Haberman"
2,5,2.69139908574928e-11,61.9,58.5,67.3,66.6,65,NA,NA,NA,NA,NA,0.4329,0.1728,0.1545,0.1304,0.1095,NA,NA,NA,NA,NA,2.69139908574929e-08,5,1,"Forest_disc_NLD100","Haberman"
2,6,7.33830979665156e-15,61.7,58.5,67.4,66.2,66.8,64.7,NA,NA,NA,NA,0.4568,0.1453,0.122,0.122,0.0968,0.0572,NA,NA,NA,NA,7.33830979665156e-11,6,1,"Forest_disc_NLD100","Haberman"
2,7,1.33730189598763e-14,61.5,58.5,66.8,67.5,64.8,66.3,65.7,NA,NA,NA,0.4434,0.1352,0.1232,0.0923,0.0789,0.0648,0.0621,NA,NA,NA,1.33730189598763e-09,7,1,"Forest_disc_NLD100","Haberman"
2,8,1.22935770109312e-15,61.7,58.5,66.4,68.1,66.1,63.5,64.1,65.4,NA,NA,0.3852,0.1604,0.1189,0.0972,0.0746,0.0621,0.0548,0.0467,NA,NA,1.22935770109312e-09,8,1,"Forest_disc_NLD100","Haberman"
2,9,2.85851028634556e-14,61.3,58.5,67.2,67.2,66.2,66.2,65.1,66.2,64.5,NA,0.4458,0.1219,0.0908,0.0865,0.0785,0.0538,0.0431,0.0413,0.0382,NA,2.85851028634556e-10,6,1,"Forest_disc_NLD100","Haberman"
2,10,2.22265144549142e-14,62.2,58.5,66.4,64.9,68.5,64.3,65.4,67.1,68.3,65.9,0.4254,0.1791,0.0695,0.0664,0.0531,0.0512,0.045,0.0402,0.0361,0.0341,2.22265144549142e-06,10,1,"Forest_disc_NLD100","Haberman"
3,2,0.000167412550034003,0.5,19.6,NA,NA,NA,NA,NA,NA,NA,NA,0.6275,0.3725,NA,NA,NA,NA,NA,NA,NA,NA,0.000167412550034003,2,1,"Forest_disc_NLD100","Haberman"
3,3,4.75848093951307e-29,9.8,0.5,30.7,NA,NA,NA,NA,NA,NA,NA,0.4957,0.4181,0.0862,NA,NA,NA,NA,NA,NA,NA,4.75848093951307e-28,3,1,"Forest_disc_NLD100","Haberman"
3,4,6.15901864241858e-30,0.5,10,9.2,30.7,NA,NA,NA,NA,NA,NA,0.4177,0.3762,0.12,0.0861,NA,NA,NA,NA,NA,NA,6.15901864241858e-28,4,1,"Forest_disc_NLD100","Haberman"
3,5,7.66350196204738e-33,9.8,0.5,30.7,0.5,13.6,NA,NA,NA,NA,NA,0.4957,0.4144,0.0862,0.0037,0,NA,NA,NA,NA,NA,7.66350196204738e-32,3,1,"Forest_disc_NLD100","Haberman"
3,6,1.04080621449604e-31,10.1,0.5,30.7,7.2,18.9,23.4,NA,NA,NA,NA,0.4444,0.4151,0.0849,0.0544,9e-04,3e-04,NA,NA,NA,NA,1.04080621449604e-27,6,1,"Forest_disc_NLD100","Haberman"
3,7,6.9645152754739e-32,9.5,0.5,32.1,24,5.3,18,17.4,NA,NA,NA,0.471,0.4095,0.0605,0.0381,0.0161,0.0029,0.0019,NA,NA,NA,6.9645152754739e-27,7,1,"Forest_disc_NLD100","Haberman"
3,8,1.08033851622392e-30,9,0.5,1.6,13.9,33,25.3,0.5,4.4,NA,NA,0.335,0.2373,0.19,0.1225,0.0498,0.0361,0.0288,5e-04,NA,NA,1.08033851622392e-25,7,1,"Forest_disc_NLD100","Haberman"
3,9,8.84903996013651e-08,8,0.5,30.9,17.7,21.3,11.4,28.5,21.1,17.5,NA,0.4776,0.3722,0.0725,0.0399,0.0283,0.0058,0.0033,4e-04,0,NA,0.0884903996013651,8,1,"Forest_disc_NLD100","Haberman"
3,10,1.00794351079605e-29,9.2,0.5,0.5,16.1,28.5,0.5,8.5,0.9,31.7,33.9,0.4281,0.2781,0.0727,0.0496,0.0446,0.0372,0.0265,0.024,0.0206,0.0185,1.00794351079605e-23,8,1,"Forest_disc_NLD100","Haberman"
1,2,7.25053535527601e-09,44.4,65.9,NA,NA,NA,NA,NA,NA,NA,NA,0.6111,0.3889,NA,NA,NA,NA,NA,NA,NA,NA,7.25053535527601e-09,2,1,"Forest_disc_NLD200","Haberman"
1,3,1.65411639509636e-30,47.9,68.1,32.5,NA,NA,NA,NA,NA,NA,NA,0.6437,0.2905,0.0658,NA,NA,NA,NA,NA,NA,NA,1.65411639509636e-29,3,1,"Forest_disc_NLD200","Haberman"
1,4,9.85316339600741e-32,48.1,69,54.6,35.3,NA,NA,NA,NA,NA,NA,0.5104,0.251,0.1296,0.109,NA,NA,NA,NA,NA,NA,9.85316339600741e-30,4,1,"Forest_disc_NLD200","Haberman"
1,5,1.18888001057845e-11,63.5,46.7,46.2,35.7,77.5,NA,NA,NA,NA,NA,0.3589,0.3015,0.2126,0.0897,0.0373,NA,NA,NA,NA,NA,1.18888001057845e-08,5,1,"Forest_disc_NLD200","Haberman"
1,6,2.6659170452235e-33,47.5,69,61.2,32.5,32.8,32.5,NA,NA,NA,NA,0.6129,0.2319,0.0908,0.0355,0.0282,8e-04,NA,NA,NA,NA,2.6659170452235e-30,5,1,"Forest_disc_NLD200","Haberman"
1,7,2.6659170452235e-33,49.7,69.1,47.9,35.6,50.5,46.3,65,NA,NA,NA,0.3645,0.2297,0.1336,0.1181,0.0678,0.0461,0.04,NA,NA,NA,2.6659170452235e-28,7,1,"Forest_disc_NLD200","Haberman"
1,8,2.46856099640335e-09,48.4,53.5,46.2,72.6,35.1,57,56.2,67.1,NA,NA,0.1616,0.1595,0.1554,0.141,0.1286,0.1247,0.1195,0.0098,NA,NA,0.00246856099640335,8,1,"Forest_disc_NLD200","Haberman"
1,9,1.34552989075379e-10,56.2,71.1,52.1,44.3,43.2,34.2,40.2,37.5,34.5,NA,0.298,0.1727,0.1573,0.1479,0.1182,0.0407,0.0293,0.0276,0.0083,NA,0.00134552989075379,9,1,"Forest_disc_NLD200","Haberman"
1,10,1.89633016808843e-10,57.4,40.5,39.3,58.7,47.6,68.8,50.2,76.8,40.5,34.2,0.3001,0.1406,0.115,0.105,0.0857,0.0819,0.076,0.0482,0.0475,0,0.000189633016808843,8,1,"Forest_disc_NLD200","Haberman"
2,2,1.81806514724362e-05,63.3,58.5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1.81806514724362e-06,1,1,"Forest_disc_NLD200","Haberman"
2,3,1.55042029264151e-13,63.3,58.5,68.3,NA,NA,NA,NA,NA,NA,NA,0.6166,0.2189,0.1645,NA,NA,NA,NA,NA,NA,NA,1.55042029264151e-12,3,1,"Forest_disc_NLD200","Haberman"
2,4,1.71522772999936e-16,62.1,67,58.5,68.4,NA,NA,NA,NA,NA,NA,0.5031,0.3238,0.1729,2e-04,NA,NA,NA,NA,NA,NA,1.71522772999936e-14,4,1,"Forest_disc_NLD200","Haberman"
2,5,5.04494551728739e-11,62.3,58.5,67.3,65.6,67.1,NA,NA,NA,NA,NA,0.4471,0.1947,0.135,0.1268,0.0964,NA,NA,NA,NA,NA,5.04494551728739e-08,5,1,"Forest_disc_NLD200","Haberman"
2,6,7.8086767960978e-11,61.5,66.7,58.5,66.1,65.7,66,NA,NA,NA,NA,0.4162,0.2638,0.1633,0.1294,0.0257,0.0017,NA,NA,NA,NA,7.8086767960978e-07,6,1,"Forest_disc_NLD200","Haberman"
2,7,2.3120081193435e-14,61.2,58.5,67.4,66.8,64.5,66.1,65.8,NA,NA,NA,0.4257,0.1307,0.1153,0.1119,0.0901,0.0654,0.0608,NA,NA,NA,2.3120081193435e-09,7,1,"Forest_disc_NLD200","Haberman"
2,8,9.53591572613851e-13,62,58.5,66.2,68.5,65,62.8,63.3,64.4,NA,NA,0.3004,0.1932,0.1267,0.1058,0.0947,0.0627,0.0609,0.0555,NA,NA,9.53591572613851e-07,8,1,"Forest_disc_NLD200","Haberman"
2,9,6.794294848366e-13,61.6,58.5,67.1,67.4,66.2,65.2,64.5,64.7,67,NA,0.4494,0.1519,0.1062,0.1048,0.071,0.0343,0.0297,0.0264,0.0263,NA,6.794294848366e-06,9,1,"Forest_disc_NLD200","Haberman"
2,10,2.11910205932008e-14,62,58.5,66.9,64.2,63.5,64.1,68,67.8,68.2,65.7,0.3479,0.1875,0.0891,0.0835,0.0672,0.066,0.0567,0.0359,0.035,0.0312,2.11910205932008e-06,10,1,"Forest_disc_NLD200","Haberman"
3,2,5.9250640261148e-05,0.5,19.1,NA,NA,NA,NA,NA,NA,NA,NA,0.6175,0.3825,NA,NA,NA,NA,NA,NA,NA,NA,5.9250640261148e-05,2,1,"Forest_disc_NLD200","Haberman"
3,3,1.30382543612737e-29,10.3,0.5,31.6,NA,NA,NA,NA,NA,NA,NA,0.4874,0.4348,0.0778,NA,NA,NA,NA,NA,NA,NA,1.30382543612737e-28,3,1,"Forest_disc_NLD200","Haberman"
3,4,4.60349415032503e-31,11,0.5,5.1,31.9,NA,NA,NA,NA,NA,NA,0.4304,0.4181,0.077,0.0744,NA,NA,NA,NA,NA,NA,4.60349415032503e-29,4,1,"Forest_disc_NLD200","Haberman"
3,5,2.74593351499079e-31,8.9,0.5,21,34.5,34.9,NA,NA,NA,NA,NA,0.4463,0.4139,0.0969,0.0365,0.0064,NA,NA,NA,NA,NA,2.74593351499079e-28,5,1,"Forest_disc_NLD200","Haberman"
3,6,5.37392797891007e-33,0.5,8.4,13.3,32.2,17.2,26.5,NA,NA,NA,NA,0.4214,0.3155,0.1894,0.0698,0.0038,1e-04,NA,NA,NA,NA,5.37392797891007e-29,6,1,"Forest_disc_NLD200","Haberman"
3,7,7.01176311717759e-32,9.9,0.5,27.7,34.6,32.5,36.9,7.3,NA,NA,NA,0.4803,0.4291,0.0599,0.0174,0.0067,0.0058,6e-04,NA,NA,NA,7.01176311717759e-27,7,1,"Forest_disc_NLD200","Haberman"
3,8,6.29789110824217e-09,9.2,0.5,12.5,31.8,0.5,0.6,23.6,2,NA,NA,0.4063,0.2895,0.0828,0.0705,0.0682,0.0583,0.0189,0.0056,NA,NA,0.000629789110824217,7,1,"Forest_disc_NLD200","Haberman"
3,9,3.84455437167687e-34,10,0.5,33.7,11.1,27.6,30.2,13.3,29.8,28.5,NA,0.4485,0.4319,0.0323,0.0222,0.0191,0.0178,0.0151,0.013,0,NA,3.84455437167687e-28,8,1,"Forest_disc_NLD200","Haberman"
3,10,3.41612224588485e-16,9.5,0.5,21.6,30.4,34.9,23.1,34.8,31.4,20.3,21.6,0.4644,0.4238,0.0371,0.0202,0.0175,0.0118,0.0112,0.0076,0.0064,0,3.41612224588485e-09,9,1,"Forest_disc_NLD200","Haberman"
1,2,4.04178644846351e-06,63.2,40.8,NA,NA,NA,NA,NA,NA,NA,NA,0.5123,0.4883,NA,NA,NA,NA,NA,NA,NA,NA,4.04178644846351e-06,2,1,"Forest_disc_DIR50","Haberman"
1,3,4.145505168152e-06,47.4,73.2,65.6,NA,NA,NA,NA,NA,NA,NA,0.7902,0.1667,0.0432,NA,NA,NA,NA,NA,NA,NA,4.145505168152e-05,3,1,"Forest_disc_DIR50","Haberman"
1,4,1.07135919791587e-06,55,34.5,44.8,70.2,NA,NA,NA,NA,NA,NA,0.5,0.1668,0.1667,0.1667,NA,NA,NA,NA,NA,NA,0.000107135919791587,4,1,"Forest_disc_DIR50","Haberman"
1,5,0.000275953713797238,60.8,45.8,46.9,42.5,46.9,NA,NA,NA,NA,NA,0.5179,0.1548,0.1524,0.1262,0.0432,NA,NA,NA,NA,NA,0.0275953713797238,4,1,"Forest_disc_DIR50","Haberman"
1,6,4.10464222288873e-07,70,46.7,45,43.3,46.7,63.3,NA,NA,NA,NA,0.1667,0.1667,0.1666,0.1666,0.1666,0.1665,NA,NA,NA,NA,0.000410464222288873,5,1,"Forest_disc_DIR50","Haberman"
1,7,0.000165060551168804,59.2,47.5,42.5,74.2,47.5,37.5,49.3,NA,NA,NA,0.1795,0.1682,0.1665,0.1661,0.1529,0.1525,0.0191,NA,NA,NA,1.65060551168804,6,1,"Forest_disc_DIR50","Haberman"
1,8,0.0342552694931866,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,NA,NA,0.1667,0.1667,0.1667,0.1666,0.1543,0.1296,0.0665,0.0597,NA,NA,0.00342552694931866,1,1,"Forest_disc_DIR50","Haberman"
1,9,0.00249150176562397,47.5,47.5,47.5,47.5,47.5,77.5,47.5,47.5,47.5,NA,0.1662,0.1662,0.1653,0.1624,0.1489,0.1111,0.0428,0.0418,0.0183,NA,0.00249150176562397,2,1,"Forest_disc_DIR50","Haberman"
1,10,0.0368235898933717,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,37.5,47.5,0.1795,0.1671,0.1667,0.1543,0.1536,0.0968,0.0556,0.0512,0.037,0.019,0.0368235898933717,2,1,"Forest_disc_DIR50","Haberman"
2,2,2.28776499485755e-09,61.3,67.7,NA,NA,NA,NA,NA,NA,NA,NA,0.7222,0.2778,NA,NA,NA,NA,NA,NA,NA,NA,2.28776499485755e-09,2,1,"Forest_disc_DIR50","Haberman"
2,3,0.00364814731983656,61.8,61.8,61.8,NA,NA,NA,NA,NA,NA,NA,0.4997,0.3861,0.1497,NA,NA,NA,NA,NA,NA,NA,0.000364814731983656,1,1,"Forest_disc_DIR50","Haberman"
2,4,7.9286900635256e-08,63.5,68.1,58.9,60.9,NA,NA,NA,NA,NA,NA,0.5,0.1667,0.1667,0.1666,NA,NA,NA,NA,NA,NA,7.9286900635256e-06,4,1,"Forest_disc_DIR50","Haberman"
2,5,0.00364814731983766,61.8,61.8,61.8,61.8,61.8,NA,NA,NA,NA,NA,0.3888,0.1662,0.1639,0.1622,0.1543,NA,NA,NA,NA,NA,0.000364814731983766,1,1,"Forest_disc_DIR50","Haberman"
2,6,1.1041057245468e-06,63.5,67,60,63.5,64.6,60,NA,NA,NA,NA,0.1669,0.1667,0.1667,0.1667,0.1667,0.166,NA,NA,NA,NA,0.00011041057245468,4,1,"Forest_disc_DIR50","Haberman"
2,7,0.00364814732151673,61.8,61.8,61.8,61.8,61.8,61.8,61.8,NA,NA,NA,0.168,0.1668,0.1666,0.1662,0.1621,0.1543,0.0514,NA,NA,NA,0.000364814732151673,1,1,"Forest_disc_DIR50","Haberman"
2,8,0.00616212722176225,61.8,61.8,61.8,60.7,61.8,59.6,61.8,61.8,NA,NA,0.2051,0.1698,0.1669,0.1632,0.1315,0.1235,0.0556,0.0314,NA,NA,0.0616212722176225,3,1,"Forest_disc_DIR50","Haberman"
2,9,0.0102865731847998,61.8,61.8,59.6,59.6,59.6,61.8,61.8,59.6,59.6,NA,0.2222,0.2099,0.1495,0.1248,0.1248,0.0988,0.0613,0.0535,0.0165,NA,0.0102865731847998,2,1,"Forest_disc_DIR50","Haberman"
2,10,0.0066108233946297,61.8,61.5,61.5,61.8,59.6,61.8,61.8,61.8,59.6,61.8,0.1797,0.1675,0.1674,0.1669,0.1276,0.0562,0.0557,0.0556,0.0535,0.0187,0.066108233946297,3,1,"Forest_disc_DIR50","Haberman"
3,2,1.10728214070363e-06,3.9,26.2,NA,NA,NA,NA,NA,NA,NA,NA,0.8359,0.1641,NA,NA,NA,NA,NA,NA,NA,NA,1.10728214070363e-06,2,1,"Forest_disc_DIR50","Haberman"
3,3,0.000120446486830243,0.5,16.7,16.7,NA,NA,NA,NA,NA,NA,NA,0.5572,0.3122,0.1305,NA,NA,NA,NA,NA,NA,NA,0.000120446486830243,2,1,"Forest_disc_DIR50","Haberman"
3,4,0.00019765758878091,0.5,16.7,16.7,11.3,NA,NA,NA,NA,NA,NA,0.4999,0.171,0.1668,0.1623,NA,NA,NA,NA,NA,NA,0.0019765758878091,3,1,"Forest_disc_DIR50","Haberman"
3,5,0.000607654312146658,5.9,0.5,7.7,16.7,11.3,NA,NA,NA,NA,NA,0.2779,0.192,0.1838,0.1792,0.1661,NA,NA,NA,NA,NA,0.607654312146658,5,1,"Forest_disc_DIR50","Haberman"
3,6,0.000200442266391652,16.7,16.7,0.5,0.5,0.5,11.3,NA,NA,NA,NA,0.1674,0.1669,0.1668,0.1665,0.1665,0.166,NA,NA,NA,NA,0.00200442266391652,3,1,"Forest_disc_DIR50","Haberman"
3,7,0.00112047846196658,7.7,9.5,11.3,8.6,8.3,4.1,0.5,NA,NA,NA,0.1788,0.1692,0.1683,0.1652,0.1623,0.0937,0.0617,NA,NA,NA,112.047846196658,7,1,"Forest_disc_DIR50","Haberman"
3,8,0.000134011762073358,16.7,16.7,0.5,0.5,0.5,16.7,1.1,14.9,NA,NA,0.1673,0.1669,0.1664,0.1664,0.166,0.0562,0.0555,0.0553,NA,NA,0.0134011762073358,4,1,"Forest_disc_DIR50","Haberman"
3,9,0.000395456273681429,14.9,14.9,8.3,0.5,13.1,0.5,0.5,0.5,0.5,NA,0.1802,0.1669,0.166,0.1545,0.0905,0.068,0.0604,0.057,0.0562,NA,0.0395456273681429,4,1,"Forest_disc_DIR50","Haberman"
3,10,0.0002116148430186,16.7,1.1,0.5,11.3,0.5,0.5,0.5,16.7,16.7,16.7,0.168,0.1669,0.1667,0.1651,0.0562,0.0561,0.0558,0.055,0.055,0.055,0.02116148430186,4,1,"Forest_disc_DIR50","Haberman"
1,2,1.23966548815407e-06,41.6,63.4,NA,NA,NA,NA,NA,NA,NA,NA,0.5143,0.4858,NA,NA,NA,NA,NA,NA,NA,NA,1.23966548815407e-06,2,1,"Forest_disc_DIR100","Haberman"
1,3,4.07824953338763e-05,47.5,53.1,72.3,NA,NA,NA,NA,NA,NA,NA,0.627,0.2071,0.1632,NA,NA,NA,NA,NA,NA,NA,0.000407824953338763,3,1,"Forest_disc_DIR100","Haberman"
1,4,4.31878419755451e-07,55,37.8,70.2,40.3,NA,NA,NA,NA,NA,NA,0.5,0.1668,0.1667,0.1666,NA,NA,NA,NA,NA,NA,4.31878419755451e-05,4,1,"Forest_disc_DIR100","Haberman"
