"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
4,5,5.81952955085533e-11,1.76,0.76,1.59,1.57,1.77,NA,NA,NA,NA,NA,0.3162,0.3148,0.1845,0.1844,0,NA,NA,NA,NA,NA,5.81952955085533e-09,4,1,"Forest_disc_NLD50","Iris"
4,6,3.36657268784816e-31,1.7,0.76,1.46,1.85,0.9,1.42,NA,NA,NA,NA,0.534,0.3005,0.1175,0.0305,0.0138,0.0037,NA,NA,NA,NA,3.36657268784817e-27,6,1,"Forest_disc_NLD50","Iris"
4,7,3.99157793263186e-10,1.71,0.75,1.57,1.44,1.34,1.85,1.59,NA,NA,NA,0.4883,0.3038,0.0648,0.0596,0.0433,0.0302,0.0099,NA,NA,NA,3.99157793263186e-05,7,1,"Forest_disc_NLD50","Iris"
4,8,2.09644480974675e-08,1.74,0.7,1.2,1.44,1.63,1.75,1.45,1.47,NA,NA,0.3747,0.2457,0.1138,0.0827,0.0742,0.0718,0.0355,0.0016,NA,NA,0.0209644480974675,8,1,"Forest_disc_NLD50","Iris"
4,9,8.95725950915793e-11,1.7,0.72,1.09,0.77,0.67,0.88,1.03,0.77,1.06,NA,0.6334,0.105,0.0843,0.0643,0.0586,0.0407,0.012,0.0017,0,NA,8.95725950915793e-06,7,1,"Forest_disc_NLD50","Iris"
4,10,7.24967752320969e-10,1.7,0.67,1.12,0.86,0.79,0.93,1.74,0.82,0.68,1.13,0.626,0.1295,0.0792,0.0682,0.0614,0.0304,0.0039,0.0012,1e-04,1e-04,0.0724967752320969,10,1,"Forest_disc_NLD50","Iris"
1,2,5.46300203841042e-08,6.34,5.45,NA,NA,NA,NA,NA,NA,NA,NA,0.7159,0.2841,NA,NA,NA,NA,NA,NA,NA,NA,5.46300203841042e-08,2,1,"Forest_disc_NLD100","Iris"
1,3,3.55619160852578e-12,5.95,6.79,5.45,NA,NA,NA,NA,NA,NA,NA,0.7187,0.2077,0.0737,NA,NA,NA,NA,NA,NA,NA,3.55619160852578e-11,3,1,"Forest_disc_NLD100","Iris"
1,4,4.26767119216342e-13,5.92,6.23,6.96,5.45,NA,NA,NA,NA,NA,NA,0.475,0.3138,0.1155,0.0957,NA,NA,NA,NA,NA,NA,4.26767119216342e-11,4,1,"Forest_disc_NLD100","Iris"
1,5,1.63562573150805e-09,6.06,6.43,5.7,5.45,7.01,NA,NA,NA,NA,NA,0.4966,0.1906,0.1324,0.1038,0.0766,NA,NA,NA,NA,NA,1.63562573150805e-06,5,1,"Forest_disc_NLD100","Iris"
1,6,4.05582976389274e-09,5.98,6.46,5.45,6.81,5.86,6.72,NA,NA,NA,NA,0.4545,0.1859,0.1239,0.1203,0.1155,0,NA,NA,NA,NA,4.05582976389274e-06,5,1,"Forest_disc_NLD100","Iris"
1,7,7.31260827945001e-12,5.82,6.35,6.68,6.9,6.3,6.4,5.45,NA,NA,NA,0.6209,0.1156,0.104,0.0756,0.0524,0.0281,0.0033,NA,NA,NA,7.31260827945001e-07,7,1,"Forest_disc_NLD100","Iris"
1,8,4.20165942709545e-12,5.88,6.42,6.87,5.45,6.89,6.45,6.26,6.1,NA,NA,0.6176,0.1344,0.0844,0.0468,0.0448,0.0348,0.0225,0.0146,NA,NA,4.20165942709545e-06,8,1,"Forest_disc_NLD100","Iris"
1,9,1.99255126420872e-10,5.8,6.53,6.4,6.83,6.24,6.29,6.87,6.36,5.45,NA,0.5906,0.0886,0.0778,0.0764,0.0533,0.0401,0.039,0.0328,0.0015,NA,0.00199255126420872,9,1,"Forest_disc_NLD100","Iris"
1,10,7.99474732330387e-13,5.97,5.45,6.08,6.64,6.45,6.89,6.25,7.05,7.02,7,0.595,0.0959,0.0761,0.0634,0.0468,0.0421,0.0305,0.0186,0.0175,0.0141,7.99474732330387e-05,10,1,"Forest_disc_NLD100","Iris"
2,2,1.53555375919418e-07,2.93,2.35,NA,NA,NA,NA,NA,NA,NA,NA,0.8443,0.1557,NA,NA,NA,NA,NA,NA,NA,NA,1.53555375919418e-07,2,1,"Forest_disc_NLD100","Iris"
2,3,3.1102993464891e-13,2.78,3.21,2.35,NA,NA,NA,NA,NA,NA,NA,0.7713,0.1858,0.0429,NA,NA,NA,NA,NA,NA,NA,3.1102993464891e-12,3,1,"Forest_disc_NLD100","Iris"
2,4,3.69912941544861e-12,2.76,3.11,3.23,2.35,NA,NA,NA,NA,NA,NA,0.7159,0.1569,0.0951,0.0321,NA,NA,NA,NA,NA,NA,3.6991294154486e-10,4,1,"Forest_disc_NLD100","Iris"
2,5,3.8938336367777e-12,2.75,3.04,3.1,3.25,2.35,NA,NA,NA,NA,NA,0.6824,0.1038,0.1027,0.0814,0.0298,NA,NA,NA,NA,NA,3.8938336367777e-09,5,1,"Forest_disc_NLD100","Iris"
2,6,3.01694341073052e-13,2.77,2.99,3.24,2.71,2.35,3.27,NA,NA,NA,NA,0.5903,0.1701,0.0823,0.0795,0.0392,0.0387,NA,NA,NA,NA,3.01694341073052e-09,6,1,"Forest_disc_NLD100","Iris"
2,7,1.99213494762496e-12,2.75,3.1,3.02,3.29,2.35,2.81,2.89,NA,NA,NA,0.6391,0.1288,0.0951,0.0625,0.0326,0.0272,0.0148,NA,NA,NA,1.99213494762496e-07,7,1,"Forest_disc_NLD100","Iris"
2,8,3.5592038712632e-13,2.76,3.03,2.93,3.34,3.1,2.35,2.91,3.17,NA,NA,0.6345,0.0948,0.0853,0.0581,0.0481,0.0444,0.0216,0.0132,NA,NA,3.5592038712632e-07,8,1,"Forest_disc_NLD100","Iris"
2,9,9.27203544045642e-15,2.82,2.78,2.67,3.27,3.04,3.26,2.35,2.63,2.74,NA,0.5313,0.101,0.0806,0.0701,0.0567,0.0486,0.0408,0.0356,0.0352,NA,9.27203544045642e-08,9,1,"Forest_disc_NLD100","Iris"
2,10,3.11938961650786e-08,3,2.61,3.05,2.92,2.74,3.08,2.79,2.62,2.35,2.7,0.2324,0.1671,0.1116,0.1085,0.1011,0.096,0.0774,0.0556,0.0481,0.0022,3.11938961650786,10,1,"Forest_disc_NLD100","Iris"
3,2,2.43784109008015e-09,4.99,2.54,NA,NA,NA,NA,NA,NA,NA,NA,0.7561,0.2439,NA,NA,NA,NA,NA,NA,NA,NA,2.43784109008015e-09,2,1,"Forest_disc_NLD100","Iris"
3,3,2.20113882646198e-09,4.99,2.54,5.37,NA,NA,NA,NA,NA,NA,NA,0.7491,0.2432,0.0078,NA,NA,NA,NA,NA,NA,NA,2.20113882646198e-08,3,1,"Forest_disc_NLD100","Iris"
3,4,1.18579151397272e-32,5.02,2.43,3.77,2.9,NA,NA,NA,NA,NA,NA,0.7213,0.2062,0.0718,7e-04,NA,NA,NA,NA,NA,NA,1.18579151397272e-30,4,1,"Forest_disc_NLD100","Iris"
3,5,1.61429325418513e-09,5.03,4.96,2.47,2.85,2.62,NA,NA,NA,NA,NA,0.381,0.3733,0.191,0.0546,0,NA,NA,NA,NA,NA,1.61429325418513e-07,4,1,"Forest_disc_NLD100","Iris"
3,6,8.73468263465085e-11,4.99,5.08,3.07,2.25,2.4,3.7,NA,NA,NA,NA,0.5614,0.1769,0.1216,0.1173,0.0195,0.0033,NA,NA,NA,NA,8.73468263465086e-07,6,1,"Forest_disc_NLD100","Iris"
3,7,2.02484429770759e-06,5.21,2.72,4.89,4.86,4.21,2.17,5.33,NA,NA,NA,0.3164,0.2613,0.2242,0.1701,0.0271,4e-04,2e-04,NA,NA,NA,0.202484429770759,7,1,"Forest_disc_NLD100","Iris"
3,8,4.49146058685438e-12,5.01,2.74,4.6,2.16,5.39,2.53,2.3,4.81,NA,NA,0.6437,0.1399,0.0861,0.0538,0.0262,0.0256,0.0212,0.0034,NA,NA,4.49146058685438e-06,8,1,"Forest_disc_NLD100","Iris"
3,9,2.76982499860053e-06,4.77,2.72,5.07,5.45,5.41,4.39,2.15,4.64,4.66,NA,0.386,0.2244,0.1242,0.1189,0.0713,0.0529,0.0189,0.003,1e-04,NA,27.6982499860053,9,1,"Forest_disc_NLD100","Iris"
3,10,1.85339090445175e-10,5.02,2.7,2.16,2.39,3.92,3.64,2.22,3.78,3.87,3.32,0.7199,0.1084,0.0509,0.0437,0.0329,0.0253,0.0131,0.0036,0.0022,0,0.00185339090445175,9,1,"Forest_disc_NLD100","Iris"
4,2,1.86894706695026e-08,1.69,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0.6328,0.3672,NA,NA,NA,NA,NA,NA,NA,NA,1.86894706695026e-08,2,1,"Forest_disc_NLD100","Iris"
4,3,1.98407922108652e-29,1.62,0.77,1.93,NA,NA,NA,NA,NA,NA,NA,0.5904,0.3299,0.0797,NA,NA,NA,NA,NA,NA,NA,1.98407922108652e-28,3,1,"Forest_disc_NLD100","Iris"
4,4,4.4221091037407e-30,1.71,0.68,1.07,0.99,NA,NA,NA,NA,NA,NA,0.5881,0.1899,0.1374,0.0846,NA,NA,NA,NA,NA,NA,4.4221091037407e-28,4,1,"Forest_disc_NLD100","Iris"
4,5,2.65715736816736e-33,1.71,0.71,1.14,1.23,0.87,NA,NA,NA,NA,NA,0.5734,0.2432,0.1775,0.0058,0,NA,NA,NA,NA,NA,2.65715736816736e-31,4,1,"Forest_disc_NLD100","Iris"
4,6,5.54813961191549e-06,1.3,1.89,0.7,1.54,0.65,1.61,NA,NA,NA,NA,0.3733,0.258,0.1774,0.1643,0.0267,0,NA,NA,NA,NA,0.00554813961191549,5,1,"Forest_disc_NLD100","Iris"
4,7,3.45920385940786e-08,0.67,1.78,1.52,1.25,1.79,1.36,1.89,NA,NA,NA,0.2351,0.1903,0.1795,0.1321,0.1179,0.1063,0.0387,NA,NA,NA,0.00345920385940786,7,1,"Forest_disc_NLD100","Iris"
4,8,6.32313449639282e-10,0.74,1.7,1.45,1.63,1.85,1.27,1.77,0.79,NA,NA,0.293,0.271,0.1126,0.1079,0.0841,0.082,0.0493,0,NA,NA,6.32313449639282e-05,7,1,"Forest_disc_NLD100","Iris"
4,9,8.1305049594508e-08,1.51,0.69,0.67,1.9,1.79,1.97,2.05,2.05,1.98,NA,0.5761,0.1384,0.1184,0.0786,0.0362,0.0296,0.0159,0.0067,1e-04,NA,0.081305049594508,8,1,"Forest_disc_NLD100","Iris"
4,10,2.54959459099808e-06,1.72,1.58,1.17,1.82,0.89,0.65,0.83,1.98,0.7,0.98,0.1851,0.1759,0.1736,0.1708,0.1455,0.1038,0.0198,0.0188,0.0044,0.002,254.959459099808,10,1,"Forest_disc_NLD100","Iris"
1,2,7.29336249967711e-08,6.37,5.45,NA,NA,NA,NA,NA,NA,NA,NA,0.7244,0.2757,NA,NA,NA,NA,NA,NA,NA,NA,7.29336249967711e-08,2,1,"Forest_disc_NLD200","Iris"
1,3,7.12805556657945e-12,5.89,6.77,5.45,NA,NA,NA,NA,NA,NA,NA,0.7387,0.2583,0.0029,NA,NA,NA,NA,NA,NA,NA,7.12805556657945e-11,3,1,"Forest_disc_NLD200","Iris"
1,4,2.65120699079925e-12,5.94,6.88,6.55,5.45,NA,NA,NA,NA,NA,NA,0.7219,0.1644,0.0724,0.0414,NA,NA,NA,NA,NA,NA,2.65120699079925e-10,4,1,"Forest_disc_NLD200","Iris"
1,5,3.72644491939448e-10,6.06,5.45,7.01,6.84,6.76,NA,NA,NA,NA,NA,0.743,0.1099,0.0928,0.0309,0.0234,NA,NA,NA,NA,NA,3.72644491939448e-07,5,1,"Forest_disc_NLD200","Iris"
1,6,9.80467020605675e-13,6.05,5.81,6.77,7.04,6.52,5.45,NA,NA,NA,NA,0.4904,0.2609,0.0982,0.0652,0.0439,0.0415,NA,NA,NA,NA,9.80467020605675e-09,6,1,"Forest_disc_NLD200","Iris"
1,7,2.72456023721675e-11,5.87,6.66,6.91,6.59,6.17,6.46,5.45,NA,NA,NA,0.6705,0.1002,0.0935,0.0783,0.053,0.0039,6e-04,NA,NA,NA,2.72456023721675e-06,7,1,"Forest_disc_NLD200","Iris"
1,8,5.35234569838194e-13,5.96,6.25,6.96,6.89,5.45,6.17,5.93,5.82,NA,NA,0.5692,0.0999,0.0805,0.0771,0.0659,0.0612,0.0243,0.022,NA,NA,5.35234569838194e-07,8,1,"Forest_disc_NLD200","Iris"
1,9,3.72817115233577e-11,6.1,7.1,6.34,5.55,5.53,5.45,7.1,5.61,6.17,NA,0.6696,0.0656,0.0562,0.0529,0.0501,0.0364,0.0288,0.0242,0.0162,NA,3.72817115233577e-05,8,1,"Forest_disc_NLD200","Iris"
1,10,1.69887858428983e-12,5.96,5.45,6.9,6.93,6.88,6.62,6.43,6.89,6.62,6.97,0.7193,0.0519,0.0395,0.039,0.0312,0.0301,0.0272,0.0254,0.025,0.0114,1.69887858428983e-05,9,1,"Forest_disc_NLD200","Iris"
2,2,2.58281108888562e-07,3.01,2.4,NA,NA,NA,NA,NA,NA,NA,NA,0.8042,0.1959,NA,NA,NA,NA,NA,NA,NA,NA,2.58281108888562e-07,2,1,"Forest_disc_NLD200","Iris"
2,3,6.66923257002534e-14,2.83,3.36,2.4,NA,NA,NA,NA,NA,NA,NA,0.7975,0.1574,0.0452,NA,NA,NA,NA,NA,NA,NA,6.66923257002534e-13,3,1,"Forest_disc_NLD200","Iris"
2,4,1.25868340448751e-12,2.8,3.38,3.08,2.4,NA,NA,NA,NA,NA,NA,0.7222,0.1246,0.1185,0.0347,NA,NA,NA,NA,NA,NA,1.25868340448751e-10,4,1,"Forest_disc_NLD200","Iris"
2,5,1.31907847632375e-11,2.7,2.9,3.33,2.91,2.4,NA,NA,NA,NA,NA,0.419,0.2577,0.1751,0.1454,0.0028,NA,NA,NA,NA,NA,1.31907847632375e-08,5,1,"Forest_disc_NLD200","Iris"
2,6,2.15840798524806e-08,2.73,3.23,2.89,3.12,2.81,2.4,NA,NA,NA,NA,0.3938,0.2254,0.1928,0.0766,0.0635,0.048,NA,NA,NA,NA,0.000215840798524806,6,1,"Forest_disc_NLD200","Iris"
2,7,8.05864590500841e-09,2.69,3.05,3.34,3.28,3.37,2.4,3.2,NA,NA,NA,0.5184,0.3712,0.0609,0.0271,0.0177,0.0047,0,NA,NA,NA,8.05864590500841e-05,6,1,"Forest_disc_NLD200","Iris"
2,8,6.40246753653896e-31,2.82,3.15,2.74,3.43,2.91,2.4,2.74,2.88,NA,NA,0.5454,0.0988,0.0982,0.0965,0.0599,0.0402,0.0323,0.0287,NA,NA,6.40246753653896e-26,7,1,"Forest_disc_NLD200","Iris"
2,9,5.00968846349816e-22,2.83,3.03,2.78,2.61,3.43,3.37,2.92,2.4,3.37,NA,0.5922,0.096,0.0608,0.0564,0.0559,0.0435,0.0368,0.0341,0.0243,NA,5.00968846349816e-16,8,1,"Forest_disc_NLD200","Iris"
2,10,1.08160172542825e-12,2.82,2.4,2.98,3.36,3.33,3.02,3.37,3.04,3.53,2.97,0.6952,0.0485,0.0455,0.0381,0.0367,0.0347,0.0268,0.0267,0.0249,0.0229,0.000108160172542825,10,1,"Forest_disc_NLD200","Iris"
3,2,1.79571805312694e-09,4.96,2.53,NA,NA,NA,NA,NA,NA,NA,NA,0.7667,0.2333,NA,NA,NA,NA,NA,NA,NA,NA,1.79571805312694e-09,2,1,"Forest_disc_NLD200","Iris"
3,3,4.27923437481383e-24,4.86,2.47,5.32,NA,NA,NA,NA,NA,NA,NA,0.6654,0.22,0.1146,NA,NA,NA,NA,NA,NA,NA,4.27923437481383e-23,3,1,"Forest_disc_NLD200","Iris"
3,4,1.71570363496349e-26,5.09,4.73,2.43,2.7,NA,NA,NA,NA,NA,NA,0.4372,0.343,0.18,0.0399,NA,NA,NA,NA,NA,NA,1.71570363496349e-24,4,1,"Forest_disc_NLD200","Iris"
3,5,5.34551471427075e-32,4.91,2.47,4.8,5.37,4.9,NA,NA,NA,NA,NA,0.441,0.22,0.2054,0.0877,0.0458,NA,NA,NA,NA,NA,5.34551471427075e-29,5,1,"Forest_disc_NLD200","Iris"
3,6,9.29377528151992e-09,4.99,5.17,2.26,3.92,4.73,4.27,NA,NA,NA,NA,0.3198,0.2498,0.1652,0.1487,0.1144,0.002,NA,NA,NA,NA,9.29377528151992e-05,6,1,"Forest_disc_NLD200","Iris"
3,7,1.69605885502587e-16,4.93,4.88,2.45,5.27,3.5,5.45,5.12,NA,NA,NA,0.4134,0.2732,0.2079,0.0572,0.0261,0.0194,0.0027,NA,NA,NA,1.69605885502587e-11,7,1,"Forest_disc_NLD200","Iris"
3,8,3.63828414463754e-10,4.84,2.4,5.11,5.32,3.34,5.34,5.41,5.38,NA,NA,0.5552,0.1942,0.138,0.04,0.0357,0.0335,0.0021,0.0014,NA,NA,0.000363828414463754,8,1,"Forest_disc_NLD200","Iris"
3,9,1.67474977534148e-09,4.95,2.21,3.2,2.28,3.27,5.44,5.43,2.49,3.62,NA,0.7166,0.0785,0.0783,0.0618,0.0351,0.0179,0.0117,1e-04,0,NA,0.00167474977534148,8,1,"Forest_disc_NLD200","Iris"
3,10,1.15797956011172e-07,4.8,5.45,2.22,2.67,5.2,5.02,4.79,3.71,2.23,2.42,0.4927,0.106,0.0969,0.0839,0.0558,0.0551,0.0516,0.0455,0.0109,0.0015,11.5797956011172,10,1,"Forest_disc_NLD200","Iris"
4,2,1.09972241316576e-08,1.7,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0.6568,0.3432,NA,NA,NA,NA,NA,NA,NA,NA,1.09972241316576e-08,2,1,"Forest_disc_NLD200","Iris"
4,3,2.22709601565747e-31,1.74,0.75,1.42,NA,NA,NA,NA,NA,NA,NA,0.514,0.2943,0.1917,NA,NA,NA,NA,NA,NA,NA,2.22709601565747e-30,3,1,"Forest_disc_NLD200","Iris"
4,4,8.77147919703278e-09,1.7,0.8,0.75,1.49,NA,NA,NA,NA,NA,NA,0.6309,0.2836,0.0553,0.0302,NA,NA,NA,NA,NA,NA,8.77147919703278e-07,4,1,"Forest_disc_NLD200","Iris"
4,5,5.91761638477559e-32,1.71,0.9,0.65,1.18,1.25,NA,NA,NA,NA,NA,0.6158,0.1921,0.1262,0.0352,0.0306,NA,NA,NA,NA,NA,5.91761638477559e-29,5,1,"Forest_disc_NLD200","Iris"
4,6,1.01986812140129e-08,1.62,1.46,0.71,1.87,0.77,1.16,NA,NA,NA,NA,0.3484,0.1953,0.1952,0.1793,0.0817,0,NA,NA,NA,NA,1.01986812140129e-05,5,1,"Forest_disc_NLD200","Iris"
4,7,2.04289001468888e-30,1.62,0.75,1.8,1.48,0.82,1.74,0.85,NA,NA,NA,0.326,0.2624,0.2228,0.1142,0.0353,0.0303,0.0089,NA,NA,NA,2.04289001468888e-25,7,1,"Forest_disc_NLD200","Iris"
4,8,4.75680114711205e-10,1.72,0.73,1.67,1.32,0.99,1.34,2.06,1.67,NA,NA,0.4708,0.2512,0.1012,0.0878,0.0439,0.0397,0.0052,3e-04,NA,NA,4.75680114711205e-05,7,1,"Forest_disc_NLD200","Iris"
4,9,2.0856723117936e-33,1.66,0.74,1.79,1.11,1.91,0.93,1.09,1.92,1.55,NA,0.5423,0.264,0.0645,0.0623,0.0456,0.0141,0.0062,0.001,0,NA,2.0856723117936e-27,8,1,"Forest_disc_NLD200","Iris"
4,10,6.43437234040759e-07,1.79,1.65,1.07,0.65,1.51,1.29,1.43,0.87,1.91,0.81,0.3181,0.2372,0.2319,0.1536,0.0222,0.0173,0.0114,0.0079,2e-04,0,6.43437234040759,9,1,"Forest_disc_NLD200","Iris"
1,2,1.11579841687391e-07,6.42,5.31,NA,NA,NA,NA,NA,NA,NA,NA,0.7221,0.278,NA,NA,NA,NA,NA,NA,NA,NA,1.11579841687391e-07,2,1,"Forest_disc_DIR50","Iris"
1,3,0.000167231416080927,5.5,6.98,5.23,NA,NA,NA,NA,NA,NA,NA,0.5015,0.3894,0.1152,NA,NA,NA,NA,NA,NA,NA,0.00167231416080927,3,1,"Forest_disc_DIR50","Iris"
1,4,1.50542347043818e-07,6.43,5.41,6.57,5.41,NA,NA,NA,NA,NA,NA,0.5002,0.1667,0.1667,0.1667,NA,NA,NA,NA,NA,NA,1.50542347043818e-06,3,1,"Forest_disc_DIR50","Iris"
