"name","data","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_exe_time_pervar","std_exe_time_pervar","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw"
"hepatisis","test","Forest_disc_175",4,0,9.20717208385468,1.59615336089337,1.53452868064245,0.266025560148895,0,0,0.840780141843972,0.0576383747043296,0.78404189096875,0.100392059104606,0.729211711711711,0.0877178050385871,0.741841598957052,0.0894917717782638,0.489170889170588,0.17542436472635,0.489170889170588,0.17542436472635
"hepatisis","test","Forest_disc_200",4,0,10.2125969171524,3.01630356819896,1.70209948619207,0.502717261366494,0,0,0.84468085106383,0.0589295888508972,0.789144263987724,0.104993511171188,0.733513513513514,0.0954638420358692,0.74568874557694,0.0972059928316209,0.497464674596405,0.189245875135447,0.497464674596405,0.189245875135447
"hepatisis","test","Forest_disc_25",4,0,10.2754888057709,3.13577028915709,1.71258146762848,0.522628381526181,0,0,0.835460992907802,0.0638738478372985,0.77669219244812,0.11017085479545,0.720968468468469,0.0910545951704089,0.733869139290851,0.0971130642263851,0.473684220272133,0.189878166073502,0.473684220272133,0.189878166073502
"hepatisis","test","Forest_disc_50",4,0,10.0175917863846,2.2885108932268,1.6695986310641,0.381418482204466,0,0,0.847517730496454,0.058781840958149,0.796408025242279,0.106936796753388,0.738355855855856,0.0898633895658203,0.75207995299553,0.0935273557788476,0.509667348714967,0.182918762173751,0.509667348714967,0.182918762173751
"hepatisis","test","Forest_disc_75",4,0,10.6126343011856,2.20336864480188,1.76877238353094,0.36722810746698,0,0,0.846099290780142,0.0590683080985432,0.790292895632232,0.102150151449477,0.736238738738739,0.0954115276107238,0.748507611044946,0.0970301909630851,0.50280597687156,0.18968825962013,0.50280597687156,0.18968825962013
"hepatisis","test","MDLP",2.01666666666667,0.050421948408961,0.0680540561676025,0.0100392777150621,0.0113423426946004,0.00167321295251034,0,0,0.827304964539007,0.0617017131521283,0.765166750706833,0.110863328659205,0.707882882882883,0.0854228306772137,0.72121937638328,0.0897398111130785,0.447838998299731,0.177409561544805,0.447838998299731,0.177409561544805
"hepatisis","test","Modified Chi2",2,0,0.617761516571045,0.0252698802679546,0.102960252761841,0.00421164671132577,0,0,0.83049645390071,0.0611866083380695,0.772829436633763,0.112248247440259,0.709301801801802,0.0825099669405461,0.724479381008853,0.0882177224125169,0.454830182044894,0.174351435180639,0.454830182044894,0.174351435180639
"hepatisis","test","OneR",2,0,0.0235761880874634,0.0225996134617423,0.00392936468124389,0.00376660224362371,0,0,0.82872340425532,0.0652475083190538,0.769388131062684,0.113696270221664,0.715472972972973,0.0878194860845971,0.72714771692764,0.092884106508247,0.459678454871169,0.182921668612679,0.459678454871169,0.182921668612679
"hepatisis","test","RDGR",4.35,0.190894415754107,0.812800288200378,0.0929874200559292,0.135466714700063,0.0154979033426549,0,0,0.845390070921986,0.0648277161691443,0.792801290409527,0.112832077949954,0.727882882882883,0.110742626382331,0.739880876346551,0.112831788359904,0.488305733340677,0.218349561367659,0.488305733340677,0.218349561367659
"hepatisis","test","RSTGDH",2.63333333333333,0.0672292645452813,0.0124557971954346,0.00546236218120597,0.0020759661992391,0.000910393696867662,0,0,0.839007092198582,0.0627222909057992,0.776514142498638,0.117440238679567,0.713490990990991,0.107085894355404,0.727554244966539,0.111740993871315,0.462857142324794,0.216727933379441,0.462857142324794,0.216727933379441
"hepatisis","test","RSTI",5,0,0.0102743864059448,0.00408133585679931,0.00171239773432414,0.000680222642799885,0,0,0.836170212765958,0.0675442818775067,0.752519986310953,0.16708395823071,0.706824324324324,0.125506347145917,0.7103029746421,0.140484156598552,0.439076381337106,0.255537470150207,0.439076381337106,0.255537470150207
"hepatisis","test","RSTLDH",3,0,0.0181245088577271,0.00679380575432126,0.00302075147628784,0.00113230095905354,0,0,0.83404255319149,0.0648198252658019,0.768714861585108,0.114431187204087,0.713986486486486,0.107518670533324,0.725387852886732,0.108260836397056,0.457327764310765,0.212523348156951,0.457327764310765,0.212523348156951
"hepatisis","test","RSTQ",4.71666666666667,0.131269335406557,0.0098099946975708,0.00368365131450959,0.0016349991162618,0.000613941885751598,0,0,0.838297872340426,0.0674192102946217,0.762983159229915,0.149781487952922,0.702094594594595,0.120907053633067,0.713992212414107,0.131635679241537,0.441603609618281,0.247029710769241,0.441603609618281,0.247029710769241
"hepatisis","test","cont",NA,NA,0,0,0,0,0,0,0.852127659574469,0.0594642481506914,0.802362070142217,0.106630113002321,0.744932432432432,0.0919523746009884,0.760072689003044,0.0936368447407639,0.52441517154045,0.185034878349991,0.52441517154045,0.185034878349991
"hepatisis","test","equalfrequencies",2,0,0.0118753671646118,0.0137094715173452,0.00197922786076864,0.00228491191955754,0,0,0.845744680851064,0.0597474434877536,0.789478470320952,0.107420802397263,0.732972972972973,0.102064887873442,0.745318079133163,0.10282212893424,0.496482798602111,0.200892077283739,0.496482798602111,0.200892077283739
"hepatisis","test","equalwidth",7.58333333333333,0.172223740956793,0.0095958948135376,0.00875756959729538,0.00159931580225627,0.00145959493288256,0,0,0.83936170212766,0.0597217539483578,0.791699339074168,0.125146694274809,0.708851351351351,0.113794948382831,0.717426619075294,0.122077725849719,0.449817429791126,0.226843664052312,0.449817429791126,0.226843664052312
"hepatisis","test","infogain",2,0,0.0509896516799927,0.00520615343796014,0.00849827527999878,0.000867692239660023,0,0,0.841843971631206,0.0588079410886254,0.785819534494623,0.104114126191325,0.728063063063063,0.0853438775724268,0.743420137026328,0.0893165975352714,0.491484193026313,0.176094860492155,0.491484193026313,0.176094860492155
"hepatisis","test","logreg",2,0,0.0181512594223022,0.00300384245697955,0.00302520990371704,0.000500640409496591,0,0,0.838297872340426,0.0561151091875105,0.776598773708555,0.105116446499717,0.724594594594595,0.0882573231540424,0.737178089961601,0.0919550310219587,0.479402785951059,0.180554979305652,0.479402785951059,0.180554979305652
"hepatisis","test","naive",2,0,0.00874402523040771,0.00269410723576804,0.00145733753840129,0.000449017872628006,0,0,0.838297872340426,0.0628241492516787,0.772539325660972,0.116520076076078,0.720337837837838,0.107256559500596,0.732317815104797,0.108586181858264,0.470556665578822,0.213109141584461,0.470556665578822,0.213109141584461
"hepatisis","train","AMEVA",2.66666666666667,0.291111254869791,0.207502102851868,0.034952185892378,0.0345836838086446,0.00582536431539634,0,0,0.945216049382716,0.0489447022837271,0.930783339426119,0.0785741001664687,0.904149048625792,0.0786257004222748,0.913038362683049,0.0784413052754653,0.826914169710348,0.155538132429266,0.826914169710348,0.155538132429266
"hepatisis","train","CACC",7.33333333333333,1.98582547693869,0.654194116592407,0.211179003093947,0.109032352765401,0.0351965005156578,0,0,0.96358024691358,0.0359162927181318,0.957584019242489,0.053299016012435,0.931747709654686,0.0647071709740491,0.941452983010729,0.057710589369051,0.883291090684612,0.114835619564571,0.883291090684612,0.114835619564571
"hepatisis","train","CAIM",2,0,0.166298580169678,0.00969468879330533,0.0277164300282796,0.00161578146555089,0,0,0.937808641975308,0.0501993094217308,0.92282531565125,0.0810930764121276,0.888786116983792,0.0810429596192376,0.900379023069522,0.0804885672855945,0.801782279533797,0.159556083378131,0.801782279533797,0.159556083378131
"hepatisis","train","Chi2",5.41666666666667,0.748822050474501,0.733993339538574,0.0345100874892002,0.122332223256429,0.00575168124820004,0,0,0.959259259259259,0.0392170709847475,0.949333472610653,0.061635486565032,0.927625088090204,0.064305990722782,0.935675397556416,0.0606102185166108,0.871656334898386,0.120926358061151,0.871656334898386,0.120926358061151
"hepatisis","train","ChiMerge",5.41666666666667,0.748822050474501,0.54573540687561,0.0627050330977006,0.0909559011459351,0.0104508388496168,0,0,0.959259259259259,0.0392170709847475,0.949333472610653,0.061635486565032,0.927625088090204,0.064305990722782,0.935675397556416,0.0606102185166108,0.871656334898386,0.120926358061151,0.871656334898386,0.120926358061151
"hepatisis","train","ClusterDisc",3,0,0.00419280529022217,0.000400548717983968,0.000698800881703694,6.67581196639946e-05,0,0,0.938888888888889,0.0558997498429404,0.921607457738128,0.0891080038671688,0.892565186751233,0.0888493986682476,0.902737858141047,0.0878883775106729,0.806257023311678,0.17491338513433,0.806257023311678,0.17491338513433
"hepatisis","train","Extended Chi2",2,0,0.965143585205078,0.0335225409907316,0.160857264200846,0.00558709016512193,0,0,0.932561728395061,0.0510033841868861,0.91878827247474,0.084773857488408,0.878162438336857,0.0781786000263736,0.892186899342539,0.0792167444549128,0.785425144406052,0.157284722952278,0.785425144406052,0.157284722952278
"hepatisis","train","Forest_disc_100",4,0,9.35544998645782,2.97009862702278,1.55924166440964,0.495016437837131,0,0,0.944907407407407,0.0499478058701877,0.928282173209806,0.0802656256376366,0.905364693446088,0.0766093067206844,0.913539176571771,0.0769623766153311,0.827581520365088,0.153361236228453,0.827581520365088,0.153361236228453
"hepatisis","train","Forest_disc_125",4,0,8.22074382305145,2.7228115022274,1.37012397050858,0.453801917037899,0,0,0.941666666666666,0.0542132246350102,0.923478606925644,0.0865653922555187,0.900510923185342,0.0849616519690216,0.908061732561235,0.0851036540013499,0.816879374546355,0.16921418781195,0.816879374546355,0.16921418781195
"hepatisis","train","Forest_disc_150",4,0,8.35830709934235,2.3107261763415,1.39305118322372,0.38512102939025,0,0,0.941203703703703,0.0546011608287874,0.923207593989092,0.0862591682541381,0.897965116279069,0.0882385358158321,0.906451018506274,0.087081790431092,0.813735548855793,0.173035195215505,0.813735548855793,0.173035195215505
"hepatisis","train","Forest_disc_175",4,0,9.20717208385468,1.59615336089337,1.53452868064245,0.266025560148895,0,0,0.941820987654321,0.0552168916641052,0.923746183202416,0.0880550820032121,0.900607822410148,0.0864760852673336,0.908276556313772,0.0866505233646275,0.817304582318922,0.172329130213529,0.817304582318922,0.172329130213529
"hepatisis","train","Forest_disc_200",4,0,10.2125969171524,3.01630356819896,1.70209948619207,0.502717261366494,0,0,0.941975308641975,0.0550792161900446,0.923962017672878,0.0872639879849608,0.900986610288935,0.0857506968115214,0.908654143842767,0.0857998329179221,0.81802692887881,0.170705478031052,0.81802692887881,0.170705478031052
"hepatisis","train","Forest_disc_25",4,0,10.2754888057709,3.13577028915709,1.71258146762848,0.522628381526181,0,0,0.940895061728395,0.0554270240167989,0.922937030308994,0.0881922518362037,0.898616983791402,0.0878537121537288,0.906513516815912,0.0874722565633889,0.813862553896971,0.173883015150666,0.813862553896971,0.173883015150666
"hepatisis","train","Forest_disc_50",4,0,10.0175917863846,2.2885108932268,1.6695986310641,0.381418482204466,0,0,0.94320987654321,0.0536248166913366,0.926878504306859,0.0857050128972633,0.898942917547568,0.0878998504712156,0.90911382964129,0.0858207270309794,0.818862730479596,0.170879034431072,0.818862730479596,0.170879034431072
"hepatisis","train","Forest_disc_75",4,0,10.6126343011856,2.20336864480188,1.76877238353094,0.36722810746698,0,0,0.941666666666666,0.0531029016200676,0.923345648666611,0.0855602919640734,0.901356589147287,0.082061066858001,0.908501091702454,0.0825414759426691,0.817682278080213,0.164270934308548,0.817682278080213,0.164270934308548
"hepatisis","train","MDLP",2.01666666666667,0.050421948408961,0.0680540561676025,0.0100392777150621,0.0113423426946004,0.00167321295251034,0,0,0.929475308641975,0.0489387641342203,0.913587281483559,0.0798124400230311,0.871714235377027,0.0775819802227477,0.886375834787836,0.0770660260123563,0.77387832911427,0.152997028502936,0.77387832911427,0.152997028502936
"hepatisis","train","Modified Chi2",2,0,0.617761516571045,0.0252698802679546,0.102960252761841,0.00421164671132577,0,0,0.927314814814814,0.0500466233069635,0.909894540790614,0.081631044995661,0.869230091613813,0.0796678553108174,0.883000160556702,0.0790577287124325,0.767233537569852,0.156784650814766,0.767233537569852,0.156784650814766
"hepatisis","train","OneR",2,0,0.0235761880874634,0.0225996134617423,0.00392936468124389,0.00376660224362371,0,0,0.929012345679012,0.0524522085369478,0.91051720099807,0.0853602655750482,0.872832980972516,0.0834172260102476,0.885989626595139,0.0828510266361357,0.773030980297644,0.164687860030066,0.773030980297644,0.164687860030066
"hepatisis","train","RDGR",4.35,0.190894415754107,0.812800288200378,0.0929874200559292,0.135466714700063,0.0154979033426549,0,0,0.944753086419753,0.0534755708907262,0.924861726233704,0.0848622480375429,0.908086680761099,0.0844123555332629,0.91336954565324,0.0840306040591202,0.827322491975097,0.16729037179004,0.827322491975097,0.16729037179004
"hepatisis","train","RSTGDH",2.63333333333333,0.0672292645452813,0.0124557971954346,0.00546236218120597,0.0020759661992391,0.000910393696867662,0,0,0.939969135802469,0.0565790751903691,0.922489690425931,0.0861214809772312,0.895780479210712,0.094853939746761,0.903497529099403,0.0917790572369923,0.808246816504957,0.181638915678511,0.808246816504957,0.181638915678511
"hepatisis","train","RSTI",5,0,0.0102743864059448,0.00408133585679931,0.00171239773432414,0.000680222642799885,0,0,0.925617283950617,0.0685936937385995,0.892246429630395,0.140339444635624,0.859707540521494,0.151013600625992,0.858388464848698,0.161620926784715,0.728730298076036,0.296265267174456,0.728730298076036,0.296265267174456
"hepatisis","train","RSTLDH",3,0,0.0181245088577271,0.00679380575432126,0.00302075147628784,0.00113230095905354,0,0,0.939814814814815,0.0558295190971818,0.919872091216725,0.0877910675914094,0.899066243833686,0.0884720507711385,0.905226341259196,0.0872642619604109,0.811258018929262,0.173561469696223,0.811258018929262,0.173561469696223
"hepatisis","train","RSTQ",4.71666666666667,0.131269335406557,0.0098099946975708,0.00368365131450959,0.0016349991162618,0.000613941885751598,0,0,0.937962962962963,0.0601592246874009,0.912288812177228,0.105905467041284,0.891701902748414,0.117968861266638,0.893038519838364,0.123050390247423,0.791005449570606,0.231207165280968,0.791005449570606,0.231207165280968
"hepatisis","train","cont",NA,NA,0,0,0,0,0,0,0.943672839506173,0.0538094416192731,0.927294398722562,0.0846266176626489,0.903461945031712,0.0862804167875265,0.910848630294537,0.0850186541274169,0.822559191638679,0.168796004178585,0.822559191638679,0.168796004178585
"hepatisis","train","equalfrequencies",2,0,0.0118753671646118,0.0137094715173452,0.00197922786076864,0.00228491191955754,0,0,0.935802469135802,0.0546288759741035,0.915395643160152,0.0853795776003395,0.889781536293164,0.090414227063,0.897551478738494,0.0872951225481814,0.796121490909152,0.173415767678624,0.796121490909152,0.173415767678624
"hepatisis","train","equalwidth",7.58333333333333,0.172223740956793,0.0095958948135376,0.00875756959729538,0.00159931580225627,0.00145959493288256,0,0,0.943364197530864,0.0501123933428767,0.928426764864144,0.0752788250169869,0.896220930232558,0.0928042736680981,0.906793971771254,0.085292271398523,0.814711662546169,0.168873658861359,0.814711662546169,0.168873658861359
"hepatisis","train","infogain",2,0,0.0509896516799927,0.00520615343796014,0.00849827527999878,0.000867692239660023,0,0,0.942283950617284,0.0488875176559523,0.929580839842615,0.0801810740021459,0.897515856236787,0.0752263756588499,0.908665318692539,0.075690946870102,0.818085251453988,0.150548668008931,0.818085251453988,0.150548668008931
"hepatisis","train","logreg",2,0,0.0181512594223022,0.00300384245697955,0.00302520990371704,0.000500640409496591,0,0,0.936419753086419,0.0557765709021386,0.918267715442702,0.0917493417652038,0.890451021846371,0.0813315025115539,0.900518603374113,0.0847142681575918,0.801651094885474,0.168818890024806,0.801651094885474,0.168818890024806
"hepatisis","train","naive",2,0,0.00874402523040771,0.00269410723576804,0.00145733753840129,0.000449017872628006,0,0,0.932716049382716,0.0570490471970017,0.913695562917068,0.0932919597832493,0.884178999295278,0.0837045246335112,0.894399409086563,0.0871146452638318,0.789621601492324,0.17337247003177,0.789621601492324,0.17337247003177
