"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
2,4,2.78444915415648e-21,49,62,39,39,NA,NA,NA,NA,NA,NA,0.5819,0.3197,0.0492,0.0492,NA,NA,NA,NA,NA,NA,2.78444915415648e-20,3,1,"Forest_disc_25","bands"
2,5,4.31931567889065e-21,49,62,39,39,39,NA,NA,NA,NA,NA,0.5819,0.3197,0.0328,0.0328,0.0328,NA,NA,NA,NA,NA,4.31931567889065e-20,3,1,"Forest_disc_25","bands"
2,6,4.29314236642131e-21,49,62,39,39,39,39,NA,NA,NA,NA,0.5819,0.3198,0.0246,0.0246,0.0246,0.0246,NA,NA,NA,NA,4.29314236642131e-20,3,1,"Forest_disc_25","bands"
2,7,4.30082127784445e-21,49,62,39,39,39,39,39,NA,NA,NA,0.5819,0.3198,0.0197,0.0197,0.0197,0.0197,0.0197,NA,NA,NA,4.30082127784445e-20,3,1,"Forest_disc_25","bands"
2,8,4.31604699676277e-21,49,62,39,39,39,39,39,39,NA,NA,0.582,0.3198,0.0164,0.0164,0.0164,0.0164,0.0164,0.0164,NA,NA,4.31604699676277e-20,3,1,"Forest_disc_25","bands"
2,9,4.31287781145738e-21,49,62,39,39,39,39,39,39,39,NA,0.582,0.3198,0.014,0.014,0.014,0.014,0.014,0.014,0.014,NA,4.31287781145738e-20,3,1,"Forest_disc_25","bands"
2,10,2.56349551460886e-21,49,62,39,39,39,39,39,39,39,39,0.582,0.3198,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,2.56349551460886e-20,3,1,"Forest_disc_25","bands"
3,2,8.96387392620645e-11,0.229,0.353,NA,NA,NA,NA,NA,NA,NA,NA,0.6669,0.3331,NA,NA,NA,NA,NA,NA,NA,NA,8.96387392620645e-11,2,1,"Forest_disc_25","bands"
3,3,3.29428635178849e-11,0.22,0.289,0.369,NA,NA,NA,NA,NA,NA,NA,0.5083,0.2882,0.2035,NA,NA,NA,NA,NA,NA,NA,3.29428635178849e-10,3,1,"Forest_disc_25","bands"
3,4,4.06073381820861e-16,0.296,0.212,0.212,0.398,NA,NA,NA,NA,NA,NA,0.4792,0.2108,0.2108,0.0993,NA,NA,NA,NA,NA,NA,4.06073381820861e-15,3,1,"Forest_disc_25","bands"
3,5,4.56304540893886e-12,0.273,0.376,0.206,0.206,0.206,NA,NA,NA,NA,NA,0.4952,0.1833,0.1072,0.1072,0.1072,NA,NA,NA,NA,NA,4.56304540893886e-11,3,1,"Forest_disc_25","bands"
3,6,5.357963068939e-18,0.295,0.211,0.211,0.211,0.211,0.397,NA,NA,NA,NA,0.4804,0.1045,0.1045,0.1045,0.1045,0.1017,NA,NA,NA,NA,5.357963068939e-17,3,1,"Forest_disc_25","bands"
3,7,1.60837279861395e-16,0.295,0.398,0.211,0.211,0.211,0.211,0.211,NA,NA,NA,0.4803,0.1011,0.0837,0.0837,0.0837,0.0837,0.0837,NA,NA,NA,1.60837279861395e-15,3,1,"Forest_disc_25","bands"
3,8,2.94915960058117e-16,0.294,0.397,0.211,0.211,0.211,0.211,0.211,0.211,NA,NA,0.4822,0.1035,0.0691,0.0691,0.0691,0.0691,0.0691,0.0691,NA,NA,2.94915960058117e-15,3,1,"Forest_disc_25","bands"
3,9,2.61912386241214e-17,0.296,0.399,0.212,0.212,0.212,0.212,0.212,0.212,0.212,NA,0.4777,0.0979,0.0606,0.0606,0.0606,0.0606,0.0606,0.0606,0.0606,NA,2.61912386241214e-16,3,1,"Forest_disc_25","bands"
3,10,2.75504831655486e-19,0.196,0.379,0.267,0.27,0.27,0.267,0.267,0.267,0.267,0.267,0.2367,0.1755,0.079,0.0728,0.0728,0.0727,0.0727,0.0726,0.0726,0.0726,2.75504831655486e-17,4,1,"Forest_disc_25","bands"
4,2,7.75768253916144e-12,14.3,16.4,NA,NA,NA,NA,NA,NA,NA,NA,0.5233,0.4767,NA,NA,NA,NA,NA,NA,NA,NA,7.75768253916144e-12,2,1,"Forest_disc_25","bands"
4,3,1.09118157440044e-16,14.9,16.7,13.1,NA,NA,NA,NA,NA,NA,NA,0.6197,0.3066,0.0737,NA,NA,NA,NA,NA,NA,NA,1.09118157440044e-15,3,1,"Forest_disc_25","bands"
4,4,6.17663232926158e-17,14.7,16.7,12.8,12.8,NA,NA,NA,NA,NA,NA,0.6221,0.3367,0.0206,0.0206,NA,NA,NA,NA,NA,NA,6.17663232926158e-16,3,1,"Forest_disc_25","bands"
4,5,6.06746818263829e-17,14.7,16.7,12.8,12.8,12.8,NA,NA,NA,NA,NA,0.6221,0.3369,0.0137,0.0137,0.0137,NA,NA,NA,NA,NA,6.06746818263829e-16,3,1,"Forest_disc_25","bands"
4,6,6.11683678412434e-17,14.7,16.7,12.8,12.8,12.8,12.8,NA,NA,NA,NA,0.6221,0.3369,0.0102,0.0102,0.0102,0.0102,NA,NA,NA,NA,6.11683678412434e-16,3,1,"Forest_disc_25","bands"
4,7,6.12183714382051e-17,14.7,16.7,12.8,12.8,12.8,12.8,12.8,NA,NA,NA,0.6221,0.3369,0.0082,0.0082,0.0082,0.0082,0.0082,NA,NA,NA,6.12183714382051e-16,3,1,"Forest_disc_25","bands"
4,8,6.09741796197049e-17,14.7,16.7,12.8,12.8,12.8,12.8,12.8,12.8,NA,NA,0.6221,0.3368,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,NA,NA,6.09741796197049e-16,3,1,"Forest_disc_25","bands"
4,9,6.08431704073932e-17,14.7,16.7,12.8,12.8,12.8,12.8,12.8,12.8,12.8,NA,0.6221,0.3369,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,NA,6.08431704073932e-16,3,1,"Forest_disc_25","bands"
4,10,6.11277864570776e-17,14.7,16.7,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,0.6221,0.337,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,6.11277864570776e-16,3,1,"Forest_disc_25","bands"
5,2,1.10318297004906e-10,72.6,89.2,NA,NA,NA,NA,NA,NA,NA,NA,0.6629,0.3371,NA,NA,NA,NA,NA,NA,NA,NA,1.10318297004906e-10,2,1,"Forest_disc_25","bands"
5,3,4.46390263412856e-21,75.5,91.8,63.5,NA,NA,NA,NA,NA,NA,NA,0.7043,0.2206,0.0751,NA,NA,NA,NA,NA,NA,NA,4.46390263412856e-20,3,1,"Forest_disc_25","bands"
5,4,3.93617919565901e-21,75.5,91.8,63.5,63.5,NA,NA,NA,NA,NA,NA,0.7043,0.2206,0.0376,0.0375,NA,NA,NA,NA,NA,NA,3.93617919565901e-20,3,1,"Forest_disc_25","bands"
5,5,4.09503150625164e-21,75.5,91.8,63.5,63.5,63.5,NA,NA,NA,NA,NA,0.7043,0.2206,0.025,0.025,0.025,NA,NA,NA,NA,NA,4.09503150625164e-20,3,1,"Forest_disc_25","bands"
5,6,4.46720653874138e-21,75.5,91.8,63.5,63.5,63.5,63.5,NA,NA,NA,NA,0.7043,0.2206,0.0188,0.0188,0.0188,0.0188,NA,NA,NA,NA,4.46720653874138e-20,3,1,"Forest_disc_25","bands"
5,7,3.35217622042118e-21,75.5,91.8,63.5,63.5,63.5,63.5,63.5,NA,NA,NA,0.7043,0.2206,0.015,0.015,0.015,0.015,0.015,NA,NA,NA,3.35217622042118e-20,3,1,"Forest_disc_25","bands"
5,8,3.7817950501099e-21,75.5,91.8,63.5,63.5,63.5,63.5,63.5,63.5,NA,NA,0.7044,0.2206,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,NA,NA,3.7817950501099e-20,3,1,"Forest_disc_25","bands"
5,9,4.36799110961001e-21,75.5,91.8,63.5,63.5,63.5,63.5,63.5,63.5,63.5,NA,0.7044,0.2207,0.0107,0.0107,0.0107,0.0107,0.0107,0.0107,0.0107,NA,4.36799110961001e-20,3,1,"Forest_disc_25","bands"
5,10,4.36618512136873e-21,75.5,91.8,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,0.7044,0.2207,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,4.36618512136873e-20,3,1,"Forest_disc_25","bands"
6,2,1.24432264599932e-07,0.899,0.518,NA,NA,NA,NA,NA,NA,NA,NA,0.5315,0.4685,NA,NA,NA,NA,NA,NA,NA,NA,1.24432264599932e-07,2,1,"Forest_disc_25","bands"
6,3,1.86334206248968e-16,0.691,0.978,0.365,NA,NA,NA,NA,NA,NA,NA,0.5881,0.2671,0.1448,NA,NA,NA,NA,NA,NA,NA,1.86334206248968e-15,3,1,"Forest_disc_25","bands"
6,4,6.42436007070924e-17,0.66,0.961,0.332,0.332,NA,NA,NA,NA,NA,NA,0.5758,0.3176,0.0533,0.0533,NA,NA,NA,NA,NA,NA,6.42436007070924e-16,3,1,"Forest_disc_25","bands"
6,5,1.40983000904607e-16,0.654,0.958,0.325,0.325,0.325,NA,NA,NA,NA,NA,0.574,0.3269,0.033,0.033,0.033,NA,NA,NA,NA,NA,1.40983000904607e-15,3,1,"Forest_disc_25","bands"
6,6,1.92294438824153e-16,0.649,0.956,0.318,0.318,0.318,0.318,NA,NA,NA,NA,0.5726,0.3342,0.0233,0.0233,0.0233,0.0233,NA,NA,NA,NA,1.92294438824153e-15,3,1,"Forest_disc_25","bands"
6,7,8.63493890340062e-17,0.646,0.954,0.313,0.313,0.313,0.313,0.313,NA,NA,NA,0.5716,0.3394,0.0178,0.0178,0.0178,0.0178,0.0178,NA,NA,NA,8.63493890340062e-16,3,1,"Forest_disc_25","bands"
6,8,2.86844741609678e-16,0.643,0.953,0.309,0.309,0.309,0.309,0.309,0.309,NA,NA,0.571,0.343,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,NA,NA,2.86844741609678e-15,3,1,"Forest_disc_25","bands"
6,9,3.15366189277484e-16,0.641,0.952,0.306,0.306,0.306,0.306,0.306,0.306,0.306,NA,0.5705,0.3457,0.012,0.012,0.012,0.012,0.012,0.012,0.012,NA,3.15366189277484e-15,3,1,"Forest_disc_25","bands"
6,10,1.67864183677333e-18,0.64,0.952,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.5702,0.3473,0.0103,0.0103,0.0103,0.0103,0.0103,0.0103,0.0103,0.0103,1.67864183677333e-17,3,1,"Forest_disc_25","bands"
7,2,3.57889618489893e-08,26.2,43.2,NA,NA,NA,NA,NA,NA,NA,NA,0.7393,0.2607,NA,NA,NA,NA,NA,NA,NA,NA,3.57889618489893e-08,2,1,"Forest_disc_25","bands"
7,3,4.34145237459927e-23,28.9,46,18,NA,NA,NA,NA,NA,NA,NA,0.7399,0.1631,0.097,NA,NA,NA,NA,NA,NA,NA,4.34145237459927e-22,3,1,"Forest_disc_25","bands"
7,4,8.27295172493534e-23,28.9,46,18,18,NA,NA,NA,NA,NA,NA,0.7399,0.1631,0.0485,0.0485,NA,NA,NA,NA,NA,NA,8.27295172493534e-22,3,1,"Forest_disc_25","bands"
7,5,8.4377929392289e-23,28.9,46,18,18,18,NA,NA,NA,NA,NA,0.7399,0.1631,0.0323,0.0323,0.0323,NA,NA,NA,NA,NA,8.4377929392289e-22,3,1,"Forest_disc_25","bands"
7,6,8.39350178953735e-23,28.9,46,18,18,18,18,NA,NA,NA,NA,0.7399,0.1631,0.0242,0.0242,0.0242,0.0242,NA,NA,NA,NA,8.39350178953735e-22,3,1,"Forest_disc_25","bands"
7,7,5.73426958178031e-23,28.9,46,18,18,18,18,18,NA,NA,NA,0.74,0.1631,0.0194,0.0194,0.0194,0.0194,0.0194,NA,NA,NA,5.73426958178031e-22,3,1,"Forest_disc_25","bands"
7,8,5.39598282382625e-23,28.9,46,18,18,18,18,18,18,NA,NA,0.74,0.1631,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,NA,NA,5.39598282382625e-22,3,1,"Forest_disc_25","bands"
7,9,4.64622760174166e-24,28.9,46,18,18,18,18,18,18,18,NA,0.74,0.1632,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,NA,4.64622760174166e-23,3,1,"Forest_disc_25","bands"
7,10,5.30432391422734e-23,28.9,46,18,18,18,18,18,18,18,18,0.74,0.1632,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,5.30432391422734e-22,3,1,"Forest_disc_25","bands"
8,2,2.53975662716959e-06,5.09,23.01,NA,NA,NA,NA,NA,NA,NA,NA,0.8385,0.1615,NA,NA,NA,NA,NA,NA,NA,NA,2.53975662716959e-06,2,1,"Forest_disc_25","bands"
8,3,4.25191253787333e-25,8.38,0.28,26.84,NA,NA,NA,NA,NA,NA,NA,0.6745,0.2413,0.0842,NA,NA,NA,NA,NA,NA,NA,4.25191253787333e-24,3,1,"Forest_disc_25","bands"
8,4,4.47678087597454e-25,8.37,0.28,0.28,26.84,NA,NA,NA,NA,NA,NA,0.6747,0.1205,0.1205,0.0842,NA,NA,NA,NA,NA,NA,4.47678087597454e-24,3,1,"Forest_disc_25","bands"
8,5,2.86341419754814e-25,8.37,26.83,0.28,0.28,0.28,NA,NA,NA,NA,NA,0.6749,0.0842,0.0803,0.0803,0.0803,NA,NA,NA,NA,NA,2.86341419754814e-24,3,1,"Forest_disc_25","bands"
8,6,4.46148861818295e-25,8.37,26.83,0.27,0.27,0.27,0.27,NA,NA,NA,NA,0.675,0.0842,0.0602,0.0602,0.0602,0.0602,NA,NA,NA,NA,4.46148861818295e-24,3,1,"Forest_disc_25","bands"
8,7,4.34836036066761e-25,8.37,26.83,0.27,0.27,0.27,0.27,0.27,NA,NA,NA,0.6752,0.0842,0.0481,0.0481,0.0481,0.0481,0.0481,NA,NA,NA,4.34836036066761e-24,3,1,"Forest_disc_25","bands"
8,8,3.21060745517825e-25,8.37,26.83,0.27,0.27,0.27,0.27,0.27,0.27,NA,NA,0.6753,0.0843,0.0401,0.0401,0.0401,0.0401,0.0401,0.0401,NA,NA,3.21060745517825e-24,3,1,"Forest_disc_25","bands"
8,9,4.45559437997317e-25,8.37,26.83,0.27,0.27,0.27,0.27,0.27,0.27,0.27,NA,0.6753,0.0843,0.0343,0.0343,0.0343,0.0343,0.0343,0.0343,0.0343,NA,4.45559437997317e-24,3,1,"Forest_disc_25","bands"
8,10,4.45760891685982e-25,8.37,26.83,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.6754,0.0843,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,4.45760891685982e-24,3,1,"Forest_disc_25","bands"
9,2,3.2489999723973e-09,1558,2200,NA,NA,NA,NA,NA,NA,NA,NA,0.5301,0.4699,NA,NA,NA,NA,NA,NA,NA,NA,3.2489999723973e-09,2,1,"Forest_disc_25","bands"
9,3,2.7764712214741e-30,1668,2250,1200,NA,NA,NA,NA,NA,NA,NA,0.5666,0.3755,0.0579,NA,NA,NA,NA,NA,NA,NA,2.7764712214741e-29,3,1,"Forest_disc_25","bands"
9,4,1.27473991892143e-29,1668,2250,1200,1200,NA,NA,NA,NA,NA,NA,0.5666,0.3755,0.029,0.029,NA,NA,NA,NA,NA,NA,1.27473991892143e-28,3,1,"Forest_disc_25","bands"
9,5,5.47048648658528e-30,1668,2250,1200,1200,1200,NA,NA,NA,NA,NA,0.5666,0.3755,0.0193,0.0193,0.0193,NA,NA,NA,NA,NA,5.47048648658528e-29,3,1,"Forest_disc_25","bands"
9,6,2.43893113806148e-27,1668,2250,1200,1200,1200,1200,NA,NA,NA,NA,0.5666,0.3755,0.0145,0.0145,0.0145,0.0145,NA,NA,NA,NA,2.43893113806148e-26,3,1,"Forest_disc_25","bands"
9,7,8.90478906549403e-30,1668,2250,1200,1200,1200,1200,1200,NA,NA,NA,0.5666,0.3755,0.0116,0.0116,0.0116,0.0116,0.0116,NA,NA,NA,8.90478906549403e-29,3,1,"Forest_disc_25","bands"
9,8,2.10944399272492e-29,1668,2250,1200,1200,1200,1200,1200,1200,NA,NA,0.5666,0.3755,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,NA,NA,2.10944399272492e-28,3,1,"Forest_disc_25","bands"
9,9,9.07071502674846e-27,1668,2250,1200,1200,1200,1200,1200,1200,1200,NA,0.5666,0.3755,0.0083,0.0083,0.0083,0.0083,0.0083,0.0083,0.0083,NA,9.07071502674846e-26,3,1,"Forest_disc_25","bands"
9,10,5.98123924875896e-32,1668,2250,1200,1200,1200,1200,1200,1200,1200,1200,0.5666,0.3755,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,5.98123924875896e-31,3,1,"Forest_disc_25","bands"
10,2,1.08943933180886e-10,59.2,48.6,NA,NA,NA,NA,NA,NA,NA,NA,0.6319,0.3681,NA,NA,NA,NA,NA,NA,NA,NA,1.08943933180886e-10,2,1,"Forest_disc_25","bands"
10,3,6.71302252304138e-20,52.5,60.5,42.4,NA,NA,NA,NA,NA,NA,NA,0.5107,0.4259,0.0634,NA,NA,NA,NA,NA,NA,NA,6.71302252304138e-19,3,1,"Forest_disc_25","bands"
10,4,6.90048483218811e-20,52.5,60.5,42.4,42.4,NA,NA,NA,NA,NA,NA,0.5106,0.4261,0.0317,0.0317,NA,NA,NA,NA,NA,NA,6.90048483218811e-19,3,1,"Forest_disc_25","bands"
10,5,6.67071610086817e-20,52.5,60.5,42.4,42.4,42.4,NA,NA,NA,NA,NA,0.5105,0.4263,0.0211,0.0211,0.0211,NA,NA,NA,NA,NA,6.67071610086817e-19,3,1,"Forest_disc_25","bands"
10,6,6.69769561034971e-20,52.4,60.5,42.4,42.4,42.4,42.4,NA,NA,NA,NA,0.5105,0.4264,0.0158,0.0158,0.0158,0.0158,NA,NA,NA,NA,6.69769561034971e-19,3,1,"Forest_disc_25","bands"
10,7,6.95812414524286e-20,52.4,60.5,42.4,42.4,42.4,42.4,42.4,NA,NA,NA,0.5104,0.4265,0.0126,0.0126,0.0126,0.0126,0.0126,NA,NA,NA,6.95812414524286e-19,3,1,"Forest_disc_25","bands"
10,8,6.2928092076157e-20,52.4,60.5,42.4,42.4,42.4,42.4,42.4,42.4,NA,NA,0.5104,0.4266,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,NA,NA,6.2928092076157e-19,3,1,"Forest_disc_25","bands"
10,9,3.54282951753272e-20,52.4,60.5,42.4,42.4,42.4,42.4,42.4,42.4,42.4,NA,0.5103,0.4266,0.009,0.009,0.009,0.009,0.009,0.009,0.009,NA,3.54282951753272e-19,3,1,"Forest_disc_25","bands"
10,10,6.72062364416584e-20,52.4,60.5,42.4,42.4,42.4,42.4,42.4,42.4,42.4,42.4,0.5103,0.4267,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,6.72062364416584e-19,3,1,"Forest_disc_25","bands"
11,2,4.0737574446903e-11,35.7,41.7,NA,NA,NA,NA,NA,NA,NA,NA,0.5274,0.4726,NA,NA,NA,NA,NA,NA,NA,NA,4.0737574446903e-11,2,1,"Forest_disc_25","bands"
11,3,2.88135887025924e-19,37.2,42.9,30.5,NA,NA,NA,NA,NA,NA,NA,0.6809,0.2808,0.0383,NA,NA,NA,NA,NA,NA,NA,2.88135887025924e-18,3,1,"Forest_disc_25","bands"
11,4,3.26375982007525e-19,37.2,42.9,30.5,30.5,NA,NA,NA,NA,NA,NA,0.6808,0.2812,0.019,0.019,NA,NA,NA,NA,NA,NA,3.26375982007525e-18,3,1,"Forest_disc_25","bands"
11,5,3.22558669297822e-19,37.2,42.9,30.5,30.5,30.5,NA,NA,NA,NA,NA,0.6807,0.2815,0.0126,0.0126,0.0126,NA,NA,NA,NA,NA,3.22558669297822e-18,3,1,"Forest_disc_25","bands"
11,6,3.11535376625913e-19,37.2,42.9,30.5,30.5,30.5,30.5,NA,NA,NA,NA,0.6806,0.2816,0.0094,0.0094,0.0094,0.0094,NA,NA,NA,NA,3.11535376625913e-18,3,1,"Forest_disc_25","bands"
11,7,3.24902758073456e-19,37.2,42.9,30.5,30.5,30.5,30.5,30.5,NA,NA,NA,0.6805,0.2818,0.0075,0.0075,0.0075,0.0075,0.0075,NA,NA,NA,3.24902758073456e-18,3,1,"Forest_disc_25","bands"
11,8,3.22753761868387e-19,37.2,42.9,30.5,30.5,30.5,30.5,30.5,30.5,NA,NA,0.6805,0.2819,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,NA,NA,3.22753761868387e-18,3,1,"Forest_disc_25","bands"
11,9,3.22538599614048e-19,37.2,42.9,30.5,30.5,30.5,30.5,30.5,30.5,30.5,NA,0.6805,0.2819,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,NA,3.22538599614048e-18,3,1,"Forest_disc_25","bands"
11,10,3.22802540528951e-19,37.2,42.9,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,0.6804,0.282,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,3.22802540528951e-18,3,1,"Forest_disc_25","bands"
12,2,2.70095142320082e-06,1.748,10.687,NA,NA,NA,NA,NA,NA,NA,NA,0.9029,0.0971,NA,NA,NA,NA,NA,NA,NA,NA,2.70095142320082e-06,2,1,"Forest_disc_25","bands"
12,3,7.36705543299065e-24,3.125,0.439,12.171,NA,NA,NA,NA,NA,NA,NA,0.561,0.3821,0.057,NA,NA,NA,NA,NA,NA,NA,7.36705543299065e-23,3,1,"Forest_disc_25","bands"
12,4,8.12049249588427e-24,3.066,0.385,0.385,12.14,NA,NA,NA,NA,NA,NA,0.5788,0.1818,0.1818,0.0577,NA,NA,NA,NA,NA,NA,8.12049249588427e-23,3,1,"Forest_disc_25","bands"
12,5,8.14063278672782e-24,3.065,0.384,0.384,0.384,12.139,NA,NA,NA,NA,NA,0.579,0.1211,0.1211,0.1211,0.0577,NA,NA,NA,NA,NA,8.14063278672782e-23,3,1,"Forest_disc_25","bands"
12,6,3.14619472417392e-24,3.064,0.383,0.383,0.383,0.383,12.139,NA,NA,NA,NA,0.5793,0.0907,0.0907,0.0907,0.0907,0.0577,NA,NA,NA,NA,3.14619472417392e-23,3,1,"Forest_disc_25","bands"
12,7,8.03279409581617e-24,3.06,0.379,0.379,0.379,0.379,0.379,12.137,NA,NA,NA,0.5806,0.0723,0.0723,0.0723,0.0723,0.0723,0.0577,NA,NA,NA,8.03279409581617e-23,3,1,"Forest_disc_25","bands"
12,8,8.04214237702545e-24,3.06,0.38,0.38,0.38,0.38,0.38,0.38,12.137,NA,NA,0.5805,0.0603,0.0603,0.0603,0.0603,0.0603,0.0603,0.0577,NA,NA,8.04214237702545e-23,3,1,"Forest_disc_25","bands"
12,9,6.71271020504061e-24,3.059,12.136,0.379,0.379,0.379,0.379,0.379,0.379,0.379,NA,0.5809,0.0577,0.0516,0.0516,0.0516,0.0516,0.0516,0.0516,0.0516,NA,6.71271020504061e-23,3,1,"Forest_disc_25","bands"
12,10,5.03173856393816e-24,3.058,12.136,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.5812,0.0578,0.0451,0.0451,0.0451,0.0451,0.0451,0.0451,0.0451,0.0451,5.03173856393816e-23,3,1,"Forest_disc_25","bands"
13,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.25,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,"Forest_disc_25","bands"
13,3,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,0.75,0.25,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,"Forest_disc_25","bands"
13,4,0,2,2,2,2,NA,NA,NA,NA,NA,NA,0.75,0.25,0,0,NA,NA,NA,NA,NA,NA,0,1,1,"Forest_disc_25","bands"
13,5,0,2,2,2,2,2,NA,NA,NA,NA,NA,0.75,0.25,0,0,0,NA,NA,NA,NA,NA,0,1,1,"Forest_disc_25","bands"
13,6,0,2,2,2,2,2,2,NA,NA,NA,NA,0.75,0.25,0,0,0,0,NA,NA,NA,NA,0,1,1,"Forest_disc_25","bands"
13,7,0,2,2,2,2,2,2,2,NA,NA,NA,0.75,0.25,0,0,0,0,0,NA,NA,NA,0,1,1,"Forest_disc_25","bands"
13,8,0,2,2,2,2,2,2,2,2,NA,NA,0.75,0.25,0,0,0,0,0,0,NA,NA,0,1,1,"Forest_disc_25","bands"
13,9,0,2,2,2,2,2,2,2,2,2,NA,0.75,0.25,0,0,0,0,0,0,0,NA,0,1,1,"Forest_disc_25","bands"
13,10,0,2,2,2,2,2,2,2,2,2,2,0.75,0.25,0,0,0,0,0,0,0,0,0,1,1,"Forest_disc_25","bands"
14,2,6.41619719648237e-07,2.58,1.11,NA,NA,NA,NA,NA,NA,NA,NA,0.7296,0.2704,NA,NA,NA,NA,NA,NA,NA,NA,6.41619719648237e-07,2,1,"Forest_disc_25","bands"
14,3,4.28492491736823e-18,2.66,1.69,0.5,NA,NA,NA,NA,NA,NA,NA,0.6015,0.3213,0.0772,NA,NA,NA,NA,NA,NA,NA,4.28492491736823e-17,3,1,"Forest_disc_25","bands"
