"ForestDisc","OneR","ScottEqualWidth","ClusterDisc","Infogain","Logreg","Naive","RDGR","QuantilDisc","EqualLength","RSTGDH","RSTLDH","Chi2","ChiMerge","CAIM","CACC","AMEVA","ExtendedChi2","MDLP","ModifiedChi2","GLMDisc"
2.37444237688359e-59,2.87573360422975e-36,2.45142182097543e-52,0.000391545950895137,3.82202237577223e-22,2.74933847977962e-08,0.00303803189595759,2.01302260157476e-06,3.41976940717881e-40,0.902837556400137,NA,1.09190178827253e-16,7.21489534161843e-53,2.1081870291712e-49,1.82837466968838e-27,3.71181655917961e-29,6.72466042475471e-39,3.25756110636337e-26,1.36711442507638e-12,1.76711828815967e-11,1.11019674902655e-25
5.83732645932352e-26,1.49776196839454e-77,1.42471013005345e-13,0.000132905905503603,0.344078768760687,5.74467176528668e-07,2.706691085771e-13,0.152463631269341,1.1956005154178e-16,4.02244265845796e-06,1.09190178827253e-16,NA,1.36635879411889e-19,1.51028763761961e-18,0.00356987689988283,1.63061775407761e-09,1.7419196296443e-15,2.26386906120637e-10,0.00851015348478709,0.0445671604739168,1.76388785335352e-82
0.0323284895675392,1.15413890869127e-87,0.0117471764529063,6.86077955875042e-51,5.277057761524e-10,5.89614796136239e-30,1.67577204156713e-39,2.99570137711837e-27,2.09261256659457e-08,9.53883544400128e-64,7.21489534161843e-53,1.36635879411889e-19,NA,0.0781026177404332,8.84558161886729e-08,3.44156424473083e-05,0.0294499106360627,0.00214339778020434,4.00143122942252e-09,3.70523585235455e-14,5.20868755412409e-126
0.656756783676171,5.24643602015698e-77,0.53142444762005,8.62150131190112e-50,2.72398318568519e-06,4.86361297945048e-27,4.95906815079952e-37,1.49132437955114e-26,6.19213798264236e-05,2.06202542946279e-54,2.1081870291712e-49,1.51028763761961e-18,0.0781026177404332,NA,0.000168642545220115,0.00819619580524576,0.532319543694289,0.000626045644475556,3.5263804516736e-11,6.89393829813061e-15,2.24419140475654e-123
0.000139582533764568,1.78787991069018e-85,0.0244359415474066,5.2857180201665e-23,7.67138847483798e-05,2.62723633506132e-26,9.77696385425875e-36,3.35870156035367e-08,0.556933661027276,2.70817693362318e-27,1.82837466968838e-27,0.00356987689988283,8.84558161886729e-08,0.000168642545220115,NA,1.52817892496452e-05,8.04915527082188e-13,0.410627673544938,0.000750679374667002,0.00122692994235247,2.7123121090032e-122
0.000162456554950168,1.31843614362053e-89,0.0393888794445475,3.87127382479341e-33,7.85592690515092e-10,5.85382974845941e-29,5.58426056805831e-43,1.36452209470514e-11,0.767097840264455,4.8172040817832e-35,3.71181655917961e-29,1.63061775407761e-09,3.44156424473083e-05,0.00819619580524576,1.52817892496452e-05,NA,0.235266032828472,0.423035398815899,0.00633105864412664,2.09623045371054e-05,1.63436563510957e-130
0.0742522028472568,1.29363656849509e-101,0.632934054680886,7.28654052501127e-42,1.05783265446096e-21,7.66771499619618e-40,2.92766622655544e-60,1.22292337607969e-16,0.080571099152455,1.68293267886745e-42,6.72466042475471e-39,1.7419196296443e-15,0.0294499106360627,0.532319543694289,8.04915527082188e-13,0.235266032828472,NA,0.0334562447755836,2.29150873511948e-08,2.29801015736572e-10,9.72557943224575e-160
0.00751811505071768,1.22070664234536e-65,0.0172151574586194,6.71570922975197e-29,0.0131926032432424,4.34462683481474e-17,1.6438581181038e-24,1.75994994468627e-10,0.465182461051094,1.28126259447791e-32,3.25756110636337e-26,2.26386906120637e-10,0.00214339778020434,0.000626045644475556,0.410627673544938,0.423035398815899,0.0334562447755836,NA,9.34707649670587e-06,7.17139503585453e-21,1.88790798619042e-103
3.89363578275065e-08,3.48874310962324e-45,3.28842223566157e-06,1.74497824014697e-15,0.272670486676565,6.20827012490083e-08,6.02218717833491e-11,4.3436084761851e-06,0.00359303083979915,2.96874584602173e-18,1.36711442507638e-12,0.00851015348478709,4.00143122942252e-09,3.5263804516736e-11,0.000750679374667002,0.00633105864412664,2.29150873511948e-08,9.34707649670587e-06,NA,0.129929695648536,1.89627357351593e-72
4.00065510815268e-12,3.34879675276373e-48,3.88587330143645e-12,3.96164987004879e-11,0.0844794230290126,5.50739699442788e-08,1.96300596828461e-13,0.0262348006849408,4.01569549812179e-07,3.14649841523044e-15,1.76711828815967e-11,0.0445671604739168,3.70523585235455e-14,6.89393829813061e-15,0.00122692994235247,2.09623045371054e-05,2.29801015736572e-10,7.17139503585453e-21,0.129929695648536,NA,2.7429578049177e-78
2.02421208980639e-157,0.0168846883617582,4.08889243711014e-137,1.69002332009941e-63,9.01811962134924e-96,4.66979802413601e-64,1.90542644665329e-49,8.03410546445748e-74,1.36352872692009e-142,4.45763626820641e-48,1.11019674902655e-25,1.76388785335352e-82,5.20868755412409e-126,2.24419140475654e-123,2.7123121090032e-122,1.63436563510957e-130,9.72557943224575e-160,1.88790798619042e-103,1.89627357351593e-72,2.7429578049177e-78,NA
