"ForestDisc","OneR","ScottEqualWidth","ClusterDisc","Infogain","Logreg","Naive","RDGR","QuantilDisc","EqualLength","RSTGDH","RSTLDH","Chi2","ChiMerge","CAIM","CACC","AMEVA","ExtendedChi2","MDLP","ModifiedChi2","GLMDisc"
5.06052872758326e-25,4.37095441635177e-44,1.34345804595612e-22,0.00656002779059375,1.98866608149788e-18,0.774816377294173,0.0364820069333493,0.00228505559325378,3.48414170446385e-24,4.69557506378388e-11,NA,4.34384274102049e-11,1.07596275974055e-49,6.14649446849027e-45,6.85958379950772e-17,1.24989612065147e-22,2.9060778196718e-34,1.15365619966898e-22,6.71426846104573e-09,7.37552759726956e-08,1.32325891815394e-49
6.08734643649715e-09,4.04315003016341e-87,0.000972013940491911,2.92805900280226e-14,0.0907657025114734,6.42115687120698e-21,1.50436755121854e-26,0.0157893940378445,4.48052738337915e-11,1.11302330979424e-20,4.34384274102049e-11,NA,1.31247832005994e-22,8.90072649988822e-20,0.138030444418354,8.31077681349504e-09,5.03131688707645e-17,9.04296496415353e-11,0.056539637623969,0.0423810902751796,5.79194964987341e-101
3.7955139915411e-11,4.68607006070848e-110,2.92588433017366e-11,1.22741767214984e-72,7.13309054464591e-09,1.37912357444407e-48,2.7476281775738e-60,1.83322005626915e-32,7.50761597701652e-14,3.59858401720211e-98,1.07596275974055e-49,1.31247832005994e-22,NA,0.0462145278679433,9.0919368974361e-13,1.80593467045028e-06,0.00923368731886917,0.00137632547983417,1.61522366006851e-10,7.35143324333531e-17,1.00204231945125e-152
1.64972912244713e-06,2.29032811148868e-98,1.86050073253103e-06,3.32136277555991e-69,1.86523695805142e-05,9.62898801610039e-46,2.43433644823768e-56,2.99777959257192e-31,3.9546512436994e-09,8.12766820311212e-85,6.14649446849027e-45,8.90072649988822e-20,0.0462145278679433,NA,1.83153282789846e-08,0.00187833377096093,0.318525312633191,0.00219782186897334,2.11128695954969e-11,2.17960856127286e-16,2.1396304007056e-147
0.111789164100085,1.37236614480484e-89,0.946555825210916,1.92904666425285e-31,0.447819403340318,3.10139333764818e-41,1.81950173130468e-46,5.28447645571201e-09,0.923685919357574,6.66528775124091e-43,6.85958379950772e-17,0.138030444418354,9.0919368974361e-13,1.83153282789846e-08,NA,2.00933810376392e-08,3.25768610513243e-20,0.0288007152504005,0.0547605190422046,0.0614659459117606,2.11396087423378e-122
0.53332907531782,1.6479096072675e-113,0.0486812171005321,1.11170933380587e-43,3.49874668729824e-07,8.56727952536443e-49,2.61581279409558e-63,5.06340244573318e-14,0.316636881386678,9.716544946546e-55,1.24989612065147e-22,8.31077681349504e-09,1.80593467045028e-06,0.00187833377096093,2.00933810376392e-08,NA,0.169522963172615,0.124866685526188,0.0105423010291527,2.02652225106479e-05,1.34506293058762e-148
0.0254027184057035,1.97287700729455e-124,1.11659555745127e-05,2.97799813845956e-55,5.8862827871728e-17,2.37738454243886e-66,2.27888320564241e-83,8.73309252754496e-22,0.000441124469304183,1.52525759022478e-65,2.9060778196718e-34,5.03131688707645e-17,0.00923368731886917,0.318525312633191,3.25768610513243e-20,0.169522963172615,NA,0.245818067364638,1.03392575883086e-07,1.79148411916943e-09,6.36386897795759e-179
0.52717140059124,6.80519581157542e-86,0.449748412323858,1.21737141830938e-34,0.0423344773339555,3.46804976003568e-29,6.94296606606112e-36,5.28546495868647e-11,0.946787987120908,2.81746320546982e-46,1.15365619966898e-22,9.04296496415353e-11,0.00137632547983417,0.00219782186897334,0.0288007152504005,0.124866685526188,0.245818067364638,NA,7.41495505080738e-06,5.10742073210374e-21,2.4903814873022e-115
0.0125100915026911,7.35067174086569e-55,0.106611077290254,1.81865891089027e-28,0.0659292174837831,7.11300587804911e-19,7.28490002635021e-19,1.93891984541914e-09,0.289935498618556,3.50997041137821e-39,6.71426846104573e-09,0.056539637623969,1.61522366006851e-10,2.11128695954969e-11,0.0547605190422046,0.0105423010291527,1.03392575883086e-07,7.41495505080738e-06,NA,0.0442006735082744,2.07115365822605e-82
3.65667145877257e-05,2.0679598807869e-63,1.36920271363646e-05,2.21416260440839e-16,0.00198285227860272,6.19385223508306e-16,1.28136594442032e-17,0.133677218953313,2.99057388673431e-06,2.41872229619567e-25,7.37552759726956e-08,0.0423810902751796,7.35143324333531e-17,2.17960856127286e-16,0.0614659459117606,2.02652225106479e-05,1.79148411916943e-09,5.10742073210374e-21,0.0442006735082744,NA,3.73004045404366e-85
8.27915698683843e-137,0.368081544360913,2.4917717844506e-128,2.67346775095187e-40,1.97576901290862e-115,9.01968519664109e-50,2.06744630929289e-45,1.41553381593849e-74,2.30126224260623e-130,7.40656394057115e-20,1.32325891815394e-49,5.79194964987341e-101,1.00204231945125e-152,2.1396304007056e-147,2.11396087423378e-122,1.34506293058762e-148,6.36386897795759e-179,2.4903814873022e-115,2.07115365822605e-82,3.73004045404366e-85,NA
