"ForestDisc","OneR","ScottEqualWidth","ClusterDisc","Infogain","Logreg","Naive","RDGR","QuantilDisc","EqualLength","RSTGDH","RSTLDH","Chi2","ChiMerge","CAIM","CACC","AMEVA","ExtendedChi2","MDLP","ModifiedChi2","GLMDisc","class_method"
-0.0367120492856285,-0.00258454573080645,-0.0339592172176665,-0.0192292053584819,-0.0283674064023101,-0.0213492977004824,-0.0186372879569352,-0.0238345273016569,-0.0344303182100086,-0.0224862537696089,-0.0140960079717278,-0.0214541826127904,-0.0354493689385304,-0.0338433331801059,-0.0284194589285051,-0.0302919172226385,-0.0318752367514377,-0.0295444526812768,-0.0280105435414911,-0.0272242540733468,NA,"RF"
NA,0.0206524824095561,-0.00226673830237238,0.00634981622284194,-0.00381274093251781,0.000702189009112055,0.000789367958347882,0.00257450029418446,0.00154296245161581,0.00725293345080699,0.00281968042513328,-0.000370358341465556,0.000130243962583497,0.000326690435922305,-0.0054204907311826,0.000764768163220156,-0.00479438527163914,-0.00765673575958079,-0.00266125151780194,-0.00602227174113067,0.0177378464820683,"CART"
-0.0364859793129736,NA,-0.0341560956187616,-0.0299287308828062,-0.0336850416017924,-0.0265579038759471,-0.0262208792020024,-0.0273033040801687,-0.0313697766582828,-0.0286401695099992,-0.0300488859966068,-0.0340469295527644,-0.0289202015444523,-0.0267112600839005,-0.0364574996236005,-0.029420960781894,-0.0369038720066288,-0.0401811658087241,-0.0336953264584202,-0.0370360452786968,-0.0163894628795847,"CART"
-0.00479800442026773,0.0168993767855619,NA,0.00509885848982022,-0.00724246932800367,-0.000980184459789828,-0.00156125604909942,0.00230910971715098,0.000997888610680089,0.00593325887373278,0.00144667092734479,-0.00304373945941364,-0.00128101741282285,-0.00115087088083721,-0.00765243390976631,-2.48537221725421e-05,-0.00693701332119454,-0.00928209397724476,-0.00535182199322636,-0.00670789087185785,0.0166979536733412,"CART"
-0.0149397191714505,0.014015943867214,-0.0134029950522832,NA,-0.0132316198759678,-0.00733400280699999,-0.00837470691469089,-0.00403444289121819,-0.00943239770789357,-0.00175055370777951,-0.00431540360473421,-0.00775909249523537,-0.0107104509820089,-0.0103194303365935,-0.0140879193239368,-0.00773746115522063,-0.0134070279333248,-0.0162926859207828,-0.0108943402473082,-0.0138543033714615,0.00885511165937799,"CART"
-0.00413392886726016,0.0206371411488731,-0.000614301879174641,0.00429220243387205,NA,0.00249374465132073,0.00307893901882018,0.00408136513033436,0.00136347517492351,0.00575936442915264,0.00447278155270275,-0.00282518865004629,0.00150110120137586,0.00208402022237292,-0.00482623410166196,0.00129873797590519,-0.00644438845289572,-0.00928012301983585,-0.00415130828531436,-0.00569500951188494,0.01499608529668,"CART"
-0.00891971394420424,0.0143215796331496,-0.00786942527203243,-0.00137881177951962,-0.010266339109991,NA,-0.00483527200344158,-0.000906274692497329,-0.00341315510280435,0.000326655553583797,-0.000225599335378418,-0.00813614926152559,-0.0050718819933638,-0.00431800206805225,-0.0115774409257977,-0.00522503155357988,-0.0112628429550082,-0.0138276073401543,-0.00799877012388349,-0.0109395113373487,0.0109482493291445,"CART"
-0.0089098479827155,0.0132098785092676,-0.00642663985498478,3.28763726037249e-05,-0.0101582818462213,-0.00234488543436351,NA,-0.000628247412187486,-0.00454347022933721,0.000679901318509485,-0.00132340203801487,-0.00810754975783629,-0.00572637332493115,-0.00610694330558299,-0.0118048952141822,-0.00642327855632278,-0.0113876017667697,-0.0142668315216228,-0.0079213816036163,-0.0118124961463537,0.0112258794741836,"CART"
-0.0113765190354911,0.0122688891338402,-0.0115918548056661,-0.00500807017903171,-0.0140278641224143,-0.00888040565431085,-0.00881430338347664,NA,-0.00637395937495073,-0.00128895656309853,-0.00668307171570122,-0.00999174426223424,-0.00911085292701892,-0.00930224147090529,-0.0147083294181431,-0.0080071212561617,-0.0133892025434069,-0.0163126439789354,-0.0110654999765379,-0.0147625035127317,0.00843773838027456,"CART"
-0.00876488163466237,0.0169561770089185,-0.00843373751057512,0.000720373245793667,-0.00977530093613198,-0.00575599282809035,-0.00449986389356413,-0.00129632110612935,NA,0.00227538745464799,-0.000767160822827746,-0.00476025113687298,-0.00544365908914666,-0.00516441620315233,-0.0108568938437575,-0.00318234822556275,-0.0101570899477866,-0.0126579295160396,-0.00892243824505011,-0.010398771188345,0.0136994276157131,"CART"
-0.0156357950510854,0.0118641832306723,-0.015555374003248,-0.00700438521867338,-0.0149655318206029,-0.00992517475252664,-0.0107989617094507,-0.00835056678146629,-0.0109651311405703,NA,-0.00879054695101498,-0.0102356217015696,-0.011825282569806,-0.0109823584829384,-0.0162236108683268,-0.00917265480998526,-0.0144046252993212,-0.0194744193850407,-0.0148987811039816,-0.0159609626728368,0.00700431396757185,"CART"
-0.0120881730459521,0.0164141842676012,-0.0106866965970846,-0.00499254255359541,-0.0144197175598879,-0.00924384486775959,-0.00880417914848544,-0.00364998934406436,-0.00806041616529589,-0.00216920006700483,NA,-0.00812909924778874,-0.00664648489150387,-0.00626717725476882,-0.0159660938238904,-0.006681966152475,-0.0142978558331755,-0.0150807510032762,-0.00997239239578224,-0.0122183486161484,0.00801503082682509,"CART"
-0.00852182527525288,0.0204944299171172,-0.00635084580885278,-0.00152377231792934,-0.00624551782400688,-0.00135684084069787,-0.000615339392788845,0.00110820012062326,-0.00407235675693123,-0.000393749970586756,-0.000551349621816203,NA,-0.0035427684323581,-0.00315821873346482,-0.00728745473813093,-0.00296494602903131,-0.0090770074058623,-0.0119214257076059,-0.00704486334333463,-0.00924418656286011,0.0120426859114049,"CART"
-0.00858360373006689,0.0121018539929524,-0.00689162575261865,-0.00018127921231314,-0.0107857399558513,-0.00553747872077917,-0.00446144259554713,-0.00181957830680153,-0.00378458818430508,0.000870390348727714,-0.00392893973752937,-0.00708918739632364,NA,-0.00529623389020168,-0.0113241869485707,-0.00411208923204715,-0.0108025109458282,-0.0148620589287309,-0.00951776025297556,-0.0117069576134328,0.0108574321913535,"CART"
-0.00885620741470839,0.0109041842841525,-0.00687940542172269,-0.000700819053829739,-0.0119458876432902,-0.00637119245131022,-0.00439894468629752,-0.00140572119190403,-0.00399426942436694,0.000123907684235001,-0.00417652799363052,-0.00721282779882331,-0.00836828103244153,NA,-0.0120397274196329,-0.00413006227700644,-0.0109422638489771,-0.0144765310528828,-0.00848824264738915,-0.0116603138641623,0.00962689018578321,"CART"
-0.00126776445370874,0.0238034212208949,0.000289204757029235,0.00545802169440742,-0.00173837002542344,0.00404100708923962,0.00516018805924934,0.00570051870709728,0.00323750281652018,0.00671685055090655,0.00640781369241671,-0.000679604309320055,0.00157596093851906,0.00232093540006508,NA,0.00123600624827299,-0.00390050144300077,-0.00701188632124775,-0.00178759279083623,-0.00455420631919102,0.0188425581542975,"CART"
-0.00929075910309516,0.0146489770002878,-0.00866885819210874,-0.00215188491765326,-0.0100168029210325,-0.00431219444661483,-0.0027348794183151,-0.00193120938209257,-0.00541722609013975,-0.000783604101464669,-0.00438824525806436,-0.00658068334943484,-0.00398641029116715,-0.00412018789686129,-0.0101876944659241,NA,-0.0189980316985195,-0.0140239388532211,-0.00852767486291691,-0.0101203124512639,0.012026997136951,"CART"
-0.00213627442018972,0.0229737889511589,-0.000780315839725475,0.00470491474460514,-0.000901394123025687,0.00341201029142424,0.00419322168415952,0.00409431140035479,0.00240460670329839,0.00523236949913392,0.00499675123812162,0.000661355838228475,0.00176045188363413,0.00210938589460913,-0.00269597308874008,0.00620939890440837,NA,-0.00661168799763813,-0.00176694745226872,-0.00336488305578915,0.0199324250427759,"CART"
1.35012410449151e-05,0.0244672566844646,0.00156003850247635,0.00729068103012149,0.000990944694122687,0.0052000659496996,0.00632520456346307,0.00714446877446847,0.0045035113378916,0.00974497607955703,0.00589886696162459,0.00343661588282206,0.00574758387734477,0.00517441521138597,-0.000617568058018087,0.00627034041603096,-0.000195974347981593,NA,0.00133400311828515,0.000551398444554824,0.0206753395066419,"CART"
-0.00514057706553648,0.0184020119229229,-0.00247997406960816,0.00175635169550536,-0.00402851339169638,3.12070340759839e-05,-0.000158906504780711,0.00214429636595381,0.000324865800952599,0.00468390783264271,-0.000166916323642289,-0.00234451197505893,0.000628921324198454,-0.000109852712527206,-0.00675794594939002,0.000898133811085013,-0.00546064009833484,-0.00752700542814569,NA,-0.00560080680115864,0.01491267403955,"CART"
-0.0016711328720849,0.0214303250535222,-0.00100404814304631,0.00484963928336497,-0.00196550212957726,0.00261143045140696,0.00383683241862653,0.0049000733868273,0.00125997226065956,0.00610646745876969,0.00239311708771109,0.00032799170009033,0.0028294363439646,0.00305010779129161,-0.00338258595158772,0.00241362642760779,-0.0037427549111086,-0.00792699986299652,-0.000801562219214434,NA,0.0181461774688546,"CART"
-0.0276538243642241,0.00262787173236262,-0.027989138611772,-0.0195524377453986,-0.0256350273710648,-0.0205984724229033,-0.0213248164344484,-0.0190188719315218,-0.0236987592500896,-0.0186061417437897,-0.018209388579158,-0.0215019561702651,-0.024265659873223,-0.023024104689954,-0.0286109832650669,-0.0238381062148805,-0.0302173352567211,-0.0304727673492917,-0.0254380241877605,-0.0289531689575257,NA,"CART"
NA,0.019332006636814,-0.00370100751051394,0.0144968990009456,0.00126128814363421,0.0108905304742532,0.0129757203552621,0.0102516464802359,0.00606589369536896,0.016045915926839,0.0185741983129493,0.00881639626153955,-0.0131154372169661,-0.0114274560770846,-0.000926462192471062,-0.00440709512381296,-0.00237819749116968,-0.00348933356496845,-0.000424450999635682,0.00129473786649459,0.0306576615126629,"Boosting"
-0.0366024791570474,NA,-0.0336506718910614,-0.0197846203290023,-0.0269637477125566,-0.0140514759168446,-0.0100659959202013,-0.0181329552227741,-0.0292089778304504,-0.0186807573646248,-0.0171195746705171,-0.0237155112490035,-0.0478437808161758,-0.0428432791071476,-0.0300501841910881,-0.0371012418509305,-0.035118953191189,-0.0349362027707519,-0.0284350499320387,-0.0283663856215928,-0.00550428017587814,"Boosting"
-0.00315793667241292,0.014987333493985,NA,0.0135044016562004,-0.000774171034751261,0.00968101343583118,0.0105008844721501,0.0113749951137551,0.00774618121761983,0.0170619293515607,0.0164813051010596,0.00739259856293615,-0.01109035975486,-0.00969296524542021,-0.00252062238364886,-0.00615094576815934,-0.00564158055234949,-0.00373841069705699,-0.00121480352071046,0.000267150524268939,0.029542403711552,"Boosting"
-0.0229763944055422,0.00405912379588584,-0.0228786334787962,NA,-0.016465345716443,-0.00546007588366063,-0.00574817516621968,-0.00534434320335372,-0.0121769534391496,-0.00284460463156805,0.000353689958957013,-0.00611912498536549,-0.0324592542768585,-0.0324235033755763,-0.0173463951234867,-0.0225624781352579,-0.0214261342368404,-0.0239784129957816,-0.0212641349244693,-0.0174473812628045,0.0131995650541446,"Boosting"
-0.00944872877389377,0.0145507291857288,-0.0077910512544414,0.00630882279825152,NA,0.00788988713767414,0.00842484623061504,0.0055805811905527,0.000150053500424925,0.00951236605015793,0.0130925867113222,0.00136820694240083,-0.016874999630031,-0.0148607418824312,-0.00513959467890263,-0.0106102574600636,-0.0090969968547278,-0.00930332235908147,-0.00580416178921879,-0.0043286372027897,0.0229423043052076,"Boosting"
-0.0189639174072556,0.000774062582639627,-0.0188365223726476,-0.0035919763473504,-0.0154796296511827,NA,-0.00236665782685333,-0.00227371239047144,-0.00925674200066246,-0.00156558724877216,0.00469999797755553,-0.00747193531636898,-0.0279794506715772,-0.0262611757795204,-0.016496619028883,-0.0209309078779627,-0.019329060890603,-0.0191663760435675,-0.0165266503655297,-0.0148131936472264,0.0130516633541662,"Boosting"
-0.0212657635905671,-0.00148342499958491,-0.019771912436478,-0.00350231082456753,-0.0163109211021574,-0.00358958047128627,NA,-0.00578446321200086,-0.0125437185809835,-0.00314542103057786,0.00081362527498539,-0.0101066678820111,-0.0294863059355984,-0.0268074810626678,-0.0176451045522818,-0.0227923740146562,-0.0199216146355603,-0.0205391418986808,-0.0176060865094944,-0.0161126069875554,0.0102743819975529,"Boosting"
-0.0190613525057088,0.00328330642210701,-0.0201685806076087,-0.00346805066684994,-0.0159017082819796,-0.00742636953672216,-0.0051619601096767,NA,-0.00973600377487241,0.000149254014266769,-0.000544862613589049,-0.00756500617061403,-0.0303059507478176,-0.0309195733769701,-0.0175345063386755,-0.0213253298686188,-0.019456194504192,-0.0216127305032574,-0.0197320225719851,-0.0163711508378111,0.0126344732476847,"Boosting"
-0.0134587248846058,0.0113136676439649,-0.0155424132243368,0.00374673630625531,-0.00969894462257296,-0.000111351668218264,0.00267340787247577,0.00222078071225675,NA,0.00585290595056409,0.00733404342079677,0.00159403659066272,-0.0240547195390169,-0.0219683326393252,-0.0113320774539515,-0.0159450251326754,-0.0138136480629785,-0.013916034475841,-0.0108073000313563,-0.00785297926378178,0.0228393878465971,"Boosting"
-0.0234875947811036,0.0010345977579326,-0.0261473422564328,-0.00556269884472245,-0.0198131576915096,-0.00837232816808783,-0.00723448230122522,-0.00892111572148132,-0.0142759556947666,NA,-0.00314605419597688,-0.0085094499495405,-0.0356165729222327,-0.0336038984584827,-0.0220081261053932,-0.0250129675311878,-0.0236368787362834,-0.0245949269962685,-0.0214298406934682,-0.0195475765612669,0.0134898967752513,"Boosting"
-0.0306109528682063,0.0020780881958107,-0.0287035124615489,-0.0125949475068367,-0.0272130724911269,-0.0166069660876478,-0.0134433443702153,-0.0118735496663439,-0.0196744010910407,-0.0100714944773774,NA,-0.0145595023492601,-0.0375752183199939,-0.0358009319593715,-0.0278518890096638,-0.0304923299919276,-0.0297467725148134,-0.0277870716435372,-0.0262573321819701,-0.0243683399839058,0.00359540758403814,"Boosting"
-0.0192389901982628,0.00993645149056405,-0.019553721724694,-0.00422832541297467,-0.0108442012893429,-0.00138455229882616,0.000786290023501584,-0.00296581293996143,-0.011715721913258,-0.00330991026726391,0.00455739322429786,NA,-0.0293611835996007,-0.0282027457188576,-0.0118230450503337,-0.019737612475955,-0.0160025621249891,-0.0203845119507979,-0.0172582401449422,-0.0140063344468243,0.0142024502437558,"Boosting"
0.00561618146940549,0.0273079021018788,0.00469382808204212,0.0222239445182224,0.00839185369608877,0.0185490141499393,0.0198297098144604,0.0210221439494598,0.0163372490273968,0.0259385608296455,0.024640463456695,0.0167570420667233,NA,-0.00695448445368023,0.00732609560409123,0.00418330764716444,0.00490647683248767,0.00431145413335426,0.00635485533985587,0.00916844795083901,0.0396174012048714,"Boosting"
0.0041004852446116,0.0244757016183909,0.00325565269045988,0.0231088554610534,0.00696442922262502,0.0178272928193171,0.0184537133496317,0.0221345194722886,0.0146000660422535,0.0246980966314178,0.0235239338044584,0.016948171801101,-0.00666500377002198,NA,0.006289065220199,0.00323684636418702,0.00391077731926189,0.00417256434300585,0.00630092498552205,0.00873218714530163,0.0376142077336594,"Boosting"
-0.00694922267174616,0.017111456297753,-0.00582237792918252,0.00866169637420433,-0.00082649914370436,0.00997767673742591,0.00960168221505168,0.00785293464851688,0.00208034145324219,0.0119106794900789,0.0143904428204238,0.00280894597596031,-0.0152060253033235,-0.0135251119234789,NA,-0.00887835101396313,-0.0081301155158648,-0.00729823318072562,-0.00411408530827267,-0.00162473770570964,0.0249460097654805,"Boosting"
-0.00319648593803388,0.0216875890016101,-0.00202402532947891,0.0138363991758564,0.00444657565205315,0.0130543529096015,0.0141290904226492,0.0121408323646505,0.0073182397643339,0.0154995425703185,0.0175593119066794,0.00981967380655028,-0.0111956605193619,-0.0101031418218432,0.00265413665243676,NA,-0.000543706530479235,-0.00412569506174026,-0.00107122449694104,0.00135728541658584,0.0315872576422736,"Boosting"
-0.00491681446595123,0.0201519002057624,-0.00248094944613335,0.0123155896142628,0.00315324754377182,0.0120351482179813,0.0124394998036772,0.010262004421897,0.00493700627393671,0.014249697500938,0.0166472476350844,0.00735040460800731,-0.0118091909352444,-0.0101881499887393,0.00217819811433618,-0.00623290936005823,NA,-0.00452394287490979,-0.000862883485873771,0.000108020436729877,0.0280559168922361,"Boosting"
-0.00438106142317349,0.0181491811017228,-0.00422382378169159,0.0153064264273093,0.000891163370845424,0.0107260675333544,0.0128234976906622,0.0115553623116301,0.00488991239171686,0.0147404306941736,0.0158230275558889,0.0109497042812583,-0.011560114860261,-0.0106182279923039,-0.000364402213194585,-0.00330148022658322,-0.00279324930265839,NA,-0.000222249483606754,0.00270219352588024,0.0286433850561694,"Boosting"
-0.00839438357709383,0.0135899384884706,-0.00755952951188285,0.0117790065828505,-0.00217209669627085,0.00758177144888323,0.00877770303118378,0.00974415334241958,0.0016974773180914,0.0108604670253407,0.0130905027865783,0.00651692047014502,-0.0144786669752261,-0.0135447100767311,-0.00463599313626977,-0.00726045250668728,-0.00709654415958071,-0.00566584256937751,NA,-0.00168472221181843,0.0237857181236229,"Boosting"
-0.00963724891083592,0.0132018704158567,-0.0095470591220927,0.00815034283395409,-0.00296986831947359,0.00682836393850726,0.00817860462820775,0.00597422085422012,-0.00114414346390384,0.00934348442348964,0.0111943838939641,0.00400091756651472,-0.0172545280973255,-0.0156736208427223,-0.00579712198235459,-0.00863052547715214,-0.00718160132987064,-0.0079199525665022,-0.00399654257652461,NA,0.0239645299224827,"Boosting"
-0.0422368322007906,-0.00932644844305922,-0.0434815293875671,-0.0246098191043397,-0.0350857811128224,-0.0236010571144341,-0.0214526984635086,-0.02363099546871,-0.0339414554884337,-0.024793379894935,-0.0168168364562588,-0.0244699130822482,-0.0535735816742074,-0.0507392231745957,-0.0368516553015097,-0.0432664320265478,-0.0395475048877946,-0.0399525324228148,-0.0359214638523166,-0.035675697503072,NA,"Boosting"
NA,0.0134416690933263,-0.0101687567048472,-0.00959727621068548,-0.0163329769205754,-0.0115757842180154,-0.0075035522039322,-0.0121474401878951,-0.0122620756279824,0.00764740060669608,-0.00783136889823525,-0.0111665579103837,-0.00172873295405838,-0.00283586230890585,-0.0183905721108264,-0.00960946767639725,-0.0176801938964458,-0.0175043352158821,-0.0159882167640258,-0.0156533425617297,0.00401963183385087,"SVM"
-0.0322341173862179,NA,-0.0401461570993968,-0.0419040298345435,-0.0396209458416669,-0.0289179901819078,-0.0230801445126855,-0.0370121420192187,-0.0434252768774229,-0.0230774126210348,-0.0393437243237428,-0.0412095908841897,-0.0292397470902458,-0.0289937366573528,-0.0394047652478087,-0.0344113561762088,-0.043544245989455,-0.0428722569252677,-0.0423293838760685,-0.0391928844179019,-0.021888964486731,"SVM"
0.00171248176554529,0.0200892840917396,NA,-0.00715683373272398,-0.0126972191250933,-0.00723247822690515,-0.00101127066353846,-0.00823757462923113,-0.00789673778392198,0.0105600429377191,-0.00210730041932053,-0.0100186995493656,0.00189840246931339,0.00102904193102161,-0.0130052950891663,-0.00498802035416994,-0.0139299355757973,-0.0122253052746517,-0.0106518983918792,-0.00862193648984747,0.00938045845251462,"SVM"
0.00162802399294315,0.02539698694971,-0.00108203587693334,NA,-0.00775965720278887,-0.00341900370366439,0.000366534630884541,-0.00472672074680494,-0.00740636845152314,0.0105469191774361,-0.00062811838092356,-0.00469950796520623,0.00308158448571356,0.000966015808714037,-0.00876585053981431,-0.00290975463136401,-0.00976235338116427,-0.0113229164741891,-0.0089363086608881,-0.00741271553636047,0.0121180018729771,"SVM"
0.0076489141743919,0.0263974663995476,0.00396563258925479,-0.000217801319712043,NA,0.00274197302873193,0.00609430541934311,-0.00127330019790431,-0.00223357375715939,0.0137587097177174,0.00448088840925928,-0.00377292813335977,0.00959722376833087,0.00921259251510546,-0.00460997333957468,-0.000931665521582967,-0.00659009097453582,-0.00507398710638519,-0.00464324658263809,-0.00187131631259099,0.0145039748502499,"SVM"
