"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,5,1.32799034136157e-24,34.6,62,7,7,7,NA,NA,NA,NA,NA,0.5731,0.3556,0.0238,0.0238,0.0238,NA,NA,NA,NA,NA,1.32799034136157e-23,3,1,"Forest_disc_50","indian"
1,6,4.46739198967267e-25,34.6,62,7,7,7,7,NA,NA,NA,NA,0.5731,0.3556,0.0178,0.0178,0.0178,0.0178,NA,NA,NA,NA,4.46739198967267e-24,3,1,"Forest_disc_50","indian"
1,7,1.31339109568509e-24,34.6,62,7,7,7,7,7,NA,NA,NA,0.5731,0.3556,0.0143,0.0143,0.0143,0.0143,0.0143,NA,NA,NA,1.31339109568509e-23,3,1,"Forest_disc_50","indian"
1,8,1.34088720621258e-24,34.6,62,7,7,7,7,7,7,NA,NA,0.5731,0.3556,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,NA,NA,1.34088720621258e-23,3,1,"Forest_disc_50","indian"
1,9,1.32910875483451e-24,34.6,62,7,7,7,7,7,7,7,NA,0.5731,0.3556,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,NA,1.32910875483451e-23,3,1,"Forest_disc_50","indian"
1,10,1.35783296027987e-24,34.6,62,7,7,7,7,7,7,7,7,0.5731,0.3556,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,1.35783296027987e-23,3,1,"Forest_disc_50","indian"
3,2,2.81696729817958e-07,1.2,10.32,NA,NA,NA,NA,NA,NA,NA,NA,0.9567,0.0433,NA,NA,NA,NA,NA,NA,NA,NA,2.81696729817958e-07,2,1,"Forest_disc_50","indian"
3,3,1.51424252158852e-25,0.7,2.86,12.34,NA,NA,NA,NA,NA,NA,NA,0.6793,0.2994,0.0213,NA,NA,NA,NA,NA,NA,NA,1.51424252158852e-24,3,1,"Forest_disc_50","indian"
3,4,5.42529088164936e-25,2.56,0.59,0.59,12.2,NA,NA,NA,NA,NA,NA,0.3769,0.3003,0.3003,0.0226,NA,NA,NA,NA,NA,NA,5.42529088164936e-24,3,1,"Forest_disc_50","indian"
3,5,2.31718116904389e-25,2.81,0.68,0.68,0.68,12.32,NA,NA,NA,NA,NA,0.3095,0.223,0.223,0.223,0.0215,NA,NA,NA,NA,NA,2.31718116904389e-24,3,1,"Forest_disc_50","indian"
3,6,3.84227850953356e-25,2.88,0.7,0.7,0.7,0.7,12.35,NA,NA,NA,NA,0.2962,0.1706,0.1706,0.1706,0.1706,0.0213,NA,NA,NA,NA,3.84227850953356e-24,3,1,"Forest_disc_50","indian"
3,7,5.19800995100754e-25,2.91,0.71,0.71,0.71,0.71,0.71,12.37,NA,NA,NA,0.2889,0.138,0.138,0.138,0.138,0.138,0.0211,NA,NA,NA,5.19800995100754e-24,3,1,"Forest_disc_50","indian"
3,8,5.36811689888508e-25,2.93,0.72,0.72,0.72,0.72,0.72,0.72,12.38,NA,NA,0.2843,0.1158,0.1158,0.1158,0.1158,0.1158,0.1158,0.0211,NA,NA,5.36811689888508e-24,3,1,"Forest_disc_50","indian"
3,9,5.90608507602682e-25,2.92,0.71,0.71,0.71,0.71,0.71,0.71,0.71,12.37,NA,0.2863,0.0989,0.0989,0.0989,0.0989,0.0989,0.0989,0.0989,0.0211,NA,5.90608507602682e-24,3,1,"Forest_disc_50","indian"
3,10,3.03048939712274e-25,2.89,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,12.36,0.2926,0.0858,0.0858,0.0858,0.0858,0.0858,0.0858,0.0858,0.0858,0.0212,3.03048939712274e-24,3,1,"Forest_disc_50","indian"
4,2,6.6458845097117e-07,0.47,3.47,NA,NA,NA,NA,NA,NA,NA,NA,0.9253,0.0747,NA,NA,NA,NA,NA,NA,NA,NA,6.6458845097117e-07,2,1,"Forest_disc_50","indian"
4,3,1.34855338908923e-24,0.26,1.31,4.34,NA,NA,NA,NA,NA,NA,NA,0.6784,0.2919,0.0298,NA,NA,NA,NA,NA,NA,NA,1.34855338908923e-23,3,1,"Forest_disc_50","indian"
4,4,1.00368785806266e-23,0.37,0.37,2.16,5.27,NA,NA,NA,NA,NA,NA,0.4195,0.4195,0.1504,0.0105,NA,NA,NA,NA,NA,NA,1.00368785806266e-22,3,1,"Forest_disc_50","indian"
4,5,1.63172423115062e-24,0.37,0.37,0.37,2.1,5.14,NA,NA,NA,NA,NA,0.2775,0.2775,0.2775,0.1555,0.012,NA,NA,NA,NA,NA,1.63172423115062e-23,3,1,"Forest_disc_50","indian"
4,6,2.08984638382632e-23,0.36,0.36,0.36,0.36,2.04,5.05,NA,NA,NA,NA,0.2067,0.2067,0.2067,0.2067,0.1599,0.0132,NA,NA,NA,NA,2.08984638382632e-22,3,1,"Forest_disc_50","indian"
4,7,1.84489174837068e-23,1.98,0.36,0.36,0.36,0.36,0.36,4.97,NA,NA,NA,0.165,0.1641,0.1641,0.1641,0.1641,0.1641,0.0145,NA,NA,NA,1.84489174837068e-22,3,1,"Forest_disc_50","indian"
4,8,1.54854883644505e-23,2,0.36,0.36,0.36,0.36,0.36,0.36,4.99,NA,NA,0.1638,0.137,0.137,0.137,0.137,0.137,0.137,0.0142,NA,NA,1.54854883644505e-22,3,1,"Forest_disc_50","indian"
4,9,1.24800534736111e-24,2.09,0.37,0.37,0.37,0.37,0.37,0.37,0.37,5.13,NA,0.1561,0.1188,0.1188,0.1188,0.1188,0.1188,0.1188,0.1188,0.0121,NA,1.24800534736111e-23,3,1,"Forest_disc_50","indian"
4,10,1.09740137913829e-22,1.78,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,4.72,0.1878,0.0991,0.0991,0.0991,0.0991,0.0991,0.0991,0.0991,0.0991,0.0192,1.09740137913829e-21,3,1,"Forest_disc_50","indian"
5,2,3.1851093788362e-07,209,1328,NA,NA,NA,NA,NA,NA,NA,NA,0.9491,0.0509,NA,NA,NA,NA,NA,NA,NA,NA,3.1851093788362e-07,2,1,"Forest_disc_50","indian"
5,3,1.81271636165603e-33,271,101,1400,NA,NA,NA,NA,NA,NA,NA,0.6521,0.3067,0.0411,NA,NA,NA,NA,NA,NA,NA,1.81271636165603e-32,3,1,"Forest_disc_50","indian"
5,4,4.20579259612943e-29,271,101,101,1400,NA,NA,NA,NA,NA,NA,0.6521,0.1534,0.1534,0.0411,NA,NA,NA,NA,NA,NA,4.20579259612943e-28,3,1,"Forest_disc_50","indian"
5,5,1.24238425877142e-29,271,101,101,101,1400,NA,NA,NA,NA,NA,0.6521,0.1022,0.1022,0.1022,0.0411,NA,NA,NA,NA,NA,1.24238425877142e-28,3,1,"Forest_disc_50","indian"
5,6,3.14133917023462e-28,271,101,101,101,101,1400,NA,NA,NA,NA,0.6521,0.0767,0.0767,0.0767,0.0767,0.0411,NA,NA,NA,NA,3.14133917023462e-27,3,1,"Forest_disc_50","indian"
5,7,1.65466884592496e-30,271,101,101,101,101,101,1400,NA,NA,NA,0.6521,0.0613,0.0613,0.0613,0.0613,0.0613,0.0411,NA,NA,NA,1.65466884592496e-29,3,1,"Forest_disc_50","indian"
5,8,8.1757883212663e-32,271,101,101,101,101,101,101,1400,NA,NA,0.6521,0.0511,0.0511,0.0511,0.0511,0.0511,0.0511,0.0411,NA,NA,8.1757883212663e-31,3,1,"Forest_disc_50","indian"
5,9,6.28169576686696e-30,271,101,101,101,101,101,101,101,1400,NA,0.6521,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0411,NA,6.28169576686696e-29,3,1,"Forest_disc_50","indian"
5,10,1.46814265584595e-30,271,1400,101,101,101,101,101,101,101,101,0.6521,0.0411,0.0383,0.0383,0.0383,0.0383,0.0383,0.0383,0.0383,0.0383,1.46814265584595e-29,3,1,"Forest_disc_50","indian"
