"accuracy","macroPrecision","macroRecall","macroF1","kappa","kappa_w","data","class_method","inconsistency","disc_method","NB_interval","exe_time","iter","modif_nb_inter"
0.833333333333333,0.834110429447853,0.830220713073005,0.831505046072839,0.663272762702782,0.663272762702782,"test","CART",0,"Forest_disc_NLD100",6.4,3.36540985107422,1,6.4
0.87667161961367,0.876563613684961,0.875253036437247,0.875811762299547,0.751650579536815,0.751650579536815,"train","Boosting",0,"Forest_disc_NLD100",6.4,3.36540985107422,1,6.4
0.805555555555556,0.804596591183429,0.806015037593985,0.804953560371517,0.610076882162371,0.610076882162371,"test","Boosting",0,"Forest_disc_NLD100",6.4,3.36540985107422,1,6.4
0.818722139673105,0.831252955082742,0.811012856026706,0.813652952284116,0.630529281002223,0.630529281002223,"train","SVM",0,"Forest_disc_NLD100",6.4,3.36540985107422,1,6.4
0.826388888888889,0.837015017169802,0.81896677176813,0.821843915474835,0.646209031497224,0.646209031497224,"test","SVM",0,"Forest_disc_NLD100",6.4,3.36540985107422,1,6.4
0.839524517087667,0.838947786906971,0.840626997656084,0.839183305012744,0.678597012549415,0.678597012549415,"train","NaiveBayes",0,"Forest_disc_NLD100",6.4,3.36540985107422,1,6.4
0.829861111111111,0.830455334748215,0.832330827067669,0.829694797436733,0.660082859620387,0.660082859620387,"test","NaiveBayes",0,"Forest_disc_NLD100",6.4,3.36540985107422,1,6.4
0.867756315007429,0.869989907727797,0.864550039065275,0.866225195144558,0.732766120720809,0.732766120720809,"train","KNN_Class",0,"Forest_disc_NLD100",6.4,3.36540985107422,1,6.4
0.888888888888889,0.888261687653785,0.890371089012855,0.888625706965727,0.777423561802637,0.777423561802637,"test","KNN_Class",0,"Forest_disc_NLD100",6.4,3.36540985107422,1,6.4
0.867756315007429,0.867233898787297,0.86672526457845,0.866962074518296,0.733929467787862,0.733929467787862,"train","RF",0,"Forest_disc_NLD200",5,6.48511385917664,1,5
0.809027777777778,0.808204633204633,0.809774436090226,0.808508323359808,0.617243379083704,0.617243379083704,"test","RF",0,"Forest_disc_NLD200",5,6.48511385917664,1,5
0.841010401188707,0.842347204980119,0.837879110732296,0.839271565010301,0.678859232501617,0.678859232501617,"train","CART",0,"Forest_disc_NLD200",5,6.48511385917664,1,5
0.833333333333333,0.832595906063111,0.831821489206888,0.832167832167832,0.6643519642597,0.6643519642597,"test","CART",0,"Forest_disc_NLD200",5,6.48511385917664,1,5
0.867756315007429,0.867388440931988,0.866507742027133,0.86689940068398,0.7338135890747,0.7338135890747,"train","Boosting",0,"Forest_disc_NLD200",5,6.48511385917664,1,5
0.802083333333333,0.801254826254826,0.802789231142372,0.801544989663801,0.60332495650493,0.60332495650493,"test","Boosting",0,"Forest_disc_NLD200",5,6.48511385917664,1,5
0.818722139673105,0.830416053990876,0.811230378578024,0.813838856541692,0.630692142998507,0.630692142998507,"train","SVM",0,"Forest_disc_NLD200",5,6.48511385917664,1,5
0.822916666666667,0.832431052093974,0.815740965316517,0.818485151818485,0.639328160298595,0.639328160298595,"test","SVM",0,"Forest_disc_NLD200",5,6.48511385917664,1,5
0.838038632986627,0.83832776924028,0.840112046310107,0.837865375902043,0.676252388707207,0.676252388707207,"train","NaiveBayes",0,"Forest_disc_NLD200",5,6.48511385917664,1,5
0.819444444444444,0.822062164644463,0.823186999757458,0.819409608334941,0.640224859462836,0.640224859462836,"test","NaiveBayes",0,"Forest_disc_NLD200",5,6.48511385917664,1,5
0.841010401188707,0.840587134711333,0.839401768591519,0.839901910434355,0.679838698920954,0.679838698920954,"train","KNN_Class",0,"Forest_disc_NLD200",5,6.48511385917664,1,5
0.868055555555556,0.867102396514161,0.867814698035411,0.867416165923629,0.734845180985608,0.734845180985608,"test","KNN_Class",0,"Forest_disc_NLD200",5,6.48511385917664,1,5
0.827637444279346,0.826675337544903,0.827806484835571,0.827056676000425,0.654189958981901,0.654189958981901,"train","RF",0,"Forest_disc_DIR50",4,2.91040706634521,1,4
0.788194444444444,0.789478764478764,0.790953189425176,0.788069244224621,0.577285851780558,0.577285851780558,"test","RF",0,"Forest_disc_DIR50",4,2.91040706634521,1,4
0.799405646359584,0.810362834248672,0.806058668939555,0.799191061897026,0.602807517607096,0.602807517607096,"train","CART",0,"Forest_disc_DIR50",4,2.91040706634521,1,4
0.736111111111111,0.750285913181841,0.744166868784865,0.735486054043602,0.47912997953453,0.47912997953453,"test","CART",0,"Forest_disc_DIR50",4,2.91040706634521,1,4
0.832095096582467,0.83144836361066,0.833049222245898,0.831714630287339,0.663644365029169,0.663644365029169,"train","Boosting",0,"Forest_disc_DIR50",4,2.91040706634521,1,4
0.784722222222222,0.785641916341004,0.787193790928935,0.784555984555985,0.570128556983967,0.570128556983967,"test","Boosting",0,"Forest_disc_DIR50",4,2.91040706634521,1,4
0.793462109955423,0.794795623078314,0.789424852617373,0.79079420243183,0.58226943703922,0.58226943703922,"train","SVM",0,"Forest_disc_DIR50",4,2.91040706634521,1,4
0.795138888888889,0.793997668997669,0.793669658016008,0.793823939816781,0.587652882935352,0.587652882935352,"test","SVM",0,"Forest_disc_DIR50",4,2.91040706634521,1,4
0.820208023774146,0.819208439535542,0.820228709425385,0.819570645803837,0.639206043286591,0.639206043286591,"train","NaiveBayes",0,"Forest_disc_DIR50",4,2.91040706634521,1,4
0.791666666666667,0.792589376176002,0.794178995876789,0.791505791505791,0.583995377726419,0.583995377726419,"test","NaiveBayes",0,"Forest_disc_DIR50",4,2.91040706634521,1,4
0.762258543833581,0.762426035502959,0.763819340862277,0.761980548187445,0.524671357564735,0.524671357564735,"train","KNN_Class",0,"Forest_disc_DIR50",4,2.91040706634521,1,4
0.826388888888889,0.825300913617248,0.826437060392918,0.825708061002179,0.651483614889394,0.651483614889394,"test","KNN_Class",0,"Forest_disc_DIR50",4,2.91040706634521,1,4
0.829123328380386,0.828616102189007,0.830279139143405,0.828783109048313,0.657839474789452,0.657839474789452,"train","RF",0,"Forest_disc_DIR100",4,3.67732310295105,1,4
0.791666666666667,0.79520697167756,0.795779772010672,0.791656619242826,0.585313174946004,0.585313174946004,"test","RF",0,"Forest_disc_DIR100",4,3.67732310295105,1,4
0.815750371471025,0.81736516357206,0.818683855387456,0.81568159731425,0.632415384886446,0.632415384886446,"train","CART",0,"Forest_disc_DIR100",4,3.67732310295105,1,4
0.777777777777778,0.782342954159593,0.782342954159593,0.777777777777778,0.558133959821643,0.558133959821643,"test","CART",0,"Forest_disc_DIR100",4,3.67732310295105,1,4
0.833580980683507,0.83276904580895,0.834216741245827,0.833129660131413,0.666404071697278,0.666404071697278,"train","Boosting",0,"Forest_disc_DIR100",4,3.67732310295105,1,4
0.78125,0.781834844684546,0.783434392432695,0.781036168132942,0.562963676654784,0.562963676654784,"test","Boosting",0,"Forest_disc_DIR100",4,3.67732310295105,1,4
0.793462109955423,0.794795623078314,0.789424852617373,0.79079420243183,0.58226943703922,0.58226943703922,"train","SVM",0,"Forest_disc_DIR100",4,3.67732310295105,1,4
0.795138888888889,0.793997668997669,0.793669658016008,0.793823939816781,0.587652882935352,0.587652882935352,"test","SVM",0,"Forest_disc_DIR100",4,3.67732310295105,1,4
0.818722139673105,0.818005478967833,0.819496235528091,0.818285233711048,0.6367762599094,0.6367762599094,"train","NaiveBayes",0,"Forest_disc_DIR100",4,3.67732310295105,1,4
0.795138888888889,0.797246376811594,0.798471986417657,0.795077123457832,0.591577732910297,0.591577732910297,"test","NaiveBayes",0,"Forest_disc_DIR100",4,3.67732310295105,1,4
0.771173848439822,0.772418730444928,0.773652248028979,0.771060118753093,0.543286476005817,0.543286476005817,"train","KNN_Class",0,"Forest_disc_DIR100",4,3.67732310295105,1,4
0.819444444444444,0.818384671355809,0.818384671355809,0.818384671355809,0.636769342711618,0.636769342711618,"test","KNN_Class",0,"Forest_disc_DIR100",4,3.67732310295105,1,4
0.841010401188707,0.840126908058218,0.84027185879679,0.840197503467406,0.68039571618149,0.68039571618149,"train","RF",0,"Forest_disc_DIR200",4.2,6.31380796432495,1,4.2
0.798611111111111,0.799536836011,0.801164200824642,0.798455598455599,0.597862198468872,0.597862198468872,"test","RF",0,"Forest_disc_DIR200",4.2,6.31380796432495,1,4.2
0.814264487369985,0.813252265647125,0.814253498117764,0.813606039053551,0.627278970337387,0.627278970337387,"train","CART",0,"Forest_disc_DIR200",4.2,6.31380796432495,1,4.2
0.802083333333333,0.802672197568975,0.804390007276255,0.801889866405995,0.604586183640042,0.604586183640042,"test","CART",0,"Forest_disc_DIR200",4.2,6.31380796432495,1,4.2
0.841010401188707,0.840126908058218,0.84027185879679,0.840197503467406,0.68039571618149,0.68039571618149,"train","Boosting",0,"Forest_disc_DIR200",4.2,6.31380796432495,1,4.2
0.802083333333333,0.802083333333333,0.803856415231627,0.801794187604892,0.604166666666667,0.604166666666667,"test","Boosting",0,"Forest_disc_DIR200",4.2,6.31380796432495,1,4.2
0.781575037147103,0.784017977610035,0.776604339796861,0.778118432827285,0.557452728484583,0.557452728484583,"train","SVM",0,"Forest_disc_DIR200",4.2,6.31380796432495,1,4.2
0.788194444444444,0.787195715676728,0.786150861023527,0.786586328794082,0.573219317850549,0.573219317850549,"test","SVM",0,"Forest_disc_DIR200",4.2,6.31380796432495,1,4.2
0.826151560178306,0.825137700795211,0.825986398181689,0.825471834029679,0.650981574153284,0.650981574153284,"train","NaiveBayes",0,"Forest_disc_DIR200",4.2,6.31380796432495,1,4.2
0.802083333333333,0.802672197568975,0.804390007276255,0.801889866405995,0.604586183640042,0.604586183640042,"test","NaiveBayes",0,"Forest_disc_DIR200",4.2,6.31380796432495,1,4.2
0.841010401188707,0.84020536142545,0.840054336245472,0.840127966893784,0.680256643651622,0.680256643651622,"train","KNN_Class",0,"Forest_disc_DIR200",4.2,6.31380796432495,1,4.2
0.822916666666667,0.821884057971014,0.823211253941305,0.822297501663541,0.644702467343977,0.644702467343977,"test","KNN_Class",0,"Forest_disc_DIR200",4.2,6.31380796432495,1,4.2
0.87369985141159,0.872896160326328,0.873353043540024,0.873107031074969,0.746219128613954,0.746219128613954,"train","RF",0,"Forest_disc_NLD50",6.4,2.78031492233276,2,6.4
0.826388888888889,0.825272331154684,0.82590346834829,0.825547586741617,0.651112080244221,0.651112080244221,"test","RF",0,"Forest_disc_NLD50",6.4,2.78031492233276,2,6.4
0.845468053491828,0.847438672438672,0.842034235386036,0.843628239499553,0.687658419906465,0.687658419906465,"train","CART",0,"Forest_disc_NLD50",6.4,2.78031492233276,2,6.4
0.815972222222222,0.818452380952381,0.811423720591802,0.813213573342797,0.627198124267292,0.627198124267292,"test","CART",0,"Forest_disc_NLD50",6.4,2.78031492233276,2,6.4
0.87815750371471,0.877962992644833,0.876855600539811,0.877338276610121,0.754696181713117,0.754696181713117,"train","Boosting",0,"Forest_disc_NLD50",6.4,2.78031492233276,2,6.4
0.822916666666667,0.82265625,0.820543293718166,0.821346469622332,0.642801556420233,0.642801556420233,"test","Boosting",0,"Forest_disc_NLD50",6.4,2.78031492233276,2,6.4
0.826151560178306,0.839651057058422,0.818373108885574,0.821199632140059,0.645593378252474,0.645593378252474,"train","SVM",0,"Forest_disc_NLD50",6.4,2.78031492233276,2,6.4
0.8125,0.824082201683276,0.804462769827795,0.807142857142857,0.617492252447243,0.617492252447243,"test","SVM",0,"Forest_disc_NLD50",6.4,2.78031492233276,2,6.4
0.839524517087667,0.838639499097952,0.839974430002131,0.839038001594473,0.67817863025344,0.67817863025344,"train","NaiveBayes",0,"Forest_disc_NLD50",6.4,2.78031492233276,2,6.4
0.819444444444444,0.818502245183719,0.819985447489692,0.818885448916409,0.637928533436487,0.637928533436487,"test","NaiveBayes",0,"Forest_disc_NLD50",6.4,2.78031492233276,2,6.4
0.86924219910847,0.870914680185525,0.866370125719156,0.867853126506132,0.73594193076635,0.73594193076635,"train","KNN_Class",0,"Forest_disc_NLD50",6.4,2.78031492233276,2,6.4
0.875,0.874074074074074,0.874799902983265,0.874394262453964,0.748800697775839,0.748800697775839,"test","KNN_Class",0,"Forest_disc_NLD50",6.4,2.78031492233276,2,6.4
0.867756315007429,0.868011645768585,0.86585517437318,0.866696785651494,0.733465346534654,0.733465346534654,"train","RF",0,"Forest_disc_NLD100",6.2,3.57274198532104,2,6.2
0.8125,0.812344109160268,0.809798690274072,0.810710808179163,0.621587425178841,0.621587425178841,"test","RF",0,"Forest_disc_NLD100",6.2,3.57274198532104,2,6.2
0.845468053491828,0.8461000788587,0.842904325591306,0.84401297960348,0.688203848895224,0.688203848895224,"train","CART",0,"Forest_disc_NLD100",6.2,3.57274198532104,2,6.2
0.815972222222222,0.816778127458694,0.812490904681057,0.813815059219594,0.627997660362644,0.627997660362644,"test","CART",0,"Forest_disc_NLD100",6.2,3.57274198532104,2,6.2
0.87221396731055,0.872930648769575,0.87001029902692,0.871084283677833,0.742281078289058,0.742281078289058,"train","Boosting",0,"Forest_disc_NLD100",6.2,3.57274198532104,2,6.2
0.819444444444444,0.819975460122699,0.816250303177298,0.817463799912242,0.63521215959468,0.63521215959468,"test","Boosting",0,"Forest_disc_NLD100",6.2,3.57274198532104,2,6.2
0.824665676077266,0.836759604871244,0.817205589885645,0.819942500589505,0.642800597326424,0.642800597326424,"train","SVM",0,"Forest_disc_NLD100",6.2,3.57274198532104,2,6.2
0.809027777777778,0.817722165474974,0.80177055542081,0.804248693137582,0.611040172871034,0.611040172871034,"test","SVM",0,"Forest_disc_NLD100",6.2,3.57274198532104,2,6.2
0.833580980683507,0.83287380699894,0.834434263797145,0.833179886685552,0.666548697621744,0.666548697621744,"train","NaiveBayes",0,"Forest_disc_NLD100",6.2,3.57274198532104,2,6.2
0.819444444444444,0.818502245183719,0.819985447489692,0.818885448916409,0.637928533436487,0.637928533436487,"test","NaiveBayes",0,"Forest_disc_NLD100",6.2,3.57274198532104,2,6.2
0.857355126300149,0.859999819302145,0.853767135449961,0.85556131847692,0.711558551721059,0.711558551721059,"train","KNN_Class",0,"Forest_disc_NLD100",6.2,3.57274198532104,2,6.2
0.868055555555556,0.867102396514161,0.867814698035411,0.867416165923629,0.734845180985608,0.734845180985608,"test","KNN_Class",0,"Forest_disc_NLD100",6.2,3.57274198532104,2,6.2
0.86924219910847,0.869169875909285,0.867675261027061,0.868297455968689,0.736632395318226,0.736632395318226,"train","RF",0,"Forest_disc_NLD200",6.4,6.09616184234619,2,6.4
0.819444444444444,0.819975460122699,0.816250303177298,0.817463799912242,0.63521215959468,0.63521215959468,"test","RF",0,"Forest_disc_NLD200",6.4,6.09616184234619,2,6.4
0.848439821693908,0.847511789525937,0.848067156758292,0.847759168248674,0.695529140424022,0.695529140424022,"train","CART",0,"Forest_disc_NLD200",6.4,6.09616184234619,2,6.4
0.822916666666667,0.821816243458035,0.822144069852049,0.821970110177812,0.643944536022496,0.643944536022496,"test","CART",0,"Forest_disc_NLD200",6.4,6.09616184234619,2,6.4
0.87221396731055,0.872930648769575,0.87001029902692,0.871084283677833,0.742281078289058,0.742281078289058,"train","Boosting",0,"Forest_disc_NLD200",6.4,6.09616184234619,2,6.4
0.822916666666667,0.823859166011015,0.819476109628911,0.820840906041496,0.642035484499902,0.642035484499902,"test","Boosting",0,"Forest_disc_NLD200",6.4,6.09616184234619,2,6.4
0.824665676077266,0.836759604871244,0.817205589885645,0.819942500589505,0.642800597326424,0.642800597326424,"train","SVM",0,"Forest_disc_NLD200",6.4,6.09616184234619,2,6.4
0.809027777777778,0.817722165474974,0.80177055542081,0.804248693137582,0.611040172871034,0.611040172871034,"test","SVM",0,"Forest_disc_NLD200",6.4,6.09616184234619,2,6.4
0.838038632986627,0.837696520049461,0.839459478656155,0.837757798936182,0.675831775618336,0.675831775618336,"train","NaiveBayes",0,"Forest_disc_NLD200",6.4,6.09616184234619,2,6.4
0.819444444444444,0.818502245183719,0.819985447489692,0.818885448916409,0.637928533436487,0.637928533436487,"test","NaiveBayes",0,"Forest_disc_NLD200",6.4,6.09616184234619,2,6.4
0.857355126300149,0.857874720357942,0.855072270757866,0.856094084105488,0.712313761811041,0.712313761811041,"train","KNN_Class",0,"Forest_disc_NLD200",6.4,6.09616184234619,2,6.4
0.861111111111111,0.861050168202428,0.859228716953675,0.859969854621481,0.719994166545136,0.719994166545136,"test","KNN_Class",0,"Forest_disc_NLD200",6.4,6.09616184234619,2,6.4
0.814264487369985,0.813218390804598,0.814035975566446,0.813538284219742,0.627117066403081,0.627117066403081,"train","RF",0,"Forest_disc_DIR50",3.2,2.87500381469727,2,3.2
0.802083333333333,0.800990675990676,0.800654862963861,0.800812958806043,0.601630751310425,0.601630751310425,"test","RF",0,"Forest_disc_DIR50",3.2,2.87500381469727,2,3.2
0.791976225854383,0.791821994408201,0.789127423822715,0.790017472543147,0.580274411974341,0.580274411974341,"train","CART",0,"Forest_disc_DIR50",3.2,2.87500381469727,2,3.2
0.805555555555556,0.80530151122414,0.802813485326219,0.803700097370983,0.607572144629909,0.607572144629909,"test","CART",0,"Forest_disc_DIR50",3.2,2.87500381469727,2,3.2
0.815750371471025,0.814700563769812,0.815203494566376,0.814922910419956,0.629858955025282,0.629858955025282,"train","Boosting",0,"Forest_disc_DIR50",3.2,2.87500381469727,2,3.2
0.788194444444444,0.787195715676728,0.786150861023527,0.786586328794082,0.573219317850549,0.573219317850549,"test","Boosting",0,"Forest_disc_DIR50",3.2,2.87500381469727,2,3.2
0.791976225854383,0.791067834945059,0.790215036579303,0.790577545431914,0.581188602924834,0.581188602924834,"train","SVM",0,"Forest_disc_DIR50",3.2,2.87500381469727,2,3.2
0.784722222222222,0.785218033998522,0.780790686393403,0.78203125,0.564594001463058,0.564594001463058,"test","SVM",0,"Forest_disc_DIR50",3.2,2.87500381469727,2,3.2
0.800891530460624,0.799959971535314,0.799395376092052,0.799648982493557,0.599312207866067,0.599312207866067,"train","NaiveBayes",0,"Forest_disc_DIR50",3.2,2.87500381469727,2,3.2
0.8125,0.811905806640339,0.8103322823187,0.810959303738999,0.621992124835934,0.621992124835934,"test","NaiveBayes",0,"Forest_disc_DIR50",3.2,2.87500381469727,2,3.2
0.789004457652303,0.792094956225853,0.792665494708431,0.7889928108385,0.579781901327939,0.579781901327939,"train","KNN_Class",0,"Forest_disc_DIR50",3.2,2.87500381469727,2,3.2
0.8125,0.81537467057829,0.807664322095561,0.80952380952381,0.619959923757392,0.619959923757392,"test","KNN_Class",0,"Forest_disc_DIR50",3.2,2.87500381469727,2,3.2
0.812778603268945,0.811717725064709,0.812215888912565,0.811937796071891,0.623888938170851,0.623888938170851,"train","RF",0,"Forest_disc_DIR100",3.8,3.67576503753662,2,3.8
0.805555555555556,0.804589876987407,0.803880669415474,0.804195804195804,0.60841062496965,0.60841062496965,"test","RF",0,"Forest_disc_DIR100",3.8,3.67576503753662,2,3.8
0.791976225854383,0.791821994408201,0.789127423822715,0.790017472543147,0.580274411974341,0.580274411974341,"train","CART",0,"Forest_disc_DIR100",3.8,3.67576503753662,2,3.8
0.805555555555556,0.80530151122414,0.802813485326219,0.803700097370983,0.607572144629909,0.607572144629909,"test","CART",0,"Forest_disc_DIR100",3.8,3.67576503753662,2,3.8
0.817236255572065,0.816188459220927,0.81680605866894,0.816451696589526,0.632923741402782,0.632923741402782,"train","Boosting",0,"Forest_disc_DIR100",3.8,3.67576503753662,2,3.8
0.78125,0.780185004868549,0.779165656075673,0.779589159246346,0.559226508599747,0.559226508599747,"test","Boosting",0,"Forest_disc_DIR100",3.8,3.67576503753662,2,3.8
0.784546805349183,0.785366756332256,0.780679558207259,0.781910055357769,0.564428514678248,0.564428514678248,"train","SVM",0,"Forest_disc_DIR100",3.8,3.67576503753662,2,3.8
0.777777777777778,0.779573367808662,0.772738297356294,0.774250440917108,0.549582131860613,0.549582131860613,"test","SVM",0,"Forest_disc_DIR100",3.8,3.67576503753662,2,3.8
0.800891530460624,0.799959971535314,0.799395376092052,0.799648982493557,0.599312207866067,0.599312207866067,"train","NaiveBayes",0,"Forest_disc_DIR100",3.8,3.67576503753662,2,3.8
0.8125,0.811905806640339,0.8103322823187,0.810959303738999,0.621992124835934,0.621992124835934,"test","NaiveBayes",0,"Forest_disc_DIR100",3.8,3.67576503753662,2,3.8
0.787518573551263,0.789625028755464,0.790627885503232,0.787471650446416,0.576366237482117,0.576366237482117,"train","KNN_Class",0,"Forest_disc_DIR100",3.8,3.67576503753662,2,3.8
0.815972222222222,0.818452380952381,0.811423720591802,0.813213573342797,0.627198124267292,0.627198124267292,"test","KNN_Class",0,"Forest_disc_DIR100",3.8,3.67576503753662,2,3.8
0.811292719167905,0.812076069160325,0.80800305419419,0.809228866881385,0.618832920819676,0.618832920819676,"train","RF",0,"Forest_disc_DIR200",4.4,6.26236891746521,2,4.4
0.802083333333333,0.802616050354052,0.79852049478535,0.79976336557579,0.599922012088126,0.599922012088126,"test","RF",0,"Forest_disc_DIR200",4.4,6.26236891746521,2,4.4
0.780089153046062,0.78125565733734,0.775871865899567,0.77717225950783,0.555124792310578,0.555124792310578,"train","CART",0,"Forest_disc_DIR200",4.4,6.26236891746521,2,4.4
0.767361111111111,0.770148356054531,0.761460101867572,0.76301536420913,0.527707068729195,0.527707068729195,"test","CART",0,"Forest_disc_DIR200",4.4,6.26236891746521,2,4.4
0.820208023774146,0.820052106332244,0.821751367284608,0.819939281773697,0.640299305184393,0.640299305184393,"train","Boosting",0,"Forest_disc_DIR200",4.4,6.26236891746521,2,4.4
0.795138888888889,0.794305019305019,0.795804026194519,0.794581655967795,0.589406533926155,0.589406533926155,"test","Boosting",0,"Forest_disc_DIR200",4.4,6.26236891746521,2,4.4
0.783060921248143,0.783993783993784,0.779076994104695,0.780332838516982,0.561328630742444,0.561328630742444,"train","SVM",0,"Forest_disc_DIR200",4.4,6.26236891746521,2,4.4
0.770833333333333,0.773279352226721,0.765219500363813,0.766773006134969,0.535006605019815,0.535006605019815,"test","SVM",0,"Forest_disc_DIR200",4.4,6.26236891746521,2,4.4
0.797919762258544,0.797327502429543,0.798800518502735,0.797490087793826,0.595270312099263,0.595270312099263,"train","NaiveBayes",0,"Forest_disc_DIR200",4.4,6.26236891746521,2,4.4
0.819444444444444,0.818340020302605,0.819451855445064,0.818736383442266,0.63754295948497,0.63754295948497,"test","NaiveBayes",0,"Forest_disc_DIR200",4.4,6.26236891746521,2,4.4
0.787518573551263,0.786399943325718,0.787147524682151,0.786687797147385,0.573421923965125,0.573421923965125,"train","KNN_Class",0,"Forest_disc_DIR200",4.4,6.26236891746521,2,4.4
0.805555555555556,0.808214410024365,0.800679117147708,0.802469135802469,0.605884365378036,0.605884365378036,"test","KNN_Class",0,"Forest_disc_DIR200",4.4,6.26236891746521,2,4.4
0.891530460624071,0.891789314066542,0.889973542154983,0.890718805956869,0.781476984116394,0.781476984116394,"train","RF",0,"Forest_disc_NLD50",5.4,2.8069920539856,3,5.4
0.805555555555556,0.804892169633811,0.806548629638613,0.805094987190023,0.610491233154615,0.610491233154615,"test","RF",0,"Forest_disc_NLD50",5.4,2.8069920539856,3,5.4
0.852897473997028,0.858804945054945,0.847871830385681,0.850338623268978,0.701696417778136,0.701696417778136,"train","CART",0,"Forest_disc_NLD50",5.4,2.8069920539856,3,5.4
0.795138888888889,0.795535011801731,0.791535289837497,0.792737518753888,0.585884187950867,0.585884187950867,"test","CART",0,"Forest_disc_NLD50",5.4,2.8069920539856,3,5.4
0.888558692421991,0.888787797698689,0.886985936501172,0.887724800640619,0.775490052174377,0.775490052174377,"train","Boosting",0,"Forest_disc_NLD50",5.4,2.8069920539856,3,5.4
0.795138888888889,0.793903857336693,0.794203250060635,0.794043852950802,0.588092698535828,0.588092698535828,"test","Boosting",0,"Forest_disc_NLD50",5.4,2.8069920539856,3,5.4
0.87518573551263,0.878724790904812,0.871475246821507,0.873530201342282,0.747503260500599,0.747503260500599,"train","SVM",0,"Forest_disc_NLD50",5.4,2.8069920539856,3,5.4
0.795138888888889,0.793924148606811,0.794736842105263,0.79424336727898,0.588531576908175,0.588531576908175,"test","SVM",0,"Forest_disc_NLD50",5.4,2.8069920539856,3,5.4
0.836552748885587,0.836126029042858,0.83785691455359,0.836248694944347,0.672786902636092,0.672786902636092,"train","NaiveBayes",0,"Forest_disc_NLD50",5.4,2.8069920539856,3,5.4
0.826388888888889,0.826669881842296,0.828571428571429,0.826179324996379,0.65296187400588,0.65296187400588,"test","NaiveBayes",0,"Forest_disc_NLD50",5.4,2.8069920539856,3,5.4
0.885586924219911,0.886042939306255,0.883780808296044,0.884670252754663,0.769402603181666,0.769402603181666,"train","KNN_Class",0,"Forest_disc_NLD50",5.4,2.8069920539856,3,5.4
0.829861111111111,0.832028985507246,0.833398011156925,0.829809814397183,0.660801845976349,0.660801845976349,"test","KNN_Class",0,"Forest_disc_NLD50",5.4,2.8069920539856,3,5.4
0.860326894502229,0.861177324539393,0.857842353860359,0.859011731564684,0.718184248039915,0.718184248039915,"train","RF",0,"Forest_disc_NLD100",4.6,3.22201490402222,3,4.6
0.826388888888889,0.825272331154684,0.82590346834829,0.825547586741617,0.651112080244221,0.651112080244221,"test","RF",0,"Forest_disc_NLD100",4.6,3.22201490402222,3,4.6
