"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
2,9,2.83452997145539e-23,51.2,73,28.5,28.5,28.5,28.5,28.5,28.5,28.5,NA,0.5893,0.3601,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,NA,2.83452997145539e-22,3,1,"Forest_disc_25","mammographic"
2,10,2.99239089590211e-23,51.2,73,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,0.5893,0.3601,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,2.99239089590211e-22,3,1,"Forest_disc_25","mammographic"
3,2,1.01632557298402e-07,1.7,3.4,NA,NA,NA,NA,NA,NA,NA,NA,0.5066,0.4934,NA,NA,NA,NA,NA,NA,NA,NA,1.01632557298402e-07,2,1,"Forest_disc_25","mammographic"
3,3,4.51150923264479e-18,3.5,1.5,2.5,NA,NA,NA,NA,NA,NA,NA,0.3487,0.3365,0.3148,NA,NA,NA,NA,NA,NA,NA,4.51150923264479e-17,3,1,"Forest_disc_25","mammographic"
3,4,6.71622035091769e-19,3.5,2.5,1.5,1.5,NA,NA,NA,NA,NA,NA,0.352,0.3147,0.1667,0.1667,NA,NA,NA,NA,NA,NA,6.71622035091769e-18,3,1,"Forest_disc_25","mammographic"
3,5,5.08206177812403e-18,3.5,2.5,1.5,1.5,1.5,NA,NA,NA,NA,NA,0.3516,0.3147,0.1112,0.1112,0.1112,NA,NA,NA,NA,NA,5.08206177812403e-17,3,1,"Forest_disc_25","mammographic"
3,6,1.8451942396568e-17,3.5,2.5,1.5,1.5,1.5,1.5,NA,NA,NA,NA,0.3531,0.3147,0.0831,0.0831,0.0831,0.0831,NA,NA,NA,NA,1.8451942396568e-16,3,1,"Forest_disc_25","mammographic"
3,7,4.52863793915228e-18,3.5,2.5,1.5,1.5,1.5,1.5,1.5,NA,NA,NA,0.3501,0.3147,0.067,0.067,0.067,0.067,0.067,NA,NA,NA,4.52863793915228e-17,3,1,"Forest_disc_25","mammographic"
3,8,7.73795523501022e-18,3.5,2.5,1.5,1.5,1.5,1.5,1.5,1.5,NA,NA,0.353,0.3147,0.0554,0.0554,0.0554,0.0554,0.0554,0.0554,NA,NA,7.73795523501022e-17,3,1,"Forest_disc_25","mammographic"
3,9,7.41151567839545e-18,3.5,2.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,NA,0.3506,0.3147,0.0478,0.0478,0.0478,0.0478,0.0478,0.0478,0.0478,NA,7.41151567839545e-17,3,1,"Forest_disc_25","mammographic"
3,10,3.14181677952772e-18,3.5,2.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.3492,0.3147,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,3.14181677952772e-17,3,1,"Forest_disc_25","mammographic"
4,2,2.41662575576399e-07,4.2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,0.5618,0.4382,NA,NA,NA,NA,NA,NA,NA,NA,2.41662575576399e-07,2,1,"Forest_disc_25","mammographic"
4,3,7.69482875951023e-20,3.3,4.5,1.7,NA,NA,NA,NA,NA,NA,NA,0.4494,0.3056,0.245,NA,NA,NA,NA,NA,NA,NA,7.69482875951023e-19,3,1,"Forest_disc_25","mammographic"
4,4,9.36005250122774e-18,3.2,4.4,1.7,1.7,NA,NA,NA,NA,NA,NA,0.4315,0.3448,0.1119,0.1119,NA,NA,NA,NA,NA,NA,9.36005250122774e-17,3,1,"Forest_disc_25","mammographic"
4,5,2.13146898077799e-18,3,4.4,1.6,1.6,1.6,NA,NA,NA,NA,NA,0.4212,0.3894,0.0632,0.0632,0.0632,NA,NA,NA,NA,NA,2.13146898077799e-17,3,1,"Forest_disc_25","mammographic"
4,6,4.01549740309537e-19,3,4.4,1.6,1.6,1.6,1.6,NA,NA,NA,NA,0.4212,0.403,0.044,0.044,0.044,0.044,NA,NA,NA,NA,4.01549740309537e-18,3,1,"Forest_disc_25","mammographic"
4,7,4.39012739787666e-18,2.9,4.4,1.6,1.6,1.6,1.6,1.6,NA,NA,NA,0.4219,0.4095,0.0337,0.0337,0.0337,0.0337,0.0337,NA,NA,NA,4.39012739787666e-17,3,1,"Forest_disc_25","mammographic"
4,8,4.72924669313337e-18,2.9,4.4,1.6,1.6,1.6,1.6,1.6,1.6,NA,NA,0.4225,0.4133,0.0274,0.0274,0.0274,0.0274,0.0274,0.0274,NA,NA,4.72924669313337e-17,3,1,"Forest_disc_25","mammographic"
4,9,4.54586690155317e-18,2.9,4.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,NA,0.423,0.4158,0.023,0.023,0.023,0.023,0.023,0.023,0.023,NA,4.54586690155317e-17,3,1,"Forest_disc_25","mammographic"
4,10,3.93045695434263e-18,2.9,4.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.4234,0.4175,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,3.93045695434263e-17,3,1,"Forest_disc_25","mammographic"
5,2,3.70817311969033e-08,2.2,3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.5652,0.4348,NA,NA,NA,NA,NA,NA,NA,NA,3.70817311969033e-08,2,1,"Forest_disc_25","mammographic"
5,3,3.72500020097648e-17,2.4,3.5,1.5,NA,NA,NA,NA,NA,NA,NA,0.6341,0.2971,0.0688,NA,NA,NA,NA,NA,NA,NA,3.72500020097648e-16,3,1,"Forest_disc_25","mammographic"
5,4,3.39512394569636e-17,2.4,3.5,1.5,1.5,NA,NA,NA,NA,NA,NA,0.6341,0.2972,0.0344,0.0344,NA,NA,NA,NA,NA,NA,3.39512394569636e-16,3,1,"Forest_disc_25","mammographic"
5,5,3.12636722097269e-17,2.4,3.5,1.5,1.5,1.5,NA,NA,NA,NA,NA,0.6341,0.2971,0.0229,0.0229,0.0229,NA,NA,NA,NA,NA,3.12636722097269e-16,3,1,"Forest_disc_25","mammographic"
5,6,3.76087456892092e-17,2.4,3.5,1.5,1.5,1.5,1.5,NA,NA,NA,NA,0.6341,0.2971,0.0172,0.0172,0.0172,0.0172,NA,NA,NA,NA,3.76087456892092e-16,3,1,"Forest_disc_25","mammographic"
5,7,3.14633530009021e-17,2.4,3.5,1.5,1.5,1.5,1.5,1.5,NA,NA,NA,0.6341,0.2972,0.0137,0.0137,0.0137,0.0137,0.0137,NA,NA,NA,3.14633530009021e-16,3,1,"Forest_disc_25","mammographic"
5,8,3.77636333395859e-17,2.4,3.5,1.5,1.5,1.5,1.5,1.5,1.5,NA,NA,0.6341,0.2972,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,NA,NA,3.77636333395859e-16,3,1,"Forest_disc_25","mammographic"
5,9,3.77426729104334e-17,2.4,3.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,NA,0.6341,0.2972,0.0098,0.0098,0.0098,0.0098,0.0098,0.0098,0.0098,NA,3.77426729104334e-16,3,1,"Forest_disc_25","mammographic"
5,10,3.77411753142625e-17,2.4,3.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.6341,0.2972,0.0086,0.0086,0.0086,0.0086,0.0086,0.0086,0.0086,0.0086,3.77411753142625e-16,3,1,"Forest_disc_25","mammographic"
1,2,6.90609042695254e-08,3.9,29.1,NA,NA,NA,NA,NA,NA,NA,NA,0.9765,0.0235,NA,NA,NA,NA,NA,NA,NA,NA,6.90609042695254e-08,2,1,"Forest_disc_50","mammographic"
1,3,2.09927918200755e-25,4.3,1.2,29.9,NA,NA,NA,NA,NA,NA,NA,0.8813,0.0977,0.0209,NA,NA,NA,NA,NA,NA,NA,2.09927918200755e-24,3,1,"Forest_disc_50","mammographic"
1,4,2.00363154591831e-25,4.2,1,1,29.9,NA,NA,NA,NA,NA,NA,0.893,0.043,0.043,0.021,NA,NA,NA,NA,NA,NA,2.00363154591831e-24,3,1,"Forest_disc_50","mammographic"
1,5,1.99139861833934e-25,4.2,1,1,1,29.9,NA,NA,NA,NA,NA,0.8935,0.0285,0.0285,0.0285,0.021,NA,NA,NA,NA,NA,1.99139861833934e-24,3,1,"Forest_disc_50","mammographic"
1,6,1.98628780091522e-25,4.2,1,1,1,1,29.9,NA,NA,NA,NA,0.8936,0.0214,0.0214,0.0214,0.0214,0.021,NA,NA,NA,NA,1.98628780091522e-24,3,1,"Forest_disc_50","mammographic"
1,7,1.99381437127303e-25,4.2,29.9,1,1,1,1,1,NA,NA,NA,0.8937,0.021,0.0171,0.0171,0.0171,0.0171,0.0171,NA,NA,NA,1.99381437127303e-24,3,1,"Forest_disc_50","mammographic"
1,8,1.9793689485291e-25,4.2,29.9,1,1,1,1,1,1,NA,NA,0.8937,0.021,0.0142,0.0142,0.0142,0.0142,0.0142,0.0142,NA,NA,1.9793689485291e-24,3,1,"Forest_disc_50","mammographic"
1,9,1.98967502312594e-25,4.2,29.9,1,1,1,1,1,1,1,NA,0.8938,0.021,0.0122,0.0122,0.0122,0.0122,0.0122,0.0122,0.0122,NA,1.98967502312594e-24,3,1,"Forest_disc_50","mammographic"
1,10,4.49207828562434e-26,4.2,29.9,1,1,1,1,1,1,1,1,0.8938,0.021,0.0107,0.0107,0.0107,0.0107,0.0107,0.0107,0.0107,0.0107,4.49207828562434e-25,3,1,"Forest_disc_50","mammographic"
2,2,2.3282134213536e-08,45.7,70.7,NA,NA,NA,NA,NA,NA,NA,NA,0.535,0.465,NA,NA,NA,NA,NA,NA,NA,NA,2.3282134213536e-08,2,1,"Forest_disc_50","mammographic"
2,3,3.31195262118105e-23,50.8,73.5,28.5,NA,NA,NA,NA,NA,NA,NA,0.6116,0.3378,0.0506,NA,NA,NA,NA,NA,NA,NA,3.31195262118105e-22,3,1,"Forest_disc_50","mammographic"
2,4,3.37534725926049e-23,50.8,73.5,28.5,28.5,NA,NA,NA,NA,NA,NA,0.6116,0.3378,0.0253,0.0253,NA,NA,NA,NA,NA,NA,3.37534725926049e-22,3,1,"Forest_disc_50","mammographic"
2,5,3.33071872191906e-23,50.8,73.5,28.5,28.5,28.5,NA,NA,NA,NA,NA,0.6116,0.3378,0.0169,0.0169,0.0169,NA,NA,NA,NA,NA,3.33071872191906e-22,3,1,"Forest_disc_50","mammographic"
2,6,3.19388209967809e-23,50.8,73.5,28.5,28.5,28.5,28.5,NA,NA,NA,NA,0.6116,0.3378,0.0127,0.0127,0.0127,0.0127,NA,NA,NA,NA,3.19388209967809e-22,3,1,"Forest_disc_50","mammographic"
2,7,3.15005364768474e-23,50.8,73.5,28.5,28.5,28.5,28.5,28.5,NA,NA,NA,0.6116,0.3378,0.0101,0.0101,0.0101,0.0101,0.0101,NA,NA,NA,3.15005364768474e-22,3,1,"Forest_disc_50","mammographic"
2,8,3.2311152988759e-23,50.8,73.5,28.5,28.5,28.5,28.5,28.5,28.5,NA,NA,0.6116,0.3378,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,NA,NA,3.2311152988759e-22,3,1,"Forest_disc_50","mammographic"
2,9,2.71175290695816e-23,50.8,73.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,NA,0.6116,0.3378,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,NA,2.71175290695816e-22,3,1,"Forest_disc_50","mammographic"
2,10,3.24889615799487e-23,50.8,73.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,0.6116,0.3378,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,3.24889615799487e-22,3,1,"Forest_disc_50","mammographic"
3,2,1.0931499930505e-07,1.7,3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.5058,0.4942,NA,NA,NA,NA,NA,NA,NA,NA,1.0931499930505e-07,2,1,"Forest_disc_50","mammographic"
3,3,9.24605758133924e-18,2.5,3.5,1.5,NA,NA,NA,NA,NA,NA,NA,0.3491,0.3355,0.3154,NA,NA,NA,NA,NA,NA,NA,9.24605758133924e-17,3,1,"Forest_disc_50","mammographic"
3,4,2.93465020921523e-17,2.5,3.5,1.5,1.5,NA,NA,NA,NA,NA,NA,0.3491,0.3405,0.1552,0.1552,NA,NA,NA,NA,NA,NA,2.93465020921523e-16,3,1,"Forest_disc_50","mammographic"
3,5,6.87256766384124e-18,2.5,3.5,1.5,1.5,1.5,NA,NA,NA,NA,NA,0.3492,0.3333,0.1058,0.1058,0.1058,NA,NA,NA,NA,NA,6.87256766384124e-17,3,1,"Forest_disc_50","mammographic"
3,6,1.74469751183692e-19,2.5,3.5,1.5,1.5,1.5,1.5,NA,NA,NA,NA,0.3491,0.3356,0.0788,0.0788,0.0788,0.0788,NA,NA,NA,NA,1.74469751183692e-18,3,1,"Forest_disc_50","mammographic"
3,7,2.81481659857216e-18,2.5,3.5,1.5,1.5,1.5,1.5,1.5,NA,NA,NA,0.3491,0.3366,0.0629,0.0629,0.0629,0.0629,0.0629,NA,NA,NA,2.81481659857216e-17,3,1,"Forest_disc_50","mammographic"
3,8,2.31884509868305e-20,2.5,3.5,1.5,1.5,1.5,1.5,1.5,1.5,NA,NA,0.3492,0.3347,0.0527,0.0527,0.0527,0.0527,0.0527,0.0527,NA,NA,2.31884509868305e-19,3,1,"Forest_disc_50","mammographic"
3,9,1.26837870304458e-18,2.5,3.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,NA,0.3492,0.3423,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,NA,1.26837870304458e-17,3,1,"Forest_disc_50","mammographic"
3,10,1.27905460383392e-17,2.5,3.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.3493,0.333,0.0397,0.0397,0.0397,0.0397,0.0397,0.0397,0.0397,0.0397,1.27905460383392e-16,3,1,"Forest_disc_50","mammographic"
4,2,2.55373346216456e-07,4.2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,0.5636,0.4364,NA,NA,NA,NA,NA,NA,NA,NA,2.55373346216456e-07,2,1,"Forest_disc_50","mammographic"
4,3,2.40253756411872e-19,3.3,4.5,1.7,NA,NA,NA,NA,NA,NA,NA,0.4429,0.3064,0.2508,NA,NA,NA,NA,NA,NA,NA,2.40253756411872e-18,3,1,"Forest_disc_50","mammographic"
4,4,6.36231346575634e-19,3.3,4.5,1.7,1.7,NA,NA,NA,NA,NA,NA,0.4432,0.3057,0.1255,0.1255,NA,NA,NA,NA,NA,NA,6.36231346575634e-18,3,1,"Forest_disc_50","mammographic"
4,5,1.03136431552778e-17,3.1,4.4,1.6,1.6,1.6,NA,NA,NA,NA,NA,0.4143,0.3759,0.07,0.07,0.07,NA,NA,NA,NA,NA,1.03136431552778e-16,3,1,"Forest_disc_50","mammographic"
4,6,3.89715679354333e-18,3,4.4,1.6,1.6,1.6,1.6,NA,NA,NA,NA,0.4115,0.3966,0.048,0.048,0.048,0.048,NA,NA,NA,NA,3.89715679354333e-17,3,1,"Forest_disc_50","mammographic"
4,7,3.00701177940654e-18,3,4.4,1.6,1.6,1.6,1.6,1.6,NA,NA,NA,0.4116,0.4055,0.0366,0.0366,0.0366,0.0366,0.0366,NA,NA,NA,3.00701177940654e-17,3,1,"Forest_disc_50","mammographic"
4,8,5.19118477293018e-18,2.9,4.4,1.6,1.6,1.6,1.6,1.6,1.6,NA,NA,0.412,0.4104,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,NA,NA,5.19118477293018e-17,3,1,"Forest_disc_50","mammographic"
4,9,3.45034980063094e-18,4.4,2.9,1.5,1.5,1.5,1.5,1.5,1.5,1.5,NA,0.4135,0.4124,0.0249,0.0249,0.0249,0.0249,0.0249,0.0249,0.0249,NA,3.45034980063094e-17,3,1,"Forest_disc_50","mammographic"
4,10,3.51541186561979e-18,4.4,2.9,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.4156,0.4127,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,3.51541186561979e-17,3,1,"Forest_disc_50","mammographic"
5,2,5.7229377898723e-08,2.1,3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.5292,0.4708,NA,NA,NA,NA,NA,NA,NA,NA,5.7229377898723e-08,2,1,"Forest_disc_50","mammographic"
5,3,3.60259485251614e-17,2.5,3.5,1.5,NA,NA,NA,NA,NA,NA,NA,0.5967,0.3098,0.0935,NA,NA,NA,NA,NA,NA,NA,3.60259485251614e-16,3,1,"Forest_disc_50","mammographic"
5,4,3.71887292827606e-17,2.5,3.5,1.5,1.5,NA,NA,NA,NA,NA,NA,0.5967,0.3096,0.0469,0.0469,NA,NA,NA,NA,NA,NA,3.71887292827606e-16,3,1,"Forest_disc_50","mammographic"
5,5,1.74803011972712e-17,2.5,3.5,1.5,1.5,1.5,NA,NA,NA,NA,NA,0.5967,0.3096,0.0313,0.0313,0.0313,NA,NA,NA,NA,NA,1.74803011972712e-16,3,1,"Forest_disc_50","mammographic"
5,6,5.37993777070403e-18,2.5,3.5,1.5,1.5,1.5,1.5,NA,NA,NA,NA,0.5967,0.3096,0.0234,0.0234,0.0234,0.0234,NA,NA,NA,NA,5.37993777070403e-17,3,1,"Forest_disc_50","mammographic"
5,7,3.77580852780158e-17,2.5,3.5,1.5,1.5,1.5,1.5,1.5,NA,NA,NA,0.5967,0.3096,0.0187,0.0187,0.0187,0.0187,0.0187,NA,NA,NA,3.77580852780158e-16,3,1,"Forest_disc_50","mammographic"
5,8,2.9281462914753e-17,2.5,3.5,1.5,1.5,1.5,1.5,1.5,1.5,NA,NA,0.5967,0.3096,0.0156,0.0156,0.0156,0.0156,0.0156,0.0156,NA,NA,2.9281462914753e-16,3,1,"Forest_disc_50","mammographic"
5,9,3.51107322456575e-17,2.5,3.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,NA,0.5967,0.3096,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,NA,3.51107322456575e-16,3,1,"Forest_disc_50","mammographic"
5,10,3.77507965826284e-17,2.5,3.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.5967,0.3097,0.0117,0.0117,0.0117,0.0117,0.0117,0.0117,0.0117,0.0117,3.77507965826284e-16,3,1,"Forest_disc_50","mammographic"
1,2,7.49242347682693e-08,3.8,28.1,NA,NA,NA,NA,NA,NA,NA,NA,0.9863,0.0137,NA,NA,NA,NA,NA,NA,NA,NA,7.49242347682693e-08,2,1,"Forest_disc_75","mammographic"
1,3,1.20388884062697e-25,4.2,1.2,29.8,NA,NA,NA,NA,NA,NA,NA,0.884,0.1051,0.0109,NA,NA,NA,NA,NA,NA,NA,1.20388884062697e-24,3,1,"Forest_disc_75","mammographic"
1,4,1.73909100535889e-25,4.2,1,1,29.8,NA,NA,NA,NA,NA,NA,0.8953,0.0469,0.0469,0.0109,NA,NA,NA,NA,NA,NA,1.73909100535889e-24,3,1,"Forest_disc_75","mammographic"
1,5,1.74073936332629e-25,4.2,1,1,1,29.8,NA,NA,NA,NA,NA,0.8954,0.0312,0.0312,0.0312,0.0109,NA,NA,NA,NA,NA,1.74073936332629e-24,3,1,"Forest_disc_75","mammographic"
1,6,1.73995777942671e-25,4.2,1,1,1,1,29.8,NA,NA,NA,NA,0.8954,0.0234,0.0234,0.0234,0.0234,0.0109,NA,NA,NA,NA,1.73995777942671e-24,3,1,"Forest_disc_75","mammographic"
1,7,7.25612508075155e-26,4.2,1,1,1,1,1,29.8,NA,NA,NA,0.8954,0.0187,0.0187,0.0187,0.0187,0.0187,0.0109,NA,NA,NA,7.25612508075155e-25,3,1,"Forest_disc_75","mammographic"
1,8,1.73899249597988e-25,4.2,1,1,1,1,1,1,29.8,NA,NA,0.8955,0.0156,0.0156,0.0156,0.0156,0.0156,0.0156,0.0109,NA,NA,1.73899249597988e-24,3,1,"Forest_disc_75","mammographic"
1,9,1.73691940454336e-25,4.2,1,1,1,1,1,1,1,29.8,NA,0.8955,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0109,NA,1.73691940454336e-24,3,1,"Forest_disc_75","mammographic"
1,10,1.32155944411859e-25,4.2,1,1,1,1,1,1,1,1,29.8,0.8955,0.0117,0.0117,0.0117,0.0117,0.0117,0.0117,0.0117,0.0117,0.0109,1.32155944411859e-24,3,1,"Forest_disc_75","mammographic"
2,2,2.59557155084108e-08,46,71.1,NA,NA,NA,NA,NA,NA,NA,NA,0.5312,0.4688,NA,NA,NA,NA,NA,NA,NA,NA,2.59557155084108e-08,2,1,"Forest_disc_75","mammographic"
2,3,2.18534565812144e-23,51.3,74,28.5,NA,NA,NA,NA,NA,NA,NA,0.6135,0.3354,0.0511,NA,NA,NA,NA,NA,NA,NA,2.18534565812144e-22,3,1,"Forest_disc_75","mammographic"
2,4,3.45419766049726e-23,51.3,74,28.5,28.5,NA,NA,NA,NA,NA,NA,0.6135,0.3354,0.0256,0.0256,NA,NA,NA,NA,NA,NA,3.45419766049726e-22,3,1,"Forest_disc_75","mammographic"
2,5,2.21159974724879e-23,51.3,74,28.5,28.5,28.5,NA,NA,NA,NA,NA,0.6135,0.3354,0.017,0.017,0.017,NA,NA,NA,NA,NA,2.21159974724879e-22,3,1,"Forest_disc_75","mammographic"
2,6,2.74595283473716e-23,51.3,74,28.5,28.5,28.5,28.5,NA,NA,NA,NA,0.6135,0.3354,0.0128,0.0128,0.0128,0.0128,NA,NA,NA,NA,2.74595283473716e-22,3,1,"Forest_disc_75","mammographic"
2,7,3.26300115310728e-23,51.3,74,28.5,28.5,28.5,28.5,28.5,NA,NA,NA,0.6135,0.3354,0.0102,0.0102,0.0102,0.0102,0.0102,NA,NA,NA,3.26300115310728e-22,3,1,"Forest_disc_75","mammographic"
2,8,2.99557667720896e-23,51.3,74,28.5,28.5,28.5,28.5,28.5,28.5,NA,NA,0.6135,0.3354,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,NA,NA,2.99557667720896e-22,3,1,"Forest_disc_75","mammographic"
2,9,3.18431680087055e-23,51.3,74,28.5,28.5,28.5,28.5,28.5,28.5,28.5,NA,0.6135,0.3354,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,NA,3.18431680087055e-22,3,1,"Forest_disc_75","mammographic"
2,10,2.58029949537393e-23,51.3,74,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,0.6135,0.3354,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,2.58029949537393e-22,3,1,"Forest_disc_75","mammographic"
3,2,1.07901451280664e-07,1.7,3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.5165,0.4835,NA,NA,NA,NA,NA,NA,NA,NA,1.07901451280664e-07,2,1,"Forest_disc_75","mammographic"
3,3,3.10602391177268e-18,2.5,1.5,3.5,NA,NA,NA,NA,NA,NA,NA,0.3381,0.3334,0.3285,NA,NA,NA,NA,NA,NA,NA,3.10602391177268e-17,3,1,"Forest_disc_75","mammographic"
3,4,1.50488054264101e-18,2.5,3.5,1.5,1.5,NA,NA,NA,NA,NA,NA,0.3381,0.3296,0.1662,0.1662,NA,NA,NA,NA,NA,NA,1.50488054264101e-17,3,1,"Forest_disc_75","mammographic"
3,5,8.77075072019671e-18,2.5,3.5,1.5,1.5,1.5,NA,NA,NA,NA,NA,0.3382,0.328,0.1113,0.1113,0.1113,NA,NA,NA,NA,NA,8.77075072019671e-17,3,1,"Forest_disc_75","mammographic"
3,6,2.49950962887672e-18,2.5,3.5,1.5,1.5,1.5,1.5,NA,NA,NA,NA,0.3383,0.3357,0.0815,0.0815,0.0815,0.0815,NA,NA,NA,NA,2.49950962887672e-17,3,1,"Forest_disc_75","mammographic"
